shuhei:~.$ python nelder.py -model CNN -num 2 -round 0
Will collect a position from the storage.


shuhei:~.$ python env.py -model CNN -num 2 -round 0 -cuda 0
Collecting Environment Variables and Putting in Shell Scripts.

shuhei:~.$ ./run.sh
shuhei:~.$ CUDA_VISIBLE_DEVICES=0 python train.py -model CNN -num 2 -round 0 -batch_size 241 -lr 0.2698947240904648 -momentum 0.9199289347290371 -weight_decay 0.008668213755751913 -ch1 45 -ch2 27 -ch3 30 -ch4 122 -drop_rate 0.6401724508919961
Start Training


Files already downloaded and verified
  lr                      epoch                   TrainAcc                TrainLoss               TestAcc                 TestLoss                Time                  
  0.26989                 1                       0.06360                 4.13507                 0.07880                 3.99531                 2019-04-19 15:45:51.125580  
  0.26989                 2                       0.07960                 4.01399                 0.11670                 3.80654                 2019-04-19 15:45:55.568598  
  0.26989                 3                       0.08600                 3.96542                 0.10300                 3.93802                 2019-04-19 15:46:00.057859  
  0.26989                 4                       0.08808                 3.97442                 0.08930                 3.99021                 2019-04-19 15:46:04.477028  
  0.26989                 5                       0.08138                 3.98233                 0.09570                 3.87640                 2019-04-19 15:46:09.007398  
  0.26989                 6                       0.08354                 3.98239                 0.09080                 3.99678                 2019-04-19 15:46:13.534649  
  0.26989                 7                       0.08550                 3.98104                 0.08500                 4.06315                 2019-04-19 15:46:17.993462  
  0.26989                 8                       0.08616                 3.97449                 0.08780                 3.92098                 2019-04-19 15:46:22.525915  
  0.26989                 9                       0.08674                 3.96533                 0.07430                 4.00615                 2019-04-19 15:46:27.080700  
  0.26989                 10                      0.08370                 3.97797                 0.09250                 3.93562                 2019-04-19 15:46:31.560048  
  0.26989                 11                      0.08550                 3.97707                 0.08200                 3.96829                 2019-04-19 15:46:36.055813  
  0.26989                 12                      0.08424                 3.98226                 0.09790                 3.93142                 2019-04-19 15:46:40.567567  
  0.26989                 13                      0.08468                 3.97921                 0.08040                 4.04804                 2019-04-19 15:46:45.127802  
  0.26989                 14                      0.08358                 3.97476                 0.09630                 3.89819                 2019-04-19 15:46:49.561792  
  0.26989                 15                      0.08508                 3.98252                 0.05270                 4.33238                 2019-04-19 15:46:53.985712  
  0.26989                 16                      0.08756                 3.96148                 0.06950                 4.16777                 2019-04-19 15:46:58.356236  
  0.26989                 17                      0.08582                 3.97410                 0.07380                 4.28676                 2019-04-19 15:47:02.787949  
  0.26989                 18                      0.08498                 3.98402                 0.09870                 3.92708                 2019-04-19 15:47:07.328355  
  0.26989                 19                      0.08662                 3.97691                 0.08620                 4.10462                 2019-04-19 15:47:11.755627  
  0.26989                 20                      0.08474                 3.97650                 0.08370                 3.98269                 2019-04-19 15:47:16.099837  
  0.26989                 21                      0.08466                 3.98546                 0.09090                 3.97623                 2019-04-19 15:47:20.643358  
  0.26989                 22                      0.08552                 3.97651                 0.09840                 3.88854                 2019-04-19 15:47:25.100024  
  0.26989                 23                      0.08370                 3.98131                 0.08920                 4.01519                 2019-04-19 15:47:29.625986  
  0.26989                 24                      0.08244                 3.97823                 0.07470                 3.99645                 2019-04-19 15:47:34.048022  
  0.26989                 25                      0.08460                 3.98038                 0.05740                 4.32070                 2019-04-19 15:47:38.422781  
  0.26989                 26                      0.08564                 3.97429                 0.07890                 3.98519                 2019-04-19 15:47:42.850396  
  0.26989                 27                      0.08370                 3.98188                 0.09380                 3.90534                 2019-04-19 15:47:47.271981  
  0.26989                 28                      0.08280                 3.98721                 0.08970                 3.93653                 2019-04-19 15:47:51.651136  
  0.26989                 29                      0.08330                 3.97560                 0.10140                 3.88784                 2019-04-19 15:47:56.114806  
  0.26989                 30                      0.08298                 3.98862                 0.08920                 4.06585                 2019-04-19 15:48:00.554162  
  0.26989                 31                      0.08476                 3.97616                 0.09620                 3.90638                 2019-04-19 15:48:04.921319  
  0.26989                 32                      0.08120                 3.99653                 0.07550                 4.04776                 2019-04-19 15:48:09.179910  
  0.26989                 33                      0.08076                 3.99350                 0.08720                 4.00953                 2019-04-19 15:48:13.603268  
  0.26989                 34                      0.08164                 3.98395                 0.09890                 3.89170                 2019-04-19 15:48:18.065471  
  0.26989                 35                      0.08412                 3.98269                 0.06280                 4.14756                 2019-04-19 15:48:22.546592  
  0.26989                 36                      0.08334                 3.98453                 0.08320                 4.11511                 2019-04-19 15:48:27.007645  
  0.26989                 37                      0.08326                 3.98706                 0.08020                 3.99410                 2019-04-19 15:48:31.453904  
  0.26989                 38                      0.08492                 3.98581                 0.09360                 3.93439                 2019-04-19 15:48:35.896041  
  0.26989                 39                      0.08176                 3.98690                 0.07870                 4.02650                 2019-04-19 15:48:40.227066  
  0.26989                 40                      0.08354                 3.97810                 0.07580                 4.05214                 2019-04-19 15:48:44.684665  
  0.26989                 41                      0.08466                 3.97790                 0.10310                 3.83690                 2019-04-19 15:48:49.270978  
  0.26989                 42                      0.08446                 3.98095                 0.05200                 4.44903                 2019-04-19 15:48:53.658259  
  0.26989                 43                      0.08340                 3.99420                 0.08620                 3.95785                 2019-04-19 15:48:58.087783  
  0.26989                 44                      0.08672                 3.96636                 0.09740                 3.90823                 2019-04-19 15:49:02.503182  
  0.26989                 45                      0.08662                 3.97629                 0.05850                 4.07019                 2019-04-19 15:49:06.847136  
  0.26989                 46                      0.08450                 3.97675                 0.10230                 3.89460                 2019-04-19 15:49:11.259509  
  0.26989                 47                      0.08606                 3.96469                 0.09480                 3.94774                 2019-04-19 15:49:15.727375  
  0.26989                 48                      0.08272                 3.98467                 0.08130                 4.00963                 2019-04-19 15:49:20.193071  
  0.26989                 49                      0.08478                 3.98635                 0.07190                 4.19922                 2019-04-19 15:49:24.586999  
  0.26989                 50                      0.08232                 4.00010                 0.09110                 3.97371                 2019-04-19 15:49:29.147292  
