shuhei:~.$ python nelder.py -model CNN -num 2 -round 0
Will get the positions by Nelder-Mead Method.
Saving the position data as shown below...
  batch_size       lr               momentum         weight_decay     ch1              ch2              ch3              ch4              drop_rate      
  6.109            -1.932           0.851            -3.684           6.150            6.200            4.807            5.129          
  0.01169                 45                      0.49218                 1.84838                 0.50560                 1.85021                 2019-04-20 15:05:16.041036  
  0.01169                 46                      0.49484                 1.84470                 0.50100                 1.85609                 2019-04-20 15:05:20.937119  
  0.01169                 47                      0.49624                 1.83368                 0.50040                 1.86216                 2019-04-20 15:05:25.867548  
  0.01169                 48                      0.49320                 1.83671                 0.50620                 1.80158                 2019-04-20 15:05:30.760975  
  0.01169                 49                      0.49468                 1.83298                 0.49660                 1.88338                 2019-04-20 15:05:35.677657  
  0.01169                 50                      0.49470                 1.83037                 0.50810                 1.82863                 2019-04-20 15:05:40.542954  
  0.01169                 51                      0.49868                 1.81476                 0.50890                 1.82183                 2019-04-20 15:05:45.273746  
  0.01169                 52                      0.50188                 1.81077                 0.50250                 1.82920                 2019-04-20 15:05:50.101563  
  0.01169                 53                      0.50060                 1.81065                 0.51510                 1.81804                 2019-04-20 15:05:54.933361  
  0.01169                 54                      0.50350                 1.80298                 0.50580                 1.83078                 2019-04-20 15:05:59.778551  
  0.01169                 55                      0.50202                 1.80736                 0.51390                 1.83975                 2019-04-20 15:06:04.644502  
  0.01169                 56                      0.50118                 1.79952                 0.50700                 1.85305                 2019-04-20 15:06:09.474448  
  0.01169                 57                      0.50366                 1.79600                 0.50550                 1.86567                 2019-04-20 15:06:14.332680  
  0.01169                 58                      0.50278                 1.79302                 0.52210                 1.77460                 2019-04-20 15:06:19.206441  
  0.01169                 59                      0.50442                 1.79206                 0.51280                 1.80062                 2019-04-20 15:06:24.053169  
  0.01169                 60                      0.50648                 1.78307                 0.50820                 1.84906                 2019-04-20 15:06:28.901081  
  0.01169                 61                      0.50926                 1.77614                 0.50690                 1.82279                 2019-04-20 15:06:33.825075  
  0.01169                 62                      0.50598                 1.77901                 0.51730                 1.79792                 2019-04-20 15:06:38.656065  
  0.01169                 63                      0.50896                 1.77603                 0.52150                 1.78842                 2019-04-20 15:06:43.512860  
  0.01169                 64                      0.50916                 1.77359                 0.50910                 1.86438                 2019-04-20 15:06:48.328439  
  0.01169                 65                      0.51024                 1.76739                 0.51530                 1.80423                 2019-04-20 15:06:53.210956  
  0.01169                 66                      0.51324                 1.76312                 0.51620                 1.81381                 2019-04-20 15:06:58.151939  
  0.01169                 67                      0.51322                 1.75578                 0.51770                 1.79027                 2019-04-20 15:07:03.066846  
  0.01169                 68                      0.51108                 1.76198                 0.51300                 1.81755                 2019-04-20 15:07:07.975218  
  0.01169                 69                      0.51370                 1.75707                 0.50920                 1.82602                 2019-04-20 15:07:12.792496  
  0.01169                 70                      0.51324                 1.76018                 0.51410                 1.83948                 2019-04-20 15:07:17.626032  
  0.01169                 71                      0.51418                 1.75020                 0.51930                 1.78235                 2019-04-20 15:07:22.505543  
  0.01169                 72                      0.51714                 1.74391                 0.52030                 1.77004                 2019-04-20 15:07:27.326107  
  0.01169                 73                      0.51312                 1.74485                 0.51410                 1.80587                 2019-04-20 15:07:32.211257  
  0.01169                 74                      0.52036                 1.74269                 0.51770                 1.83068                 2019-04-20 15:07:37.016825  
  0.01169                 75                      0.51908                 1.73617                 0.51480                 1.77983                 2019-04-20 15:07:41.910711  
  0.01169                 76                      0.51598                 1.73748                 0.51530                 1.81609                 2019-04-20 15:07:46.791062  
  0.01169                 77                      0.51896                 1.73671                 0.51280                 1.82916                 2019-04-20 15:07:51.651430  
  0.01169                 78                      0.52250                 1.72641                 0.52360                 1.80700                 2019-04-20 15:07:56.403969  
  0.01169                 79                      0.51960                 1.72300                 0.51410                 1.83269                 2019-04-20 15:08:01.317514  
  0.01169                 80                      0.51952                 1.72857                 0.51460                 1.80818                 2019-04-20 15:08:06.177443  
  0.01169                 81                      0.51896                 1.72438                 0.52020                 1.79066                 2019-04-20 15:08:11.068151  
  0.01169                 82                      0.51878                 1.72787                 0.51650                 1.85343                 2019-04-20 15:08:15.881049  
  0.01169                 83                      0.52068                 1.71839                 0.51310                 1.87885                 2019-04-20 15:08:20.761092  
  0.01169                 84                      0.52240                 1.71561                 0.52910                 1.75582                 2019-04-20 15:08:25.563749  
  0.01169                 85                      0.52206                 1.72272                 0.51020                 1.82468                 2019-04-20 15:08:30.382379  
  0.01169                 86                      0.52354                 1.71027                 0.53050                 1.73101                 2019-04-20 15:08:35.255377  
  0.01169                 87                      0.52358                 1.70755                 0.51400                 1.84672                 2019-04-20 15:08:40.205734  
  0.01169                 88                      0.52628                 1.70937                 0.52280                 1.79017                 2019-04-20 15:08:45.096097  
  0.01169                 89                      0.52350                 1.70789                 0.52270                 1.83097                 2019-04-20 15:08:49.907819  
  0.01169                 90                      0.52422                 1.70083                 0.52010                 1.78183                 2019-04-20 15:08:54.781739  
  0.01169                 91                      0.52396                 1.70131                 0.52620                 1.76047                 2019-04-20 15:08:59.674128  
  0.01169                 92                      0.52546                 1.70351                 0.52740                 1.76535                 2019-04-20 15:09:04.545929  
  0.01169                 93                      0.52572                 1.69861                 0.50990                 1.83656                 2019-04-20 15:09:09.354619  
  0.01169                 94                      0.52702                 1.69121                 0.52310                 1.77064                 2019-04-20 15:09:14.163540  
  0.01169                 95                      0.52780                 1.70143                 0.52510                 1.75225                 2019-04-20 15:09:19.066128  
  0.01169                 96                      0.52956                 1.68786                 0.51860                 1.81088                 2019-04-20 15:09:23.877852  
  0.01169                 97                      0.52694                 1.69405                 0.51600                 1.81874                 2019-04-20 15:09:28.766280  
  0.01169                 98                      0.52488                 1.70017                 0.52040                 1.79387                 2019-04-20 15:09:33.623250  
  0.01169                 99                      0.52594                 1.68739                 0.52120                 1.80116                 2019-04-20 15:09:38.519692  
  0.01169                 100                     0.53034                 1.68867                 0.50400                 1.87089                 2019-04-20 15:09:43.406466  
  0.01169                 101                     0.52814                 1.68898                 0.52160                 1.79702                 2019-04-20 15:09:48.368826  
  0.01169                 102                     0.53024                 1.68733                 0.52490                 1.79360                 2019-04-20 15:09:53.238988  
  0.01169                 103                     0.52802                 1.68285                 0.52570                 1.77056                 2019-04-20 15:09:58.119097  
  0.01169                 104                     0.53294                 1.67885                 0.51440                 1.82426                 2019-04-20 15:10:02.940559  
  0.01169                 105                     0.53344                 1.67332                 0.52600                 1.77980                 2019-04-20 15:10:07.650071  
  0.01169                 106                     0.53138                 1.67628                 0.52120                 1.77329                 2019-04-20 15:10:12.533070  
  0.01169                 107                     0.53136                 1.68218                 0.52820                 1.76429                 2019-04-20 15:10:17.382806  
  0.01169                 108                     0.52962                 1.67323                 0.53030                 1.74076                 2019-04-20 15:10:22.232350  
  0.01169                 109                     0.53038                 1.67314                 0.52750                 1.79366                 2019-04-20 15:10:27.093125  
  0.01169                 110                     0.53176                 1.67190                 0.52990                 1.75446                 2019-04-20 15:10:31.929311  
  0.01169                 111                     0.53082                 1.67903                 0.51650                 1.81646                 2019-04-20 15:10:36.763030  
  0.01169                 112                     0.53372                 1.67102                 0.51470                 1.83021                 2019-04-20 15:10:41.601923  
  0.01169                 113                     0.53374                 1.66601                 0.52570                 1.78764                 2019-04-20 15:10:46.542192  
  0.01169                 114                     0.53432                 1.66439                 0.51690                 1.81422                 2019-04-20 15:10:51.459614  
  0.01169                 115                     0.53634                 1.66183                 0.52610                 1.78472                 2019-04-20 15:10:56.304819  
  0.01169                 116                     0.53610                 1.66437                 0.51940                 1.80594                 2019-04-20 15:11:01.229415  
  0.01169                 117                     0.53346                 1.66562                 0.52730                 1.76385                 2019-04-20 15:11:06.080553  
  0.01169                 118                     0.53150                 1.66943                 0.52830                 1.81856                 2019-04-20 15:11:10.858565  
  0.01169                 119                     0.53660                 1.65606                 0.52520                 1.78623                 2019-04-20 15:11:15.843350  
  0.01169                 120                     0.53648                 1.65824                 0.52350                 1.79295                 2019-04-20 15:11:20.743931  
  0.01169                 121                     0.53756                 1.65234                 0.52120                 1.78868                 2019-04-20 15:11:25.596196  
  0.01169                 122                     0.53582                 1.65605                 0.51850                 1.81990                 2019-04-20 15:11:30.502340  
  0.01169                 123                     0.53554                 1.65551                 0.53400                 1.74861                 2019-04-20 15:11:35.294855  
  0.01169                 124                     0.53696                 1.64990                 0.51830                 1.83823                 2019-04-20 15:11:40.169130  
  0.01169                 125                     0.53570                 1.64967                 0.52230                 1.81222                 2019-04-20 15:11:45.083812  
  0.01169                 126                     0.53946                 1.64979                 0.52740                 1.77020                 2019-04-20 15:11:49.978350  
  0.01169                 127                     0.53626                 1.64941                 0.52840                 1.78397                 2019-04-20 15:11:54.788387  
  0.01169                 128                     0.54034                 1.64249                 0.52840                 1.77534                 2019-04-20 15:11:59.729764  
  0.01169                 129                     0.53598                 1.64920                 0.52880                 1.77963                 2019-04-20 15:12:04.652718  
  0.01169                 130                     0.54052                 1.64398                 0.52680                 1.77603                 2019-04-20 15:12:09.543642  
  0.01169                 131                     0.53540                 1.64007                 0.52700                 1.78879                 2019-04-20 15:12:14.421540  
  0.01169                 132                     0.54138                 1.63617                 0.52690                 1.79809                 2019-04-20 15:12:19.303804  
  0.01169                 133                     0.53844                 1.64468                 0.52410                 1.78104                 2019-04-20 15:12:24.190135  
  0.01169                 134                     0.53748                 1.64172                 0.53020                 1.78582                 2019-04-20 15:12:29.068685  
  0.01169                 135                     0.54192                 1.63059                 0.52080                 1.81880                 2019-04-20 15:12:33.959518  
  0.01169                 136                     0.53890                 1.63773                 0.53560                 1.75752                 2019-04-20 15:12:38.855917  
  0.01169                 137                     0.53978                 1.63841                 0.52890                 1.76781                 2019-04-20 15:12:43.682765  
  0.01169                 138                     0.53944                 1.63610                 0.52850                 1.77754                 2019-04-20 15:12:48.528441  
  0.01169                 139                     0.54176                 1.63154                 0.52620                 1.78716                 2019-04-20 15:12:53.434905  
  0.01169                 140                     0.53870                 1.63667                 0.53650                 1.72959                 2019-04-20 15:12:58.302400  
  0.01169                 141                     0.54138                 1.63514                 0.52710                 1.79237                 2019-04-20 15:13:03.225887  
  0.01169                 142                     0.54160                 1.63242                 0.53120                 1.73715                 2019-04-20 15:13:08.116016  
  0.01169                 143                     0.54124                 1.63716                 0.53260                 1.75697                 2019-04-20 15:13:13.012394  
  0.01169                 144                     0.54122                 1.62459                 0.52800                 1.76366                 2019-04-20 15:13:17.877094  
  0.01169                 145                     0.54514                 1.62066                 0.52780                 1.77884                 2019-04-20 15:13:22.747134  
  0.01169                 146                     0.54552                 1.62529                 0.52960                 1.75085                 2019-04-20 15:13:27.598081  
  0.01169                 147                     0.54120                 1.62559                 0.53470                 1.73771                 2019-04-20 15:13:32.464060  
  0.01169                 148                     0.54302                 1.62846                 0.52230                 1.76885                 2019-04-20 15:13:37.204152  
  0.01169                 149                     0.54388                 1.62286                 0.53430                 1.73200                 2019-04-20 15:13:42.122007  
  0.01169                 150                     0.54370                 1.61830                 0.52630                 1.82427                 2019-04-20 15:13:47.021357  
  0.01169                 151                     0.54412                 1.61508                 0.53690                 1.72099                 2019-04-20 15:13:51.950334  
  0.01169                 152                     0.54358                 1.62004                 0.51910                 1.79638                 2019-04-20 15:13:56.862345  
  0.01169                 153                     0.54084                 1.62327                 0.51910                 1.83266                 2019-04-20 15:14:01.700177  
  0.01169                 154                     0.54444                 1.61694                 0.52850                 1.79304                 2019-04-20 15:14:06.540508  
  0.01169                 155                     0.54258                 1.62094                 0.53430                 1.73682                 2019-04-20 15:14:11.479653  
  0.01169                 156                     0.54172                 1.61854                 0.52710                 1.77159                 2019-04-20 15:14:16.251940  
  0.01169                 157                     0.54482                 1.61241                 0.52450                 1.82098                 2019-04-20 15:14:21.087497  
  0.01169                 158                     0.54330                 1.61730                 0.53020                 1.82781                 2019-04-20 15:14:25.895615  
  0.01169                 159                     0.54760                 1.60649                 0.53780                 1.73886                 2019-04-20 15:14:30.815214  
  0.01169                 160                     0.54524                 1.60920                 0.53440                 1.73190                 2019-04-20 15:14:35.698257  
Output: 1.721


