shuhei:~.$ python nelder.py -model CNN -num 2 -round 0
Will get the positions by Nelder-Mead Method.
Saving the position data as shown below...
  batch_size       lr               momentum         weight_decay     ch1              ch2              ch3              ch4              drop_rate      
  6.139            -1.875           0.857            -3.820           6.236            6.238            4.833            5.108          
  0.01334                 9                       0.38326                 2.36448                 0.40960                 2.25315                 2019-04-20 06:19:17.361189  
  0.01334                 10                      0.38874                 2.32298                 0.42170                 2.19817                 2019-04-20 06:19:22.181322  
  0.01334                 11                      0.39868                 2.28010                 0.43180                 2.15792                 2019-04-20 06:19:27.112648  
  0.01334                 12                      0.40292                 2.24631                 0.43570                 2.14899                 2019-04-20 06:19:31.927137  
  0.01334                 13                      0.41242                 2.21052                 0.44830                 2.09094                 2019-04-20 06:19:36.795424  
  0.01334                 14                      0.41542                 2.17843                 0.44570                 2.12954                 2019-04-20 06:19:41.682023  
  0.01334                 15                      0.42624                 2.14966                 0.45130                 2.04914                 2019-04-20 06:19:46.605880  
  0.01334                 16                      0.43088                 2.13428                 0.46070                 2.03419                 2019-04-20 06:19:51.550180  
  0.01334                 17                      0.43270                 2.11138                 0.45600                 2.05924                 2019-04-20 06:19:56.345398  
  0.01334                 18                      0.43846                 2.09367                 0.46940                 1.98736                 2019-04-20 06:20:01.200540  
  0.01334                 19                      0.44498                 2.06460                 0.47990                 1.95158                 2019-04-20 06:20:06.029717  
  0.01334                 20                      0.44454                 2.05836                 0.48280                 1.95211                 2019-04-20 06:20:10.882428  
  0.01334                 21                      0.44794                 2.04029                 0.47790                 1.95925                 2019-04-20 06:20:15.803619  
  0.01334                 22                      0.44920                 2.02187                 0.47540                 1.97166                 2019-04-20 06:20:20.734494  
  0.01334                 23                      0.45418                 2.01199                 0.48760                 1.93774                 2019-04-20 06:20:25.622967  
  0.01334                 24                      0.45760                 2.00144                 0.47110                 2.00343                 2019-04-20 06:20:30.532112  
  0.01334                 25                      0.46422                 1.98377                 0.48890                 1.92315                 2019-04-20 06:20:35.467891  
  0.01334                 26                      0.46564                 1.97005                 0.49240                 1.91576                 2019-04-20 06:20:40.342092  
  0.01334                 27                      0.46734                 1.96302                 0.46860                 2.03518                 2019-04-20 06:20:45.183974  
  0.01334                 28                      0.46884                 1.94842                 0.49330                 1.89167                 2019-04-20 06:20:50.089072  
  0.01334                 29                      0.47216                 1.94267                 0.49270                 1.91595                 2019-04-20 06:20:54.977490  
  0.01334                 30                      0.47494                 1.92796                 0.49690                 1.90916                 2019-04-20 06:20:59.776441  
  0.01334                 31                      0.47660                 1.91753                 0.49440                 1.90443                 2019-04-20 06:21:04.670438  
  0.01334                 32                      0.47704                 1.91486                 0.50500                 1.84885                 2019-04-20 06:21:09.634512  
  0.01334                 33                      0.48024                 1.90084                 0.47540                 1.99075                 2019-04-20 06:21:14.547029  
  0.01334                 34                      0.48190                 1.89585                 0.49380                 1.91532                 2019-04-20 06:21:19.443453  
  0.01334                 35                      0.48428                 1.88562                 0.50220                 1.85219                 2019-04-20 06:21:24.317287  
  0.01334                 36                      0.48366                 1.88309                 0.51100                 1.85528                 2019-04-20 06:21:29.197500  
  0.01334                 37                      0.48772                 1.87248                 0.49670                 1.90130                 2019-04-20 06:21:34.062239  
  0.01334                 38                      0.48868                 1.86745                 0.49390                 1.87978                 2019-04-20 06:21:38.907386  
  0.01334                 39                      0.48998                 1.86238                 0.51940                 1.81333                 2019-04-20 06:21:43.733963  
  0.01334                 40                      0.49104                 1.85231                 0.50510                 1.82483                 2019-04-20 06:21:48.684730  
  0.01334                 41                      0.49516                 1.84351                 0.51040                 1.82409                 2019-04-20 06:21:53.540876  
  0.01334                 42                      0.49554                 1.83607                 0.49740                 1.91808                 2019-04-20 06:21:58.407553  
  0.01334                 43                      0.49516                 1.83568                 0.50740                 1.86611                 2019-04-20 06:22:03.356346  
  0.01334                 44                      0.49650                 1.82872                 0.51590                 1.83552                 2019-04-20 06:22:08.230670  
  0.01334                 45                      0.49786                 1.82287                 0.51070                 1.85912                 2019-04-20 06:22:13.096401  
  0.01334                 46                      0.50156                 1.81188                 0.52040                 1.79970                 2019-04-20 06:22:17.944892  
  0.01334                 47                      0.50142                 1.81702                 0.52130                 1.80440                 2019-04-20 06:22:22.757736  
  0.01334                 48                      0.50194                 1.80213                 0.51220                 1.81930                 2019-04-20 06:22:27.611322  
  0.01334                 49                      0.50658                 1.79876                 0.51350                 1.82199                 2019-04-20 06:22:32.485508  
  0.01334                 50                      0.50422                 1.80193                 0.51480                 1.82632                 2019-04-20 06:22:37.323797  
  0.01334                 51                      0.50362                 1.79144                 0.51110                 1.81847                 2019-04-20 06:22:42.304620  
  0.01334                 52                      0.50706                 1.78162                 0.51350                 1.82403                 2019-04-20 06:22:47.202077  
  0.01334                 53                      0.50764                 1.78268                 0.51370                 1.82948                 2019-04-20 06:22:52.097892  
  0.01334                 54                      0.51010                 1.77860                 0.50290                 1.86999                 2019-04-20 06:22:56.994725  
  0.01334                 55                      0.51004                 1.77772                 0.51840                 1.81944                 2019-04-20 06:23:01.881134  
  0.01334                 56                      0.50854                 1.77959                 0.51230                 1.82082                 2019-04-20 06:23:06.818268  
  0.01334                 57                      0.51132                 1.76017                 0.52480                 1.78545                 2019-04-20 06:23:11.655159  
  0.01334                 58                      0.51188                 1.76218                 0.50360                 1.86300                 2019-04-20 06:23:16.534387  
  0.01334                 59                      0.51098                 1.75750                 0.51710                 1.82573                 2019-04-20 06:23:21.442155  
  0.01334                 60                      0.51350                 1.74744                 0.52150                 1.80780                 2019-04-20 06:23:26.327178  
  0.01334                 61                      0.51520                 1.74228                 0.52020                 1.82920                 2019-04-20 06:23:31.208422  
  0.01334                 62                      0.51390                 1.74537                 0.50860                 1.85490                 2019-04-20 06:23:36.054686  
  0.01334                 63                      0.51558                 1.73872                 0.51450                 1.82260                 2019-04-20 06:23:40.961401  
  0.01334                 64                      0.52090                 1.73222                 0.51700                 1.83284                 2019-04-20 06:23:45.875829  
  0.01334                 65                      0.52070                 1.73532                 0.52180                 1.78788                 2019-04-20 06:23:50.772773  
  0.01334                 66                      0.52012                 1.72549                 0.51930                 1.83210                 2019-04-20 06:23:55.609805  
  0.01334                 67                      0.52056                 1.72896                 0.51930                 1.81198                 2019-04-20 06:24:00.558797  
  0.01334                 68                      0.52436                 1.71862                 0.51770                 1.82203                 2019-04-20 06:24:05.418637  
  0.01334                 69                      0.52046                 1.72295                 0.52270                 1.80522                 2019-04-20 06:24:10.294734  
  0.01334                 70                      0.52208                 1.72224                 0.52650                 1.77680                 2019-04-20 06:24:15.117319  
  0.01334                 71                      0.52124                 1.71170                 0.52010                 1.77210                 2019-04-20 06:24:19.948618  
  0.01334                 72                      0.52570                 1.70856                 0.51310                 1.82910                 2019-04-20 06:24:24.838248  
  0.01334                 73                      0.52590                 1.70333                 0.52890                 1.80066                 2019-04-20 06:24:29.762658  
  0.01334                 74                      0.52208                 1.70902                 0.52140                 1.81040                 2019-04-20 06:24:34.670841  
  0.01334                 75                      0.52506                 1.70484                 0.53100                 1.77631                 2019-04-20 06:24:39.602682  
  0.01334                 76                      0.52910                 1.69747                 0.52830                 1.77865                 2019-04-20 06:24:44.515857  
  0.01334                 77                      0.52556                 1.69799                 0.52140                 1.78891                 2019-04-20 06:24:49.389394  
  0.01334                 78                      0.52376                 1.69862                 0.53140                 1.74397                 2019-04-20 06:24:54.238237  
  0.01334                 79                      0.52994                 1.68902                 0.52020                 1.83764                 2019-04-20 06:24:59.112653  
  0.01334                 80                      0.53166                 1.68211                 0.51820                 1.82149                 2019-04-20 06:25:03.948372  
  0.01334                 81                      0.53008                 1.68198                 0.52970                 1.78249                 2019-04-20 06:25:08.750386  
  0.01334                 82                      0.53030                 1.67814                 0.52380                 1.80516                 2019-04-20 06:25:13.655063  
  0.01334                 83                      0.52726                 1.68766                 0.52970                 1.77159                 2019-04-20 06:25:18.575481  
  0.01334                 84                      0.52950                 1.67447                 0.53270                 1.80394                 2019-04-20 06:25:23.422210  
  0.01334                 85                      0.53132                 1.67476                 0.52310                 1.82884                 2019-04-20 06:25:28.305153  
  0.01334                 86                      0.53494                 1.66902                 0.52330                 1.81402                 2019-04-20 06:25:33.128717  
  0.01334                 87                      0.53358                 1.66815                 0.52800                 1.76899                 2019-04-20 06:25:38.023616  
  0.01334                 88                      0.53342                 1.67160                 0.51830                 1.79279                 2019-04-20 06:25:42.944729  
  0.01334                 89                      0.53438                 1.66115                 0.51930                 1.81541                 2019-04-20 06:25:47.770980  
  0.01334                 90                      0.53480                 1.65495                 0.51540                 1.81965                 2019-04-20 06:25:52.634101  
  0.01334                 91                      0.53450                 1.66299                 0.52600                 1.76938                 2019-04-20 06:25:57.448863  
  0.01334                 92                      0.53674                 1.66208                 0.52670                 1.79000                 2019-04-20 06:26:02.348160  
  0.01334                 93                      0.53686                 1.65767                 0.52670                 1.77421                 2019-04-20 06:26:07.200781  
  0.01334                 94                      0.53906                 1.65471                 0.52530                 1.80010                 2019-04-20 06:26:12.074734  
  0.01334                 95                      0.53786                 1.65765                 0.52770                 1.74453                 2019-04-20 06:26:16.938670  
  0.01334                 96                      0.53664                 1.65849                 0.53550                 1.72281                 2019-04-20 06:26:21.833373  
  0.01334                 97                      0.53724                 1.64881                 0.53130                 1.77698                 2019-04-20 06:26:26.680720  
  0.01334                 98                      0.53736                 1.64751                 0.53170                 1.75332                 2019-04-20 06:26:31.618061  
  0.01334                 99                      0.53772                 1.64721                 0.52770                 1.79489                 2019-04-20 06:26:36.446586  
  0.01334                 100                     0.53766                 1.65032                 0.53270                 1.78019                 2019-04-20 06:26:41.295898  
  0.01334                 101                     0.53936                 1.63925                 0.52790                 1.79613                 2019-04-20 06:26:46.134997  
  0.01334                 102                     0.53940                 1.64451                 0.52130                 1.79903                 2019-04-20 06:26:50.935191  
  0.01334                 103                     0.54080                 1.64089                 0.53030                 1.80781                 2019-04-20 06:26:55.830174  
  0.01334                 104                     0.54086                 1.63541                 0.52810                 1.78800                 2019-04-20 06:27:00.722684  
  0.01334                 105                     0.54214                 1.63768                 0.53480                 1.76442                 2019-04-20 06:27:05.582412  
  0.01334                 106                     0.54122                 1.63478                 0.53680                 1.73767                 2019-04-20 06:27:10.526428  
  0.01334                 107                     0.54378                 1.62979                 0.51840                 1.83886                 2019-04-20 06:27:15.439966  
  0.01334                 108                     0.54102                 1.63106                 0.53360                 1.75366                 2019-04-20 06:27:20.326525  
  0.01334                 109                     0.54196                 1.62579                 0.52770                 1.75516                 2019-04-20 06:27:25.253625  
  0.01334                 110                     0.54316                 1.62852                 0.52880                 1.77921                 2019-04-20 06:27:30.087007  
  0.01334                 111                     0.54192                 1.62481                 0.52770                 1.78207                 2019-04-20 06:27:34.960220  
  0.01334                 112                     0.54384                 1.62471                 0.53390                 1.77610                 2019-04-20 06:27:39.868166  
  0.01334                 113                     0.54368                 1.61959                 0.52960                 1.79128                 2019-04-20 06:27:44.786727  
  0.01334                 114                     0.54402                 1.62223                 0.53830                 1.73119                 2019-04-20 06:27:49.732590  
  0.01334                 115                     0.54252                 1.61858                 0.53520                 1.79945                 2019-04-20 06:27:54.583403  
  0.01334                 116                     0.54400                 1.62028                 0.52430                 1.75245                 2019-04-20 06:27:59.560814  
  0.01334                 117                     0.54660                 1.61425                 0.52070                 1.80004                 2019-04-20 06:28:04.467274  
  0.01334                 118                     0.54380                 1.61553                 0.52900                 1.78817                 2019-04-20 06:28:09.336224  
  0.01334                 119                     0.54642                 1.61229                 0.53030                 1.78422                 2019-04-20 06:28:14.194219  
  0.01334                 120                     0.54642                 1.60961                 0.53470                 1.77702                 2019-04-20 06:28:19.044290  
  0.01334                 121                     0.54826                 1.60658                 0.52620                 1.83528                 2019-04-20 06:28:23.864424  
  0.01334                 122                     0.54728                 1.61191                 0.52570                 1.79513                 2019-04-20 06:28:28.685858  
  0.01334                 123                     0.54972                 1.60854                 0.53050                 1.79810                 2019-04-20 06:28:33.552155  
  0.01334                 124                     0.54786                 1.60646                 0.52480                 1.78526                 2019-04-20 06:28:38.442919  
  0.01334                 125                     0.54940                 1.60017                 0.52450                 1.78036                 2019-04-20 06:28:43.328729  
  0.01334                 126                     0.54810                 1.60472                 0.51400                 1.85006                 2019-04-20 06:28:48.218026  
  0.01334                 127                     0.54702                 1.60226                 0.52510                 1.82111                 2019-04-20 06:28:53.095990  
  0.01334                 128                     0.54830                 1.60310                 0.53970                 1.74368                 2019-04-20 06:28:58.006824  
  0.01334                 129                     0.54790                 1.60475                 0.52650                 1.76675                 2019-04-20 06:29:02.900400  
  0.01334                 130                     0.55096                 1.59222                 0.52330                 1.79019                 2019-04-20 06:29:07.748389  
  0.01334                 131                     0.55408                 1.59230                 0.52480                 1.79457                 2019-04-20 06:29:12.628430  
  0.01334                 132                     0.54994                 1.59708                 0.53340                 1.75326                 2019-04-20 06:29:17.428202  
  0.01334                 133                     0.55070                 1.59596                 0.54030                 1.72619                 2019-04-20 06:29:22.271983  
  0.01334                 134                     0.55294                 1.59455                 0.53400                 1.74805                 2019-04-20 06:29:27.121781  
  0.01334                 135                     0.55172                 1.58852                 0.53440                 1.77093                 2019-04-20 06:29:31.972821  
  0.01334                 136                     0.55262                 1.59024                 0.52870                 1.78828                 2019-04-20 06:29:36.843570  
  0.01334                 137                     0.55108                 1.59590                 0.51730                 1.86965                 2019-04-20 06:29:41.665558  
  0.01334                 138                     0.55004                 1.59162                 0.53730                 1.75226                 2019-04-20 06:29:46.574941  
  0.01334                 139                     0.55208                 1.58974                 0.52990                 1.77093                 2019-04-20 06:29:51.533153  
  0.01334                 140                     0.55390                 1.58468                 0.53110                 1.84012                 2019-04-20 06:29:56.309667  
  0.01334                 141                     0.55188                 1.58638                 0.52220                 1.79934                 2019-04-20 06:30:01.195271  
  0.01334                 142                     0.55162                 1.59225                 0.52700                 1.80387                 2019-04-20 06:30:06.029724  
  0.01334                 143                     0.55144                 1.58898                 0.53590                 1.74292                 2019-04-20 06:30:10.861790  
  0.01334                 144                     0.55236                 1.58880                 0.52960                 1.78335                 2019-04-20 06:30:15.783433  
  0.01334                 145                     0.55314                 1.58019                 0.52960                 1.78352                 2019-04-20 06:30:20.418576  
  0.01334                 146                     0.55164                 1.58509                 0.52930                 1.79407                 2019-04-20 06:30:25.172266  
  0.01334                 147                     0.55470                 1.58032                 0.53730                 1.75143                 2019-04-20 06:30:30.050853  
  0.01334                 148                     0.55140                 1.58646                 0.53550                 1.73988                 2019-04-20 06:30:34.874866  
  0.01334                 149                     0.55390                 1.58153                 0.53070                 1.75748                 2019-04-20 06:30:39.691554  
  0.01334                 150                     0.55490                 1.57226                 0.52980                 1.75276                 2019-04-20 06:30:44.528189  
  0.01334                 151                     0.55292                 1.57605                 0.52410                 1.80851                 2019-04-20 06:30:49.405306  
  0.01334                 152                     0.55518                 1.57564                 0.53720                 1.75494                 2019-04-20 06:30:54.273212  
  0.01334                 153                     0.55570                 1.57723                 0.53180                 1.73663                 2019-04-20 06:30:59.147824  
  0.01334                 154                     0.55648                 1.57132                 0.52340                 1.78133                 2019-04-20 06:31:03.998495  
  0.01334                 155                     0.55596                 1.57718                 0.52840                 1.77670                 2019-04-20 06:31:08.866085  
  0.01334                 156                     0.55736                 1.56809                 0.53740                 1.78565                 2019-04-20 06:31:13.732273  
  0.01334                 157                     0.55730                 1.57043                 0.53420                 1.76604                 2019-04-20 06:31:18.623376  
  0.01334                 158                     0.55380                 1.56891                 0.53440                 1.78735                 2019-04-20 06:31:23.508061  
  0.01334                 159                     0.55990                 1.56919                 0.53000                 1.80777                 2019-04-20 06:31:28.365806  
  0.01334                 160                     0.55624                 1.57124                 0.53020                 1.76753                 2019-04-20 06:31:33.203959  
Output: 1.723


