shuhei:~.$ python nelder.py -model CNN -num 2 -round 0
Will get the positions by Nelder-Mead Method.
Saving the position data as shown below...
  batch_size       lr               momentum         weight_decay     ch1              ch2              ch3              ch4              drop_rate      
  6.211            -1.937           0.862            -3.714           6.298            6.169            4.727            5.165          


shuhei:~.$ python env.py -model CNN -num 2 -round 0 -cuda 0
Collecting Environment Variables and Putting in Shell Scripts.

shuhei:~.$ ./run.sh
shuhei:~.$ CUDA_VISIBLE_DEVICES=0 python train.py -model CNN -num 2 -round 0 -batch_size 74 -lr 0.01156144859526179 -momentum 0.8616831934529041 -weight_decay 0.00019333641806153792 -ch1 78 -ch2 71 -ch3 26 -ch4 35 -drop_rate 0.12731699947142688
Start Training


Files already downloaded and verified
  lr                      epoch                   TrainAcc                TrainLoss               TestAcc                 TestLoss                Time                  
  0.01156                 1                       0.11708                 3.80123                 0.20270                 3.27635                 2019-04-20 10:40:34.001523  
  0.01156                 2                       0.21294                 3.19324                 0.27640                 2.86871                 2019-04-20 10:40:38.852870  
  0.01156                 3                       0.26610                 2.91602                 0.32510                 2.64697                 2019-04-20 10:40:43.603763  
  0.01156                 4                       0.29740                 2.76094                 0.33240                 2.58096                 2019-04-20 10:40:48.301892  
  0.01156                 5                       0.32066                 2.64567                 0.37150                 2.40981                 2019-04-20 10:40:52.894828  
  0.01156                 6                       0.33948                 2.56002                 0.38980                 2.35606                 2019-04-20 10:40:57.733967  
  0.01156                 7                       0.35014                 2.49621                 0.39110                 2.32818                 2019-04-20 10:41:02.583545  
  0.01156                 8                       0.36556                 2.43433                 0.40930                 2.24607                 2019-04-20 10:41:07.349223  
  0.01156                 9                       0.37552                 2.39114                 0.41470                 2.20530                 2019-04-20 10:41:12.127105  
  0.01156                 10                      0.38194                 2.33684                 0.42520                 2.17474                 2019-04-20 10:41:16.913575  
  0.01156                 11                      0.39480                 2.29915                 0.42970                 2.14584                 2019-04-20 10:41:21.698734  
  0.01156                 12                      0.40078                 2.27166                 0.44190                 2.11731                 2019-04-20 10:41:26.545715  
  0.01156                 13                      0.40644                 2.24167                 0.44890                 2.07824                 2019-04-20 10:41:31.323893  
  0.01156                 14                      0.41260                 2.21018                 0.45330                 2.05274                 2019-04-20 10:41:36.206676  
  0.01156                 15                      0.41748                 2.18061                 0.45890                 2.04952                 2019-04-20 10:41:41.058578  
  0.01156                 16                      0.42256                 2.16355                 0.46440                 2.03632                 2019-04-20 10:41:45.810826  
  0.01156                 17                      0.42774                 2.14019                 0.45910                 2.01783                 2019-04-20 10:41:50.610737  
  0.01156                 18                      0.43138                 2.12280                 0.47280                 1.98510                 2019-04-20 10:41:55.409048  
  0.01156                 19                      0.43890                 2.09819                 0.45550                 2.07518                 2019-04-20 10:42:00.256789  
  0.01156                 20                      0.44158                 2.07821                 0.46970                 2.01229                 2019-04-20 10:42:05.042886  
  0.01156                 21                      0.44432                 2.06386                 0.46900                 2.01836                 2019-04-20 10:42:09.864509  
  0.01156                 22                      0.44578                 2.05201                 0.48040                 1.94769                 2019-04-20 10:42:14.698413  
  0.01156                 23                      0.45308                 2.03432                 0.47900                 1.98609                 2019-04-20 10:42:19.514824  
  0.01156                 24                      0.45018                 2.02524                 0.48390                 1.94618                 2019-04-20 10:42:24.348804  
  0.01156                 25                      0.45344                 2.01347                 0.48450                 1.94666                 2019-04-20 10:42:29.072413  
  0.01156                 26                      0.45860                 1.99253                 0.48190                 1.92318                 2019-04-20 10:42:33.901696  
  0.01156                 27                      0.46238                 1.97965                 0.49740                 1.87251                 2019-04-20 10:42:38.653697  
  0.01156                 28                      0.46452                 1.97383                 0.48620                 1.93274                 2019-04-20 10:42:43.430498  
  0.01156                 29                      0.46380                 1.96995                 0.49460                 1.88379                 2019-04-20 10:42:48.231666  
  0.01156                 30                      0.46770                 1.95603                 0.48730                 1.94019                 2019-04-20 10:42:52.977919  
  0.01156                 31                      0.46784                 1.94984                 0.48660                 1.98022                 2019-04-20 10:42:57.747573  
  0.01156                 32                      0.47212                 1.93920                 0.49770                 1.90216                 2019-04-20 10:43:02.573503  
  0.01156                 33                      0.47242                 1.93308                 0.49150                 1.91191                 2019-04-20 10:43:07.446049  
  0.01156                 34                      0.47552                 1.92574                 0.50020                 1.88428                 2019-04-20 10:43:12.272570  
  0.01156                 35                      0.47660                 1.91920                 0.49760                 1.92934                 2019-04-20 10:43:17.133648  
  0.01156                 36                      0.47686                 1.90966                 0.50510                 1.86308                 2019-04-20 10:43:21.887250  
  0.01156                 37                      0.47898                 1.89790                 0.49810                 1.88396                 2019-04-20 10:43:26.682735  
  0.01156                 38                      0.48386                 1.89111                 0.50560                 1.87419                 2019-04-20 10:43:31.544559  
  0.01156                 39                      0.48282                 1.88943                 0.49850                 1.88271                 2019-04-20 10:43:36.323014  
  0.01156                 40                      0.48514                 1.88133                 0.49590                 1.92365                 2019-04-20 10:43:41.155225  
  0.01156                 41                      0.48544                 1.87337                 0.50470                 1.84203                 2019-04-20 10:43:46.050272  
  0.01156                 42                      0.48766                 1.86965                 0.50540                 1.84946                 2019-04-20 10:43:50.828852  
  0.01156                 43                      0.48916                 1.85988                 0.50180                 1.88100                 2019-04-20 10:43:55.554049  
  0.01156                 44                      0.49142                 1.85027                 0.51090                 1.82447                 2019-04-20 10:44:00.389760  
  0.01156                 45                      0.49196                 1.83969                 0.49750                 1.89965                 2019-04-20 10:44:05.224234  
  0.01156                 46                      0.49008                 1.84764                 0.50400                 1.85127                 2019-04-20 10:44:09.991488  
  0.01156                 47                      0.49498                 1.83421                 0.51050                 1.81713                 2019-04-20 10:44:14.774879  
  0.01156                 48                      0.49342                 1.83286                 0.50480                 1.85016                 2019-04-20 10:44:19.586588  
  0.01156                 49                      0.49478                 1.83261                 0.51240                 1.81678                 2019-04-20 10:44:24.446759  
  0.01156                 50                      0.49942                 1.81852                 0.50490                 1.85749                 2019-04-20 10:44:29.253291  
  0.01156                 51                      0.49994                 1.81777                 0.52070                 1.78674                 2019-04-20 10:44:34.105802  
  0.01156                 52                      0.50046                 1.80594                 0.50930                 1.85340                 2019-04-20 10:44:38.944515  
  0.01156                 53                      0.50040                 1.81109                 0.51230                 1.80353                 2019-04-20 10:44:43.689715  
  0.01156                 54                      0.50222                 1.80141                 0.50600                 1.87588                 2019-04-20 10:44:48.465190  
  0.01156                 55                      0.50102                 1.80320                 0.50820                 1.83683                 2019-04-20 10:44:53.198413  
  0.01156                 56                      0.50318                 1.79584                 0.51930                 1.79636                 2019-04-20 10:44:58.029384  
  0.01156                 57                      0.50850                 1.78157                 0.51830                 1.80730                 2019-04-20 10:45:02.735048  
  0.01156                 58                      0.50444                 1.78767                 0.52420                 1.77432                 2019-04-20 10:45:07.506033  
  0.01156                 59                      0.50798                 1.77986                 0.51590                 1.82622                 2019-04-20 10:45:12.328793  
  0.01156                 60                      0.50834                 1.78156                 0.51930                 1.83732                 2019-04-20 10:45:17.139870  
  0.01156                 61                      0.50636                 1.77717                 0.51820                 1.79450                 2019-04-20 10:45:21.987809  
  0.01156                 62                      0.50984                 1.76661                 0.51740                 1.82203                 2019-04-20 10:45:26.746055  
  0.01156                 63                      0.50836                 1.77125                 0.51520                 1.81952                 2019-04-20 10:45:31.557283  
  0.01156                 64                      0.51058                 1.76857                 0.52180                 1.79118                 2019-04-20 10:45:36.378128  
  0.01156                 65                      0.51252                 1.75654                 0.51110                 1.83049                 2019-04-20 10:45:41.172676  
  0.01156                 66                      0.51102                 1.76490                 0.52210                 1.81635                 2019-04-20 10:45:45.954497  
  0.01156                 67                      0.51330                 1.75633                 0.51980                 1.81871                 2019-04-20 10:45:50.773480  
