shuhei:~.$ python nelder.py -model CNN -num 2 -round 0
Will collect a position from the storage.


shuhei:~.$ python env.py -model CNN -num 2 -round 0 -cuda 0
Collecting Environment Variables and Putting in Shell Scripts.

shuhei:~.$ ./run.sh
shuhei:~.$ CUDA_VISIBLE_DEVICES=0 python train.py -model CNN -num 2 -round 0 -batch_size 69 -lr 0.012138802150606804 -momentum 0.8543764060250559 -weight_decay 0.00020665174783627101 -ch1 71 -ch2 74 -ch3 28 -ch4 35 -drop_rate 0.1212317889712608
Start Training


Files already downloaded and verified
  lr                      epoch                   TrainAcc                TrainLoss               TestAcc                 TestLoss                Time                  
  0.01214                 1                       0.12538                 3.75805                 0.21550                 3.17941                 2019-04-20 12:24:57.751169  
  0.01214                 2                       0.22540                 3.13233                 0.26820                 2.94455                 2019-04-20 12:25:02.567383  
  0.01214                 3                       0.27250                 2.87985                 0.34250                 2.56105                 2019-04-20 12:25:07.396075  
  0.01214                 4                       0.30094                 2.72435                 0.34830                 2.52480                 2019-04-20 12:25:12.205504  
  0.01214                 5                       0.32718                 2.61845                 0.36620                 2.42930                 2019-04-20 12:25:17.041028  
  0.01214                 6                       0.34654                 2.52753                 0.39320                 2.32496                 2019-04-20 12:25:21.819015  
  0.01214                 7                       0.36142                 2.45101                 0.37730                 2.38570                 2019-04-20 12:25:26.732526  
  0.01214                 8                       0.37244                 2.39195                 0.42020                 2.19877                 2019-04-20 12:25:31.579965  
  0.01214                 9                       0.38186                 2.34662                 0.41680                 2.22792                 2019-04-20 12:25:36.396149  
  0.01214                 10                      0.39336                 2.30232                 0.44070                 2.10159                 2019-04-20 12:25:41.205949  
  0.01214                 11                      0.40194                 2.25857                 0.44330                 2.10991                 2019-04-20 12:25:46.062459  
  0.01214                 12                      0.40780                 2.22542                 0.45050                 2.04890                 2019-04-20 12:25:50.959744  
  0.01214                 13                      0.41568                 2.19445                 0.44140                 2.08550                 2019-04-20 12:25:55.805844  
  0.01214                 14                      0.42074                 2.15846                 0.46400                 2.02397                 2019-04-20 12:26:00.610575  
  0.01214                 15                      0.42528                 2.14680                 0.46900                 1.99957                 2019-04-20 12:26:05.383943  
  0.01214                 16                      0.43434                 2.11424                 0.45720                 2.01956                 2019-04-20 12:26:10.197636  
  0.01214                 17                      0.43728                 2.09267                 0.47400                 1.96561                 2019-04-20 12:26:14.982972  
  0.01214                 18                      0.44128                 2.07129                 0.46250                 2.01074                 2019-04-20 12:26:19.813340  
  0.01214                 19                      0.44680                 2.05593                 0.47540                 1.99195                 2019-04-20 12:26:24.685645  
  0.01214                 20                      0.44924                 2.04385                 0.48440                 1.92617                 2019-04-20 12:26:29.527668  
  0.01214                 21                      0.45408                 2.01859                 0.47870                 1.98241                 2019-04-20 12:26:34.413600  
  0.01214                 22                      0.45588                 2.01064                 0.47380                 1.95691                 2019-04-20 12:26:39.315205  
  0.01214                 23                      0.45826                 1.99818                 0.47240                 1.97701                 2019-04-20 12:26:44.163408  
  0.01214                 24                      0.46354                 1.97469                 0.49100                 1.89267                 2019-04-20 12:26:49.022550  
  0.01214                 25                      0.46252                 1.97205                 0.48430                 1.94996                 2019-04-20 12:26:53.870791  
  0.01214                 26                      0.46566                 1.95981                 0.49490                 1.87384                 2019-04-20 12:26:58.740978  
  0.01214                 27                      0.47128                 1.94362                 0.49120                 1.91008                 2019-04-20 12:27:03.548310  
  0.01214                 28                      0.47458                 1.92653                 0.50830                 1.84153                 2019-04-20 12:27:08.451358  
  0.01214                 29                      0.47358                 1.92133                 0.49160                 1.88876                 2019-04-20 12:27:13.237253  
  0.01214                 30                      0.47780                 1.90809                 0.49370                 1.86955                 2019-04-20 12:27:18.090991  
  0.01214                 31                      0.48196                 1.89623                 0.48950                 1.91283                 2019-04-20 12:27:22.980717  
  0.01214                 32                      0.47852                 1.89797                 0.50170                 1.87638                 2019-04-20 12:27:27.848698  
  0.01214                 33                      0.48198                 1.89217                 0.49440                 1.87457                 2019-04-20 12:27:32.696721  
  0.01214                 34                      0.48288                 1.88331                 0.50020                 1.86052                 2019-04-20 12:27:37.540382  
  0.01214                 35                      0.48474                 1.87459                 0.49730                 1.91444                 2019-04-20 12:27:42.403700  
  0.01214                 36                      0.48622                 1.86713                 0.51370                 1.80986                 2019-04-20 12:27:47.315188  
  0.01214                 37                      0.48876                 1.85616                 0.50360                 1.85602                 2019-04-20 12:27:52.130780  
  0.01214                 38                      0.49408                 1.84241                 0.50400                 1.82584                 2019-04-20 12:27:56.949786  
  0.01214                 39                      0.49338                 1.84739                 0.51210                 1.83323                 2019-04-20 12:28:01.765534  
  0.01214                 40                      0.49542                 1.83754                 0.51590                 1.81109                 2019-04-20 12:28:06.520427  
  0.01214                 41                      0.49444                 1.83265                 0.50610                 1.85959                 2019-04-20 12:28:11.246338  
  0.01214                 42                      0.49864                 1.82315                 0.51800                 1.78853                 2019-04-20 12:28:16.098916  
  0.01214                 43                      0.49994                 1.81718                 0.50850                 1.84744                 2019-04-20 12:28:20.927065  
  0.01214                 44                      0.49950                 1.81048                 0.50320                 1.88465                 2019-04-20 12:28:25.778831  
  0.01214                 45                      0.50158                 1.80400                 0.51220                 1.82360                 2019-04-20 12:28:30.606921  
  0.01214                 46                      0.50118                 1.80213                 0.52300                 1.78201                 2019-04-20 12:28:35.491757  
  0.01214                 47                      0.50602                 1.79769                 0.52360                 1.76734                 2019-04-20 12:28:40.381378  
  0.01214                 48                      0.50598                 1.78929                 0.51730                 1.82684                 2019-04-20 12:28:45.266340  
  0.01214                 49                      0.50544                 1.78673                 0.52120                 1.77617                 2019-04-20 12:28:50.035823  
  0.01214                 50                      0.50864                 1.78051                 0.52080                 1.79685                 2019-04-20 12:28:54.917107  
  0.01214                 51                      0.50772                 1.78360                 0.51860                 1.77922                 2019-04-20 12:28:59.770367  
  0.01214                 52                      0.50736                 1.77311                 0.52510                 1.78439                 2019-04-20 12:29:04.663278  
  0.01214                 53                      0.50926                 1.77012                 0.52690                 1.75476                 2019-04-20 12:29:09.577079  
  0.01214                 54                      0.51178                 1.76546                 0.52180                 1.77711                 2019-04-20 12:29:14.435553  
  0.01214                 55                      0.50940                 1.76595                 0.51490                 1.83926                 2019-04-20 12:29:19.264944  
  0.01214                 56                      0.51164                 1.75697                 0.52220                 1.76922                 2019-04-20 12:29:24.093271  
  0.01214                 57                      0.51428                 1.75426                 0.52440                 1.78090                 2019-04-20 12:29:28.975661  
  0.01214                 58                      0.51502                 1.74388                 0.52240                 1.76971                 2019-04-20 12:29:33.887307  
  0.01214                 59                      0.51296                 1.75409                 0.52580                 1.74864                 2019-04-20 12:29:38.788304  
  0.01214                 60                      0.51716                 1.74008                 0.52330                 1.77624                 2019-04-20 12:29:43.657884  
  0.01214                 61                      0.51748                 1.73443                 0.51800                 1.81613                 2019-04-20 12:29:48.462138  
  0.01214                 62                      0.51690                 1.73722                 0.51870                 1.76590                 2019-04-20 12:29:53.284847  
  0.01214                 63                      0.51878                 1.73583                 0.53000                 1.74949                 2019-04-20 12:29:58.211819  
  0.01214                 64                      0.51976                 1.73192                 0.52680                 1.76587                 2019-04-20 12:30:02.969106  
  0.01214                 65                      0.52260                 1.72224                 0.52710                 1.74449                 2019-04-20 12:30:07.818924  
  0.01214                 66                      0.52206                 1.72230                 0.52780                 1.76490                 2019-04-20 12:30:12.673242  
  0.01214                 67                      0.52432                 1.72649                 0.52280                 1.77593                 2019-04-20 12:30:17.571767  
