shuhei:~.$ python nelder.py -model CNN -num 2 -round 0
Will get the positions by Nelder-Mead Method.
Saving the position data as shown below...
  batch_size       lr               momentum         weight_decay     ch1              ch2              ch3              ch4              drop_rate      
  6.089            -1.910           0.851            -3.673           6.060            6.194            4.789            5.143          


shuhei:~.$ python env.py -model CNN -num 2 -round 0 -cuda 0
Collecting Environment Variables and Putting in Shell Scripts.

shuhei:~.$ ./run.sh
shuhei:~.$ CUDA_VISIBLE_DEVICES=0 python train.py -model CNN -num 2 -round 0 -batch_size 68 -lr 0.012292673436103744 -momentum 0.8508018109399256 -weight_decay 0.00021254548383197515 -ch1 66 -ch2 73 -ch3 27 -ch4 35 -drop_rate 0.1276028136909551
Start Training


Files already downloaded and verified
  lr                      epoch                   TrainAcc                TrainLoss               TestAcc                 TestLoss                Time                  
  0.01229                 1                       0.11914                 3.79948                 0.21040                 3.23687                 2019-04-20 14:09:31.043163  
  0.01229                 2                       0.21784                 3.18171                 0.28260                 2.83710                 2019-04-20 14:09:35.932153  
  0.01229                 3                       0.26434                 2.91858                 0.32060                 2.68139                 2019-04-20 14:09:40.755011  
  0.01229                 4                       0.29900                 2.76245                 0.30390                 2.73881                 2019-04-20 14:09:45.611939  
  0.01229                 5                       0.31856                 2.65543                 0.35530                 2.49644                 2019-04-20 14:09:50.444814  
  0.01229                 6                       0.33630                 2.56360                 0.39120                 2.34284                 2019-04-20 14:09:55.321311  
  0.01229                 7                       0.35186                 2.49571                 0.39770                 2.27903                 2019-04-20 14:10:00.143839  
  0.01229                 8                       0.36474                 2.43121                 0.39050                 2.33278                 2019-04-20 14:10:04.944013  
  0.01229                 9                       0.37396                 2.38570                 0.40650                 2.27320                 2019-04-20 14:10:09.761227  
  0.01229                 10                      0.38248                 2.34091                 0.43330                 2.14294                 2019-04-20 14:10:14.567559  
  0.01229                 11                      0.39312                 2.29523                 0.40430                 2.29898                 2019-04-20 14:10:19.392671  
  0.01229                 12                      0.39970                 2.26192                 0.43600                 2.12719                 2019-04-20 14:10:24.238726  
  0.01229                 13                      0.40890                 2.23541                 0.44010                 2.10583                 2019-04-20 14:10:29.085423  
  0.01229                 14                      0.41248                 2.20589                 0.44390                 2.07722                 2019-04-20 14:10:33.921674  
  0.01229                 15                      0.41898                 2.17731                 0.45980                 2.02083                 2019-04-20 14:10:38.816065  
  0.01229                 16                      0.42414                 2.15962                 0.45300                 2.06492                 2019-04-20 14:10:43.629593  
  0.01229                 17                      0.42642                 2.14057                 0.47020                 1.97807                 2019-04-20 14:10:48.534602  
  0.01229                 18                      0.43172                 2.11892                 0.47100                 1.97591                 2019-04-20 14:10:53.364443  
  0.01229                 19                      0.43338                 2.10688                 0.46230                 2.03086                 2019-04-20 14:10:58.197751  
  0.01229                 20                      0.44012                 2.07758                 0.47070                 1.96884                 2019-04-20 14:11:03.030050  
  0.01229                 21                      0.44094                 2.07357                 0.46910                 1.96737                 2019-04-20 14:11:07.829911  
  0.01229                 22                      0.44574                 2.05467                 0.47200                 1.99578                 2019-04-20 14:11:12.631441  
  0.01229                 23                      0.44892                 2.04231                 0.47070                 1.98769                 2019-04-20 14:11:17.415236  
  0.01229                 24                      0.45084                 2.03247                 0.47930                 1.95802                 2019-04-20 14:11:22.229998  
  0.01229                 25                      0.45710                 2.01853                 0.48860                 1.88648                 2019-04-20 14:11:27.060305  
  0.01229                 26                      0.45382                 2.00713                 0.49470                 1.87937                 2019-04-20 14:11:31.867796  
  0.01229                 27                      0.46048                 1.99330                 0.47050                 1.95705                 2019-04-20 14:11:36.668379  
  0.01229                 28                      0.45972                 1.98667                 0.48400                 1.92446                 2019-04-20 14:11:41.538408  
  0.01229                 29                      0.46238                 1.98334                 0.47450                 1.96553                 2019-04-20 14:11:46.383311  
  0.01229                 30                      0.46366                 1.96975                 0.48290                 1.93265                 2019-04-20 14:11:51.259099  
  0.01229                 31                      0.46576                 1.96620                 0.48420                 1.92982                 2019-04-20 14:11:56.095252  
  0.01229                 32                      0.46896                 1.94935                 0.47260                 1.98089                 2019-04-20 14:12:00.912736  
  0.01229                 33                      0.47490                 1.94107                 0.48830                 1.90113                 2019-04-20 14:12:05.733486  
  0.01229                 34                      0.47274                 1.93216                 0.49990                 1.86134                 2019-04-20 14:12:10.550448  
  0.01229                 35                      0.47414                 1.92059                 0.49670                 1.90483                 2019-04-20 14:12:15.319439  
  0.01229                 36                      0.47586                 1.91512                 0.48630                 1.90685                 2019-04-20 14:12:20.113113  
  0.01229                 37                      0.47848                 1.91398                 0.49910                 1.88112                 2019-04-20 14:12:24.993818  
  0.01229                 38                      0.48086                 1.89924                 0.49200                 1.89757                 2019-04-20 14:12:29.846209  
  0.01229                 39                      0.48004                 1.90183                 0.50030                 1.86190                 2019-04-20 14:12:34.781715  
  0.01229                 40                      0.48136                 1.89283                 0.49530                 1.88006                 2019-04-20 14:12:39.663317  
  0.01229                 41                      0.48232                 1.88370                 0.50450                 1.84633                 2019-04-20 14:12:44.522824  
  0.01229                 42                      0.48388                 1.88289                 0.51130                 1.79709                 2019-04-20 14:12:49.450401  
  0.01229                 43                      0.48906                 1.86595                 0.50160                 1.84634                 2019-04-20 14:12:54.271583  
  0.01229                 44                      0.48882                 1.86726                 0.49600                 1.89448                 2019-04-20 14:12:59.028306  
  0.01229                 45                      0.49122                 1.86467                 0.50340                 1.82710                 2019-04-20 14:13:03.820837  
  0.01229                 46                      0.48850                 1.86350                 0.50210                 1.85708                 2019-04-20 14:13:08.598033  
  0.01229                 47                      0.49102                 1.85134                 0.50420                 1.83450                 2019-04-20 14:13:13.381780  
  0.01229                 48                      0.49234                 1.85199                 0.49250                 1.89930                 2019-04-20 14:13:18.177916  
  0.01229                 49                      0.49366                 1.85020                 0.49470                 1.90329                 2019-04-20 14:13:23.082656  
  0.01229                 50                      0.49236                 1.84578                 0.50160                 1.81894                 2019-04-20 14:13:27.897812  
  0.01229                 51                      0.49750                 1.83023                 0.50690                 1.87075                 2019-04-20 14:13:32.765734  
  0.01229                 52                      0.49618                 1.83035                 0.50170                 1.85392                 2019-04-20 14:13:37.584684  
  0.01229                 53                      0.49718                 1.82143                 0.50180                 1.86745                 2019-04-20 14:13:42.415826  
  0.01229                 54                      0.49714                 1.81817                 0.51230                 1.82927                 2019-04-20 14:13:47.277981  
  0.01229                 55                      0.50170                 1.81820                 0.51280                 1.82506                 2019-04-20 14:13:52.152946  
  0.01229                 56                      0.50046                 1.80483                 0.51580                 1.80145                 2019-04-20 14:13:57.001920  
  0.01229                 57                      0.50044                 1.80241                 0.49810                 1.88835                 2019-04-20 14:14:01.798095  
  0.01229                 58                      0.50306                 1.80530                 0.51180                 1.81537                 2019-04-20 14:14:06.572646  
  0.01229                 59                      0.50136                 1.80226                 0.51080                 1.83813                 2019-04-20 14:14:11.408240  
  0.01229                 60                      0.50560                 1.79121                 0.49960                 1.87789                 2019-04-20 14:14:16.298413  
  0.01229                 61                      0.50572                 1.79738                 0.50560                 1.87459                 2019-04-20 14:14:21.121151  
  0.01229                 62                      0.50526                 1.79042                 0.51610                 1.79050                 2019-04-20 14:14:25.936838  
  0.01229                 63                      0.50648                 1.77996                 0.51500                 1.80215                 2019-04-20 14:14:30.817616  
  0.01229                 64                      0.50762                 1.78191                 0.50720                 1.87056                 2019-04-20 14:14:35.669833  
  0.01229                 65                      0.50420                 1.78459                 0.49800                 1.89276                 2019-04-20 14:14:40.557088  
  0.01229                 66                      0.50772                 1.77986                 0.52450                 1.79180                 2019-04-20 14:14:45.383381  
  0.01229                 67                      0.50860                 1.77517                 0.52460                 1.76321                 2019-04-20 14:14:50.304478  
  0.01229                 68                      0.50998                 1.76765                 0.52440                 1.75904                 2019-04-20 14:14:55.097153  
  0.01229                 69                      0.50942                 1.76666                 0.50760                 1.83677                 2019-04-20 14:14:59.903798  
  0.01229                 70                      0.50966                 1.76617                 0.50970                 1.86495                 2019-04-20 14:15:04.737675  
  0.01229                 71                      0.51338                 1.76502                 0.52100                 1.75481                 2019-04-20 14:15:09.627139  
  0.01229                 72                      0.51016                 1.76420                 0.50340                 1.88237                 2019-04-20 14:15:14.470290  
  0.01229                 73                      0.51366                 1.75261                 0.51670                 1.80783                 2019-04-20 14:15:19.302573  
  0.01229                 74                      0.51296                 1.75641                 0.52200                 1.77527                 2019-04-20 14:15:24.147651  
  0.01229                 75                      0.51388                 1.75613                 0.51920                 1.75686                 2019-04-20 14:15:29.070372  
  0.01229                 76                      0.51284                 1.75249                 0.51090                 1.80846                 2019-04-20 14:15:33.966832  
  0.01229                 77                      0.51326                 1.75405                 0.50620                 1.85339                 2019-04-20 14:15:38.853284  
  0.01229                 78                      0.51594                 1.74241                 0.52470                 1.76674                 2019-04-20 14:15:43.452640  
  0.01229                 79                      0.51502                 1.74374                 0.51330                 1.82216                 2019-04-20 14:15:48.278721  
  0.01229                 80                      0.51628                 1.74852                 0.50710                 1.84665                 2019-04-20 14:15:53.191181  
  0.01229                 81                      0.51622                 1.74165                 0.52510                 1.75737                 2019-04-20 14:15:58.059526  
  0.01229                 82                      0.51948                 1.72546                 0.52320                 1.78657                 2019-04-20 14:16:02.919303  
  0.01229                 83                      0.51748                 1.73482                 0.52020                 1.76727                 2019-04-20 14:16:07.769830  
  0.01229                 84                      0.51712                 1.73253                 0.51640                 1.75678                 2019-04-20 14:16:12.663095  
  0.01229                 85                      0.51902                 1.72758                 0.51930                 1.79785                 2019-04-20 14:16:17.595517  
  0.01229                 86                      0.51936                 1.73038                 0.51760                 1.78151                 2019-04-20 14:16:22.489183  
  0.01229                 87                      0.52012                 1.72185                 0.52260                 1.78147                 2019-04-20 14:16:27.379630  
  0.01229                 88                      0.52098                 1.72462                 0.51690                 1.80301                 2019-04-20 14:16:32.233763  
  0.01229                 89                      0.52118                 1.71722                 0.51310                 1.80700                 2019-04-20 14:16:37.033717  
  0.01229                 90                      0.52394                 1.71850                 0.51640                 1.80103                 2019-04-20 14:16:41.866381  
  0.01229                 91                      0.52096                 1.71573                 0.52050                 1.79303                 2019-04-20 14:16:46.738798  
  0.01229                 92                      0.52152                 1.71859                 0.52750                 1.75752                 2019-04-20 14:16:51.618308  
  0.01229                 93                      0.52100                 1.72656                 0.51820                 1.78161                 2019-04-20 14:16:56.471363  
  0.01229                 94                      0.52356                 1.71279                 0.52420                 1.76359                 2019-04-20 14:17:01.357020  
  0.01229                 95                      0.52638                 1.70061                 0.53040                 1.75535                 2019-04-20 14:17:06.198532  
  0.01229                 96                      0.52478                 1.70775                 0.52150                 1.78433                 2019-04-20 14:17:11.076025  
  0.01229                 97                      0.52886                 1.70287                 0.52240                 1.76013                 2019-04-20 14:17:15.930541  
  0.01229                 98                      0.52466                 1.70155                 0.50800                 1.85334                 2019-04-20 14:17:20.744348  
  0.01229                 99                      0.52500                 1.70226                 0.51370                 1.82326                 2019-04-20 14:17:25.544889  
  0.01229                 100                     0.52612                 1.70364                 0.52050                 1.78362                 2019-04-20 14:17:30.351691  
  0.01229                 101                     0.52840                 1.69921                 0.52190                 1.79489                 2019-04-20 14:17:35.171171  
  0.01229                 102                     0.52688                 1.70175                 0.51930                 1.80453                 2019-04-20 14:17:40.044667  
  0.01229                 103                     0.52648                 1.69754                 0.51850                 1.84265                 2019-04-20 14:17:44.931535  
  0.01229                 104                     0.52496                 1.69372                 0.51820                 1.80089                 2019-04-20 14:17:49.785252  
  0.01229                 105                     0.52668                 1.69216                 0.51160                 1.83645                 2019-04-20 14:17:54.647359  
  0.01229                 106                     0.52690                 1.69633                 0.50850                 1.89954                 2019-04-20 14:17:59.461985  
  0.01229                 107                     0.52636                 1.69567                 0.52080                 1.79159                 2019-04-20 14:18:04.335257  
  0.01229                 108                     0.53022                 1.69498                 0.51350                 1.80365                 2019-04-20 14:18:09.150175  
  0.01229                 109                     0.52992                 1.68129                 0.51730                 1.77690                 2019-04-20 14:18:14.005094  
  0.01229                 110                     0.52840                 1.68881                 0.52600                 1.74301                 2019-04-20 14:18:18.936334  
  0.01229                 111                     0.52826                 1.68388                 0.50860                 1.85053                 2019-04-20 14:18:23.810591  
  0.01229                 112                     0.53016                 1.68430                 0.52130                 1.76986                 2019-04-20 14:18:28.601737  
  0.01229                 113                     0.52858                 1.68169                 0.51220                 1.79315                 2019-04-20 14:18:33.524483  
  0.01229                 114                     0.53106                 1.67376                 0.52450                 1.75261                 2019-04-20 14:18:38.383446  
  0.01229                 115                     0.53152                 1.67943                 0.50780                 1.84942                 2019-04-20 14:18:43.189476  
  0.01229                 116                     0.53082                 1.67734                 0.51940                 1.83537                 2019-04-20 14:18:48.089550  
  0.01229                 117                     0.53174                 1.67594                 0.51560                 1.83426                 2019-04-20 14:18:52.915580  
