shuhei:~.$ python nelder.py -model CNN -num 2 -round 0
Will get the positions by Nelder-Mead Method.
Saving the position data as shown below...
  batch_size       lr               momentum         weight_decay     ch1              ch2              ch3              ch4              drop_rate      
  6.087            -1.933           0.850            -3.688           6.108            6.183            4.763            5.108          


shuhei:~.$ python env.py -model CNN -num 2 -round 0 -cuda 0
Collecting Environment Variables and Putting in Shell Scripts.

shuhei:~.$ ./run.sh
shuhei:~.$ CUDA_VISIBLE_DEVICES=0 python train.py -model CNN -num 2 -round 0 -batch_size 67 -lr 0.011667052692143213 -momentum 0.8500509411629805 -weight_decay 0.00020513908536154765 -ch1 68 -ch2 72 -ch3 27 -ch4 34 -drop_rate 0.12828401363016986
Start Training


Files already downloaded and verified
  lr                      epoch                   TrainAcc                TrainLoss               TestAcc                 TestLoss                Time                  
  0.01167                 1                       0.12232                 3.78385                 0.20350                 3.26587                 2019-04-20 17:25:26.754812  
  0.01167                 2                       0.21610                 3.17604                 0.25910                 2.95720                 2019-04-20 17:25:31.636150  
  0.01167                 3                       0.26660                 2.92399                 0.31820                 2.63498                 2019-04-20 17:25:36.485337  
  0.01167                 4                       0.29570                 2.76692                 0.34700                 2.53637                 2019-04-20 17:25:41.367469  
  0.01167                 5                       0.32120                 2.65957                 0.35650                 2.49424                 2019-04-20 17:25:46.278887  
  0.01167                 6                       0.33652                 2.57449                 0.38660                 2.38620                 2019-04-20 17:25:51.147673  
  0.01167                 7                       0.34900                 2.51573                 0.40320                 2.28532                 2019-04-20 17:25:55.958800  
  0.01167                 8                       0.35838                 2.45468                 0.41250                 2.25066                 2019-04-20 17:26:00.872642  
  0.01167                 9                       0.36446                 2.41441                 0.42000                 2.20991                 2019-04-20 17:26:05.745401  
  0.01167                 10                      0.37804                 2.37020                 0.42210                 2.20587                 2019-04-20 17:26:10.653567  
  0.01167                 11                      0.38636                 2.32809                 0.43440                 2.15443                 2019-04-20 17:26:15.616549  
  0.01167                 12                      0.39442                 2.30420                 0.43050                 2.18575                 2019-04-20 17:26:20.422486  
  0.01167                 13                      0.40062                 2.26830                 0.43690                 2.11157                 2019-04-20 17:26:25.311953  
  0.01167                 14                      0.40618                 2.24156                 0.43250                 2.14944                 2019-04-20 17:26:30.226924  
  0.01167                 15                      0.40846                 2.21755                 0.44140                 2.11236                 2019-04-20 17:26:35.113200  
  0.01167                 16                      0.41682                 2.19002                 0.42930                 2.16072                 2019-04-20 17:26:39.979429  
  0.01167                 17                      0.42000                 2.17140                 0.46580                 2.00118                 2019-04-20 17:26:44.840305  
  0.01167                 18                      0.42640                 2.14944                 0.47280                 1.98346                 2019-04-20 17:26:49.764322  
  0.01167                 19                      0.42964                 2.13115                 0.45450                 2.06537                 2019-04-20 17:26:54.623589  
  0.01167                 20                      0.43536                 2.10742                 0.46710                 1.98377                 2019-04-20 17:26:59.468843  
  0.01167                 21                      0.43256                 2.10396                 0.47410                 1.98049                 2019-04-20 17:27:04.243521  
  0.01167                 22                      0.44090                 2.08222                 0.46750                 2.03044                 2019-04-20 17:27:08.988412  
  0.01167                 23                      0.44364                 2.06684                 0.47410                 1.97307                 2019-04-20 17:27:13.877761  
  0.01167                 24                      0.44536                 2.05586                 0.48750                 1.93359                 2019-04-20 17:27:18.767637  
  0.01167                 25                      0.45080                 2.04320                 0.45900                 2.04723                 2019-04-20 17:27:23.714703  
  0.01167                 26                      0.45058                 2.03946                 0.47360                 1.99482                 2019-04-20 17:27:28.667322  
  0.01167                 27                      0.45392                 2.01991                 0.49540                 1.88822                 2019-04-20 17:27:33.559685  
  0.01167                 28                      0.45660                 2.01024                 0.48550                 1.92158                 2019-04-20 17:27:38.449493  
  0.01167                 29                      0.45844                 2.00489                 0.48430                 1.92465                 2019-04-20 17:27:43.279567  
  0.01167                 30                      0.46180                 1.98733                 0.46490                 2.00598                 2019-04-20 17:27:48.155369  
  0.01167                 31                      0.46422                 1.97762                 0.48230                 1.93782                 2019-04-20 17:27:52.954157  
  0.01167                 32                      0.46190                 1.97723                 0.49640                 1.89050                 2019-04-20 17:27:57.810365  
  0.01167                 33                      0.46850                 1.96131                 0.48930                 1.89046                 2019-04-20 17:28:02.666945  
  0.01167                 34                      0.47010                 1.95354                 0.49690                 1.88302                 2019-04-20 17:28:07.512729  
  0.01167                 35                      0.46810                 1.94986                 0.49940                 1.88108                 2019-04-20 17:28:12.430802  
  0.01167                 36                      0.47158                 1.93619                 0.47170                 1.96534                 2019-04-20 17:28:17.324286  
  0.01167                 37                      0.47252                 1.93113                 0.47880                 1.96971                 2019-04-20 17:28:22.197404  
  0.01167                 38                      0.47158                 1.93067                 0.50300                 1.85112                 2019-04-20 17:28:27.129348  
  0.01167                 39                      0.47802                 1.91404                 0.49430                 1.88895                 2019-04-20 17:28:32.009770  
  0.01167                 40                      0.47556                 1.92141                 0.50670                 1.86007                 2019-04-20 17:28:36.897124  
  0.01167                 41                      0.47908                 1.90433                 0.49850                 1.84329                 2019-04-20 17:28:41.714478  
  0.01167                 42                      0.48008                 1.90166                 0.50030                 1.87398                 2019-04-20 17:28:46.693083  
  0.01167                 43                      0.48336                 1.89438                 0.50180                 1.86122                 2019-04-20 17:28:51.544976  
  0.01167                 44                      0.48496                 1.88770                 0.50200                 1.87530                 2019-04-20 17:28:56.383454  
  0.01167                 45                      0.48292                 1.88535                 0.48110                 1.97485                 2019-04-20 17:29:01.296707  
  0.01167                 46                      0.48526                 1.87976                 0.50590                 1.85445                 2019-04-20 17:29:06.048758  
  0.01167                 47                      0.48766                 1.87192                 0.50830                 1.84861                 2019-04-20 17:29:10.918463  
  0.01167                 48                      0.48700                 1.86163                 0.50390                 1.84715                 2019-04-20 17:29:15.767996  
  0.01167                 49                      0.48878                 1.87133                 0.50110                 1.85759                 2019-04-20 17:29:20.712311  
  0.01167                 50                      0.49170                 1.85398                 0.50750                 1.83130                 2019-04-20 17:29:25.583025  
  0.01167                 51                      0.49162                 1.85184                 0.51070                 1.83218                 2019-04-20 17:29:30.514498  
  0.01167                 52                      0.49126                 1.84977                 0.51550                 1.79676                 2019-04-20 17:29:35.417985  
  0.01167                 53                      0.49270                 1.84719                 0.49440                 1.90245                 2019-04-20 17:29:40.304533  
  0.01167                 54                      0.49352                 1.83954                 0.50300                 1.88508                 2019-04-20 17:29:45.196468  
  0.01167                 55                      0.49190                 1.84057                 0.52040                 1.76656                 2019-04-20 17:29:50.082349  
  0.01167                 56                      0.49470                 1.83966                 0.50700                 1.88020                 2019-04-20 17:29:54.818972  
  0.01167                 57                      0.49622                 1.83265                 0.51600                 1.79673                 2019-04-20 17:29:59.699452  
  0.01167                 58                      0.49470                 1.83133                 0.49680                 1.87419                 2019-04-20 17:30:04.536614  
  0.01167                 59                      0.49568                 1.82811                 0.50920                 1.84493                 2019-04-20 17:30:09.419455  
  0.01167                 60                      0.49824                 1.82233                 0.51400                 1.79360                 2019-04-20 17:30:14.352006  
  0.01167                 61                      0.50050                 1.81797                 0.50780                 1.86613                 2019-04-20 17:30:19.180587  
  0.01167                 62                      0.49932                 1.81191                 0.50990                 1.82317                 2019-04-20 17:30:24.035039  
  0.01167                 63                      0.50098                 1.80562                 0.50120                 1.85261                 2019-04-20 17:30:28.823173  
  0.01167                 64                      0.50154                 1.81243                 0.51210                 1.79949                 2019-04-20 17:30:33.715580  
  0.01167                 65                      0.50396                 1.80192                 0.51120                 1.82236                 2019-04-20 17:30:38.650457  
  0.01167                 66                      0.50342                 1.80529                 0.50550                 1.84554                 2019-04-20 17:30:43.530616  
  0.01167                 67                      0.50128                 1.80597                 0.52270                 1.77789                 2019-04-20 17:30:48.459471  
  0.01167                 68                      0.50500                 1.79708                 0.51690                 1.79558                 2019-04-20 17:30:53.361158  
  0.01167                 69                      0.50878                 1.79428                 0.52000                 1.78214                 2019-04-20 17:30:58.258749  
  0.01167                 70                      0.50588                 1.79046                 0.51690                 1.84288                 2019-04-20 17:31:03.151808  
  0.01167                 71                      0.50426                 1.79025                 0.51810                 1.83619                 2019-04-20 17:31:07.997242  
  0.01167                 72                      0.50648                 1.78457                 0.50180                 1.86318                 2019-04-20 17:31:12.879739  
  0.01167                 73                      0.50412                 1.78893                 0.51900                 1.78947                 2019-04-20 17:31:17.757672  
  0.01167                 74                      0.50718                 1.78657                 0.52800                 1.77985                 2019-04-20 17:31:22.602036  
  0.01167                 75                      0.50912                 1.77473                 0.50350                 1.88523                 2019-04-20 17:31:27.474459  
  0.01167                 76                      0.50906                 1.77024                 0.50640                 1.83134                 2019-04-20 17:31:32.312750  
  0.01167                 77                      0.51026                 1.77250                 0.51410                 1.81802                 2019-04-20 17:31:37.151992  
  0.01167                 78                      0.50902                 1.77512                 0.50980                 1.82847                 2019-04-20 17:31:42.012156  
  0.01167                 79                      0.51116                 1.76666                 0.50100                 1.86524                 2019-04-20 17:31:46.918851  
  0.01167                 80                      0.51160                 1.76503                 0.51820                 1.78430                 2019-04-20 17:31:51.758446  
  0.01167                 81                      0.51102                 1.76251                 0.52170                 1.76934                 2019-04-20 17:31:56.588271  
  0.01167                 82                      0.51094                 1.76135                 0.50880                 1.82112                 2019-04-20 17:32:01.490511  
  0.01167                 83                      0.51104                 1.75954                 0.52330                 1.82187                 2019-04-20 17:32:06.367793  
  0.01167                 84                      0.51152                 1.75798                 0.51200                 1.84611                 2019-04-20 17:32:11.218387  
  0.01167                 85                      0.51328                 1.75387                 0.51940                 1.79409                 2019-04-20 17:32:16.083023  
  0.01167                 86                      0.51446                 1.75321                 0.52040                 1.79018                 2019-04-20 17:32:21.007661  
  0.01167                 87                      0.51258                 1.75292                 0.51480                 1.81073                 2019-04-20 17:32:25.938809  
  0.01167                 88                      0.51302                 1.75393                 0.51400                 1.82052                 2019-04-20 17:32:30.826877  
  0.01167                 89                      0.51574                 1.74855                 0.51170                 1.81196                 2019-04-20 17:32:35.689315  
  0.01167                 90                      0.51594                 1.75079                 0.51050                 1.83452                 2019-04-20 17:32:40.553275  
  0.01167                 91                      0.51582                 1.74428                 0.51570                 1.82379                 2019-04-20 17:32:45.457639  
  0.01167                 92                      0.51770                 1.73476                 0.51550                 1.81867                 2019-04-20 17:32:50.356967  
  0.01167                 93                      0.51882                 1.73790                 0.52070                 1.80144                 2019-04-20 17:32:55.190312  
  0.01167                 94                      0.51860                 1.72948                 0.52600                 1.76620                 2019-04-20 17:32:59.895596  
  0.01167                 95                      0.51862                 1.73559                 0.51700                 1.82855                 2019-04-20 17:33:04.715623  
  0.01167                 96                      0.51846                 1.73386                 0.52510                 1.77179                 2019-04-20 17:33:09.526428  
  0.01167                 97                      0.52092                 1.73017                 0.51670                 1.80501                 2019-04-20 17:33:14.394884  
  0.01167                 98                      0.51912                 1.72869                 0.52630                 1.78077                 2019-04-20 17:33:19.286912  
  0.01167                 99                      0.52062                 1.72735                 0.51590                 1.83708                 2019-04-20 17:33:24.193817  
  0.01167                 100                     0.51840                 1.72721                 0.52700                 1.79394                 2019-04-20 17:33:28.994486  
  0.01167                 101                     0.52108                 1.72058                 0.51420                 1.80620                 2019-04-20 17:33:33.894222  
