shuhei:~.$ python nelder.py -model CNN -num 2 -round 0
Will get the positions by Nelder-Mead Method.
Saving the position data as shown below...
  batch_size       lr               momentum         weight_decay     ch1              ch2              ch3              ch4              drop_rate      
  6.292            -1.801           0.876            -3.615           6.062            6.218            4.935            5.304          
  0.01580                 114                     0.52900                 1.69491                 0.47780                 2.02299                 2019-04-20 03:10:34.889256  
  0.01580                 115                     0.53084                 1.67895                 0.12720                 14.09374                2019-04-20 03:10:39.664940  
  0.01580                 116                     0.52272                 1.72527                 0.48430                 2.05591                 2019-04-20 03:10:44.306964  
  0.01580                 117                     0.52740                 1.69104                 0.41700                 2.48160                 2019-04-20 03:10:49.035572  
  0.01580                 118                     0.52740                 1.70769                 0.45690                 2.21710                 2019-04-20 03:10:53.679500  
  0.01580                 119                     0.52774                 1.69842                 0.49660                 1.95594                 2019-04-20 03:10:58.338695  
  0.01580                 120                     0.53352                 1.67065                 0.36870                 2.98653                 2019-04-20 03:11:02.924447  
  0.01580                 121                     0.53104                 1.69075                 0.44180                 2.50688                 2019-04-20 03:11:07.570456  
  0.01580                 122                     0.53764                 1.66430                 0.48910                 2.05569                 2019-04-20 03:11:12.133054  
  0.01580                 123                     0.53636                 1.66460                 0.46020                 2.16068                 2019-04-20 03:11:16.708686  
  0.01580                 124                     0.53334                 1.67097                 0.37810                 2.91370                 2019-04-20 03:11:21.348307  
  0.01580                 125                     0.52204                 1.71636                 0.47030                 2.24872                 2019-04-20 03:11:25.937812  
  0.01580                 126                     0.53656                 1.66742                 0.49490                 1.94956                 2019-04-20 03:11:30.653850  
  0.01580                 127                     0.53716                 1.65654                 0.47350                 2.13157                 2019-04-20 03:11:35.364571  
  0.01580                 128                     0.53508                 1.67538                 0.50160                 1.93813                 2019-04-20 03:11:40.026414  
  0.01580                 129                     0.53582                 1.66098                 0.44220                 2.18997                 2019-04-20 03:11:44.680044  
  0.01580                 130                     0.52840                 1.68606                 0.47590                 2.13056                 2019-04-20 03:11:49.318863  
  0.01580                 131                     0.53462                 1.66939                 0.49930                 2.01480                 2019-04-20 03:11:54.014515  
  0.01580                 132                     0.53762                 1.66587                 0.45110                 2.23663                 2019-04-20 03:11:58.653402  
  0.01580                 133                     0.53552                 1.66580                 0.49730                 1.97655                 2019-04-20 03:12:03.258166  
  0.01580                 134                     0.53738                 1.65758                 0.50320                 1.96638                 2019-04-20 03:12:07.961114  
  0.01580                 135                     0.53778                 1.65316                 0.46920                 2.10398                 2019-04-20 03:12:12.675090  
  0.01580                 136                     0.53796                 1.66431                 0.43990                 2.29997                 2019-04-20 03:12:17.360696  
  0.01580                 137                     0.53296                 1.67152                 0.46030                 2.16432                 2019-04-20 03:12:22.067089  
  0.01580                 138                     0.53782                 1.65547                 0.47250                 2.10017                 2019-04-20 03:12:26.728933  
  0.01580                 139                     0.53590                 1.66136                 0.38960                 2.57611                 2019-04-20 03:12:31.412977  
  0.01580                 140                     0.54010                 1.65636                 0.42500                 2.54108                 2019-04-20 03:12:36.146217  
  0.01580                 141                     0.53546                 1.66303                 0.46030                 2.17590                 2019-04-20 03:12:40.874552  
  0.01580                 142                     0.54036                 1.64883                 0.49500                 1.99693                 2019-04-20 03:12:45.584358  
  0.01580                 143                     0.53740                 1.64884                 0.43320                 2.47551                 2019-04-20 03:12:50.287443  
  0.01580                 144                     0.53270                 1.67627                 0.51740                 1.88607                 2019-04-20 03:12:54.892516  
  0.01580                 145                     0.53624                 1.65107                 0.41140                 2.67483                 2019-04-20 03:12:59.495990  
  0.01580                 146                     0.53356                 1.67070                 0.51760                 1.87092                 2019-04-20 03:13:04.178381  
  0.01580                 147                     0.54284                 1.64158                 0.40130                 2.73858                 2019-04-20 03:13:08.876225  
  0.01580                 148                     0.53400                 1.67459                 0.43780                 2.48450                 2019-04-20 03:13:13.550355  
  0.01580                 149                     0.53526                 1.65574                 0.48770                 2.08460                 2019-04-20 03:13:18.183920  
  0.01580                 150                     0.53972                 1.64218                 0.44410                 2.22391                 2019-04-20 03:13:22.879227  
  0.01580                 151                     0.53648                 1.65916                 0.47610                 2.18283                 2019-04-20 03:13:27.606951  
  0.01580                 152                     0.53508                 1.66383                 0.52520                 1.83446                 2019-04-20 03:13:32.261765  
  0.01580                 153                     0.54322                 1.63265                 0.32230                 3.65640                 2019-04-20 03:13:36.960161  
  0.01580                 154                     0.53536                 1.66795                 0.48220                 2.07810                 2019-04-20 03:13:41.717085  
  0.01580                 155                     0.54122                 1.64179                 0.49260                 2.01868                 2019-04-20 03:13:46.404039  
  0.01580                 156                     0.54060                 1.64138                 0.47790                 2.19665                 2019-04-20 03:13:51.081807  
  0.01580                 157                     0.53874                 1.65158                 0.46840                 2.16250                 2019-04-20 03:13:55.814457  
  0.01580                 158                     0.53924                 1.64957                 0.49250                 1.99537                 2019-04-20 03:14:00.591861  
  0.01580                 159                     0.54388                 1.63515                 0.37670                 3.10735                 2019-04-20 03:14:05.271257  
  0.01580                 160                     0.53690                 1.65319                 0.39150                 2.88865                 2019-04-20 03:14:09.995529  
Output: 1.808


