shuhei:~.$ python nelder.py -model CNN -num 2 -round 0
Will get the positions by Nelder-Mead Method.
Saving the position data as shown below...
  batch_size       lr               momentum         weight_decay     ch1              ch2              ch3              ch4              drop_rate      
  7.300            -1.948           0.861            -2.613           5.696            5.004            4.531            5.692          


shuhei:~.$ python env.py -model CNN -num 2 -round 0 -cuda 0
Collecting Environment Variables and Putting in Shell Scripts.

shuhei:~.$ ./run.sh
shuhei:~.$ CUDA_VISIBLE_DEVICES=0 python train.py -model CNN -num 2 -round 0 -batch_size 157 -lr 0.011274252649260985 -momentum 0.8612481177824346 -weight_decay 0.0024370001352121444 -ch1 51 -ch2 32 -ch3 23 -ch4 51 -drop_rate 0.43465556280809126
Start Training


Files already downloaded and verified
  lr                      epoch                   TrainAcc                TrainLoss               TestAcc                 TestLoss                Time                  
  0.01127                 1                       0.07460                 4.11192                 0.15770                 3.60744                 2019-04-19 17:26:08.151347  
  0.01127                 2                       0.14780                 3.59227                 0.20200                 3.28411                 2019-04-19 17:26:12.676768  
  0.01127                 3                       0.18888                 3.35166                 0.24210                 3.08388                 2019-04-19 17:26:17.211161  
  0.01127                 4                       0.21556                 3.19496                 0.27120                 2.88475                 2019-04-19 17:26:21.676685  
  0.01127                 5                       0.23308                 3.08987                 0.28660                 2.81740                 2019-04-19 17:26:26.090477  
  0.01127                 6                       0.24584                 3.01358                 0.29930                 2.74495                 2019-04-19 17:26:30.595802  
  0.01127                 7                       0.25800                 2.95455                 0.32140                 2.66104                 2019-04-19 17:26:35.056138  
  0.01127                 8                       0.26684                 2.90115                 0.32380                 2.61199                 2019-04-19 17:26:39.551400  
  0.01127                 9                       0.27684                 2.85396                 0.31670                 2.66789                 2019-04-19 17:26:44.097848  
  0.01127                 10                      0.28378                 2.81539                 0.32780                 2.60598                 2019-04-19 17:26:48.731388  
  0.01127                 11                      0.29136                 2.78210                 0.33700                 2.62688                 2019-04-19 17:26:53.239626  
  0.01127                 12                      0.29670                 2.74298                 0.33880                 2.56953                 2019-04-19 17:26:57.700576  
  0.01127                 13                      0.30198                 2.72074                 0.34860                 2.56164                 2019-04-19 17:27:02.102586  
  0.01127                 14                      0.30758                 2.69737                 0.35430                 2.49106                 2019-04-19 17:27:06.737869  
  0.01127                 15                      0.31108                 2.67273                 0.35580                 2.47971                 2019-04-19 17:27:11.482081  
  0.01127                 16                      0.31310                 2.65541                 0.37410                 2.42518                 2019-04-19 17:27:16.177571  
  0.01127                 17                      0.31932                 2.63991                 0.36540                 2.43427                 2019-04-19 17:27:20.807655  
  0.01127                 18                      0.32358                 2.62034                 0.36210                 2.46614                 2019-04-19 17:27:25.237000  
  0.01127                 19                      0.32714                 2.60716                 0.37580                 2.36583                 2019-04-19 17:27:29.674950  
  0.01127                 20                      0.33122                 2.58858                 0.37950                 2.39015                 2019-04-19 17:27:34.224796  
  0.01127                 21                      0.33412                 2.57275                 0.37410                 2.41497                 2019-04-19 17:27:38.793684  
  0.01127                 22                      0.33220                 2.57254                 0.38400                 2.35729                 2019-04-19 17:27:43.309649  
  0.01127                 23                      0.33402                 2.55708                 0.40670                 2.26745                 2019-04-19 17:27:47.915314  
  0.01127                 24                      0.33688                 2.55022                 0.38840                 2.34391                 2019-04-19 17:27:52.387069  
  0.01127                 25                      0.33832                 2.54074                 0.38310                 2.36195                 2019-04-19 17:27:56.924689  
  0.01127                 26                      0.34188                 2.52609                 0.38960                 2.31672                 2019-04-19 17:28:01.394268  
  0.01127                 27                      0.33998                 2.52373                 0.39690                 2.29753                 2019-04-19 17:28:05.780588  
  0.01127                 28                      0.34358                 2.52031                 0.38260                 2.33980                 2019-04-19 17:28:10.362496  
  0.01127                 29                      0.34762                 2.50921                 0.39100                 2.34715                 2019-04-19 17:28:14.789099  
  0.01127                 30                      0.34838                 2.49376                 0.35800                 2.50612                 2019-04-19 17:28:19.473462  
  0.01127                 31                      0.34596                 2.49968                 0.38990                 2.31020                 2019-04-19 17:28:24.095567  
  0.01127                 32                      0.34904                 2.48811                 0.39980                 2.26315                 2019-04-19 17:28:28.752446  
  0.01127                 33                      0.35130                 2.47392                 0.37370                 2.38592                 2019-04-19 17:28:33.321397  
  0.01127                 34                      0.35110                 2.48401                 0.36210                 2.45169                 2019-04-19 17:28:37.875524  
  0.01127                 35                      0.35610                 2.47159                 0.38510                 2.37480                 2019-04-19 17:28:42.351440  
  0.01127                 36                      0.35516                 2.46583                 0.39990                 2.30038                 2019-04-19 17:28:46.815321  
  0.01127                 37                      0.35790                 2.46484                 0.37370                 2.43057                 2019-04-19 17:28:51.372608  
  0.01127                 38                      0.36070                 2.45405                 0.40310                 2.27504                 2019-04-19 17:28:55.879282  
  0.01127                 39                      0.35828                 2.45228                 0.40540                 2.24894                 2019-04-19 17:29:00.585422  
  0.01127                 40                      0.35652                 2.44756                 0.40520                 2.26568                 2019-04-19 17:29:05.093069  
  0.01127                 41                      0.36058                 2.44518                 0.40310                 2.26481                 2019-04-19 17:29:09.665359  
  0.01127                 42                      0.35922                 2.43649                 0.39590                 2.31424                 2019-04-19 17:29:14.089769  
  0.01127                 43                      0.35986                 2.43829                 0.39260                 2.32500                 2019-04-19 17:29:18.628610  
  0.01127                 44                      0.36266                 2.43542                 0.38960                 2.31965                 2019-04-19 17:29:23.148708  
  0.01127                 45                      0.36326                 2.42684                 0.39610                 2.38186                 2019-04-19 17:29:27.654693  
  0.01127                 46                      0.36254                 2.42570                 0.37680                 2.44946                 2019-04-19 17:29:32.339411  
  0.01127                 47                      0.36564                 2.41729                 0.41660                 2.19271                 2019-04-19 17:29:36.884813  
  0.01127                 48                      0.36690                 2.42353                 0.41960                 2.18779                 2019-04-19 17:29:41.402003  
  0.01127                 49                      0.36788                 2.41087                 0.39020                 2.36312                 2019-04-19 17:29:46.052681  
  0.01127                 50                      0.36624                 2.41686                 0.40210                 2.26392                 2019-04-19 17:29:50.570560  
  0.01127                 51                      0.36646                 2.41100                 0.41250                 2.20439                 2019-04-19 17:29:55.201792  
