i
i
i
i
i
i
i
i
i
i
r
ic
r
ic
r
ic
r
ic
r
ic
r
ic
r
e
r
e
r
r
e
r
r
r
ic
r
e
r
ic
r
ic
r
ic
r
ic
r
r
ic
r
e
r
r
ic
r
ic
r
ic
r
ic
r
ic
r
ic
r
ic
r
e
r
ic
r
ic
r
r
ic
r
e
r
oc
r
ic
r
e
r
r
r
ic
s
s
s
s
s
s
s
s
s
r
r
r
r
r
r
r
ic
r
ic
s
s
s
s
s
s
s
s
s
r
r
r
r
oc
r
r
ic
r
r
r
ic
s
s
s
s
s
s
s
s
s
r
r
r
r
r
r
r
oc
r
r
ic
r
r
ic
s
s
s
s
s
s
s
s
s
