batch_size,lr,momentum,weight_decay,ch1,ch2,ch3,ch4,drop_rate,loss
185,0.014906818274020357,0.9527301444405759,4.245032748616456e-05,39,22,46,65,0.40124107254467156,1.7819038625359536
288,0.031213489253136707,0.9398908485830367,9.844290033797288e-06,62,15,81,55,0.3944323153282112,100000000.0
206,0.017931816985884825,0.9495203204761911,2.9458245952565255e-05,43,20,53,62,0.3995388832405565,1.728427223920822
226,0.017063605309689776,0.9544698467994119,2.5291060815968834e-05,40,20,58,55,0.3641510860877361,1.7265561047554017
268,0.033584519678705516,0.9242200158541665,1.133868548108333e-05,49,18,54,74,0.4120965423728715,100000000.0
214,0.01697286105616225,0.9567244988348109,2.7812091152652393e-05,46,18,62,54,0.3844894045888502,1.7614522813558577
248,0.02103199060596004,0.9466344362517998,1.9685561423906065e-05,44,17,64,58,0.3672058322272947,1.7079319182395936
236,0.01642059124440134,0.9578570735774233,2.768533562516212e-05,44,19,59,57,0.370079155930396,1.7386064677238464
226,0.01683315570902283,0.9553823104158129,2.987925135544699e-05,46,19,57,60,0.3877730545068062,1.7473019998073578
234,0.02127528199410329,0.9449231268449858,2.518109306803785e-05,53,19,64,60,0.4269274362466451,1.7219128159046173
245,0.017245163448898516,0.9560808231405877,2.331350147455779e-05,50,18,59,64,0.39629118618872755,1.7476575414538384
245,0.01937965542693668,0.9550546238741633,2.6391017955619595e-05,50,19,57,63,0.3998609541652042,1.7430819531083106
239,0.019009652369303666,0.9523260745577671,2.0443432115036326e-05,53,17,58,61,0.3897135317302036,1.7412911630153656
231,0.018995470138339243,0.9526001028671638,2.440335513496696e-05,45,18,62,55,0.3497871665362763,1.7224091246128082
222,0.014616169550254791,0.9644018134252302,3.371539466122738e-05,47,18,63,54,0.37564712555028285,1.732149840950966
228,0.018820283708837773,0.9529022573415857,2.9098659046748562e-05,45,18,62,53,0.3688202544037535,1.7507813235282899
240,0.01762613238656793,0.9552861816908372,2.4641881971044774e-05,48,18,59,61,0.38942345324248406,1.7257798862457276
250,0.019479172020046644,0.9535794081274772,2.1752626069498288e-05,50,17,64,57,0.3777051413602699,1.730853870511055
232,0.016938864853962184,0.9535792689476408,2.359233585816244e-05,46,17,66,53,0.3606937277452199,1.7301289167404175
236,0.016831588168233665,0.9565863059062314,3.144121392920508e-05,42,19,67,53,0.3643923048502241,1.7156996312618256
239,0.019592791943876278,0.9507729140707547,2.3882566230304373e-05,50,17,68,56,0.3827629359655492,1.7278386969208717
258,0.02349265803051808,0.9411995299219532,1.8164580292856367e-05,47,17,64,60,0.3787762575490548,100000000.0
230,0.016457286072994796,0.958601242549411,2.8885342917376866e-05,47,17,63,55,0.37642940854997586,1.7315102758407592
249,0.020864477377205988,0.9470001007977724,2.1201963749607485e-05,47,18,64,58,0.3779939745493618,1.7200099673986435
229,0.017898872927745644,0.9505598669242165,2.7994153636015416e-05,44,19,63,57,0.3767824268921992,1.7222357702732085
246,0.020836855581319418,0.949889027876625,2.681133289235089e-05,47,19,61,62,0.3973691069843557,1.7042586730003357
240,0.018262551728637753,0.9524989635992599,2.7175167279807915e-05,43,19,58,60,0.3785457145459835,1.744417739868164
239,0.019251412946690454,0.951204426452881,2.4666288094749965e-05,48,17,65,57,0.3817086306106578,1.7559909115791321
246,0.01814552268658711,0.9555666641160299,2.8505290564532635e-05,48,18,61,60,0.3866881663787058,1.710929197025299
248,0.018230290172811255,0.9539393683036173,2.4425314950832965e-05,46,17,62,58,0.3716065290001753,1.7207151333808899
241,0.016308572177463843,0.9589153031308331,3.086852817350591e-05,45,18,64,56,0.37019976531164,1.7348428478598594
248,0.018157545756180192,0.9541222005766036,2.5348619572179103e-05,48,18,62,58,0.37700060016120884,1.7394829027175904
240,0.018335428100151544,0.9530837136002103,2.7625080923358272e-05,51,18,62,60,0.4014673310098505,1.7347733688354492
238,0.016817685793207006,0.9559020836398255,2.9127280670250968e-05,46,18,62,58,0.37639482633262755,1.7389961196660995
239,0.017325206323095615,0.9569222016112993,2.7195123780463608e-05,47,18,62,57,0.3628971961546661,1.7355417193293572
243,0.01668906114024316,0.958265241023136,2.73277078619746e-05,48,18,60,60,0.38271533950777,1.7202866561293602
243,0.01759549768237603,0.9560086072130947,2.690337500023215e-05,49,17,64,57,0.37938508086930256,1.7185491340517998
237,0.01634722173070333,0.9591772400886142,3.086383039124266e-05,47,17,62,58,0.3801908354694119,1.7270713958621025
247,0.01753866697245355,0.9581251695695674,2.7207777008889158e-05,49,17,62,58,0.3816401668839453,1.7320205970168114
248,0.017071285103643172,0.9573723778110426,2.9143845343496173e-05,49,17,62,60,0.3993029016684133,1.739374900341034
241,0.017261374113143334,0.9570347456612351,2.76697345852713e-05,47,17,62,57,0.3719986225331029,1.7481948021054268
246,0.016933164724861973,0.9584054822357323,2.9391990998320728e-05,48,18,61,60,0.3813476960758808,1.6980725404024124
245,0.0166745518088356,0.9586264537842647,2.855417733839375e-05,49,17,62,58,0.37769615332117923,1.7376417676210403
245,0.016239376272516096,0.9597547706892854,2.8778481392824045e-05,48,18,60,60,0.3793612826404129,1.7372620910406114
248,0.016972670595720208,0.957591834329526,2.7207357049565395e-05,47,17,62,58,0.3738068773866156,1.720576123714447
242,0.016072201497163638,0.9602107702220244,3.058378145563317e-05,48,17,62,58,0.3780990306212339,1.728616005897522
247,0.016647601930981984,0.9596847349625011,2.871526308482381e-05,49,17,62,58,0.3788236963285006,1.7484617906689643
243,0.01702154271809787,0.9571640069778224,2.8934637731206332e-05,50,18,62,60,0.3887372783914532,1.7050169794440269
244,0.01605319059070484,0.9600798017431339,3.058610894508336e-05,47,18,62,57,0.37310349554234795,1.7335728078842163
243,0.016545983978949533,0.959083250983367,2.870858515893941e-05,48,18,62,58,0.369452210963861,1.719430518555641
242,0.016301835596185647,0.9585731919976304,2.971092959105543e-05,47,18,61,59,0.3762010260528417,1.7270122982025147
244,0.016193932320312337,0.9596196372232811,3.0143380963975487e-05,47,18,61,59,0.37699631855608806,1.7266757339000702
243,0.016617538540232894,0.9584612906591486,3.021800311684957e-05,47,17,63,57,0.37480564166256003,1.7225275977611543
244,0.0169398357835369,0.9577765904755254,2.8355731460264685e-05,48,17,61,60,0.38144168345400536,1.7540803555965423
244,0.01627040338630002,0.9595039989262317,3.001258389255695e-05,47,17,61,57,0.3751880425202623,1.7284189487934112
247,0.016965945495126613,0.957488561708681,2.8239330375379633e-05,47,18,61,59,0.37579926213045917,1.7364538624763488
243,0.016291123772233622,0.9595302180936885,2.998002459638606e-05,47,17,61,58,0.37752408849854024,1.7483270472884178
246,0.016357708266262233,0.9598248912955836,2.9845631519393403e-05,48,18,61,60,0.37867746092446836,1.720834876036644
245,0.01640033999082485,0.9592041536666286,2.9612515049336802e-05,49,18,62,60,0.38237225208225456,1.7380427907705307
245,0.016169615452207808,0.9601637756694008,2.9496613982701476e-05,48,18,62,58,0.3727297183684585,1.7367235773205758
248,0.01637677880154622,0.9594180673424804,2.8715041470081128e-05,48,17,62,58,0.3749070515798357,1.7280196850776672
245,0.01620454119434643,0.9598527955072917,3.026210617341407e-05,48,17,62,58,0.37540643371780796,1.757882798075676
245,0.015996668750609018,0.9604319687893579,3.022471754490844e-05,48,18,61,59,0.376501772164572,1.7363789501190185
244,0.016049874702838023,0.9599087461765325,3.0007125171263158e-05,48,18,61,59,0.37610412591294884,1.6981541684150696
245,0.0160343940399264,0.9603741496408332,3.0159071252895715e-05,48,17,61,58,0.3755976341466591,1.7422421845197678
244,0.015936431344811996,0.9607275352887296,3.044471133813659e-05,48,17,62,58,0.37705312819714487,1.7287399838924409
246,0.016043038109200176,0.960435557431593,2.947045080153427e-05,48,18,61,59,0.37791587053761394,1.7454273623943328
245,0.016083262347882384,0.9602898669505178,2.9666401633494058e-05,48,18,61,59,0.37728851133266245,1.7157331887483598
246,0.01622424477411812,0.9598954738113149,2.9463096666918237e-05,48,18,62,60,0.37810042059454135,1.711758841919899
246,0.0158242207376116,0.9612190964843385,2.9973182547280378e-05,47,17,61,58,0.37037650677278733,1.7371734302043915
245,0.015966324886877957,0.960715360779911,2.9882605926083464e-05,47,17,61,58,0.37337544310015414,1.737600118815899
245,0.0159253584037597,0.9605765232659836,3.0156328445886988e-05,48,18,61,59,0.37605567584300237,1.7284152266979218
246,0.01601163335500714,0.9605698870833748,2.9881711273591837e-05,48,18,62,60,0.37705382318379865,1.716006851530075
