shuhei:~.$ python nelder.py -model CNN -num 0 -round 0
Will collect a position from the storage.


shuhei:~.$ python env.py -model CNN -num 0 -round 0 -cuda 1
Collecting Environment Variables and Putting in Shell Scripts.

shuhei:~.$ ./run.sh
shuhei:~.$ CUDA_VISIBLE_DEVICES=1 python train.py -model CNN -num 0 -round 0 -batch_size 114 -lr 0.011080402042911495 -momentum 0.8958493708265044 -weight_decay 5.848018627337752e-05 -ch1 88 -ch2 22 -ch3 52 -ch4 57 -drop_rate 0.2770008269547979
Start Training


Files already downloaded and verified
  lr                      epoch                   TrainAcc                TrainLoss               TestAcc                 TestLoss                Time                  
  0.01108                 1                       0.12336                 3.79189                 0.21630                 3.22716                 2019-04-19 13:01:05.060771  
  0.01108                 2                       0.21364                 3.21317                 0.29110                 2.79974                 2019-04-19 13:01:09.667943  
  0.01108                 3                       0.25872                 2.97642                 0.31810                 2.71003                 2019-04-19 13:01:14.158337  
  0.01108                 4                       0.28642                 2.83091                 0.33440                 2.62268                 2019-04-19 13:01:18.724740  
  0.01108                 5                       0.30588                 2.73078                 0.33550                 2.59083                 2019-04-19 13:01:23.141262  
  0.01108                 6                       0.32232                 2.66091                 0.39180                 2.35388                 2019-04-19 13:01:27.778637  
  0.01108                 7                       0.33622                 2.59866                 0.38250                 2.37924                 2019-04-19 13:01:32.315992  
  0.01108                 8                       0.34594                 2.54838                 0.40620                 2.26944                 2019-04-19 13:01:36.942834  
  0.01108                 9                       0.35812                 2.49011                 0.40190                 2.28281                 2019-04-19 13:01:41.484294  
  0.01108                 10                      0.36156                 2.45076                 0.41110                 2.23621                 2019-04-19 13:01:45.978230  
  0.01108                 11                      0.37010                 2.41756                 0.43160                 2.18028                 2019-04-19 13:01:50.593654  
  0.01108                 12                      0.37840                 2.38374                 0.43290                 2.17675                 2019-04-19 13:01:55.054883  
  0.01108                 13                      0.38222                 2.35672                 0.43070                 2.19681                 2019-04-19 13:01:59.598210  
  0.01108                 14                      0.39002                 2.33594                 0.42970                 2.16393                 2019-04-19 13:02:04.132894  
  0.01108                 15                      0.39510                 2.30483                 0.43700                 2.13904                 2019-04-19 13:02:08.683700  
  0.01108                 16                      0.40148                 2.28140                 0.43940                 2.16011                 2019-04-19 13:02:13.262265  
  0.01108                 17                      0.40276                 2.26074                 0.45110                 2.08003                 2019-04-19 13:02:17.853614  
  0.01108                 18                      0.40548                 2.24990                 0.45970                 2.02871                 2019-04-19 13:02:22.405575  
  0.01108                 19                      0.41168                 2.23045                 0.46220                 2.04574                 2019-04-19 13:02:26.916057  
  0.01108                 20                      0.41638                 2.20834                 0.47660                 1.95981                 2019-04-19 13:02:31.471913  
  0.01108                 21                      0.41756                 2.19879                 0.47090                 1.99748                 2019-04-19 13:02:35.971337  
  0.01108                 22                      0.42180                 2.17081                 0.47130                 2.01723                 2019-04-19 13:02:40.487461  
  0.01108                 23                      0.42710                 2.16691                 0.46920                 2.01160                 2019-04-19 13:02:44.986215  
  0.01108                 24                      0.42684                 2.14571                 0.45880                 2.03816                 2019-04-19 13:02:49.524485  
  0.01108                 25                      0.43070                 2.14128                 0.46250                 2.04390                 2019-04-19 13:02:54.137640  
  0.01108                 26                      0.43588                 2.12242                 0.48160                 1.94555                 2019-04-19 13:02:58.715863  
  0.01108                 27                      0.43434                 2.11922                 0.48740                 1.93549                 2019-04-19 13:03:03.223717  
  0.01108                 28                      0.43640                 2.10158                 0.48620                 1.92614                 2019-04-19 13:03:07.867404  
  0.01108                 29                      0.44258                 2.09353                 0.49310                 1.91342                 2019-04-19 13:03:12.450663  
  0.01108                 30                      0.44132                 2.08763                 0.48910                 1.91447                 2019-04-19 13:03:16.978693  
  0.01108                 31                      0.44776                 2.06633                 0.49090                 1.91280                 2019-04-19 13:03:21.542269  
  0.01108                 32                      0.44628                 2.06650                 0.50490                 1.86166                 2019-04-19 13:03:26.137623  
  0.01108                 33                      0.44932                 2.05777                 0.49850                 1.88228                 2019-04-19 13:03:30.687382  
  0.01108                 34                      0.45370                 2.04745                 0.51050                 1.84383                 2019-04-19 13:03:35.267562  
  0.01108                 35                      0.45478                 2.04041                 0.50100                 1.85058                 2019-04-19 13:03:39.787719  
  0.01108                 36                      0.45508                 2.03295                 0.49560                 1.89171                 2019-04-19 13:03:44.185282  
  0.01108                 37                      0.45632                 2.02639                 0.48030                 1.96222                 2019-04-19 13:03:48.706665  
  0.01108                 38                      0.45420                 2.01817                 0.50400                 1.86591                 2019-04-19 13:03:53.175308  
  0.01108                 39                      0.45936                 2.01191                 0.49850                 1.88616                 2019-04-19 13:03:57.682540  
  0.01108                 40                      0.46226                 2.00770                 0.50220                 1.86103                 2019-04-19 13:04:02.223118  
  0.01108                 41                      0.46468                 1.99614                 0.50510                 1.86862                 2019-04-19 13:04:06.712072  
  0.01108                 42                      0.46100                 1.99905                 0.50550                 1.83124                 2019-04-19 13:04:11.197868  
  0.01108                 43                      0.46636                 1.98478                 0.51190                 1.82893                 2019-04-19 13:04:15.746147  
  0.01108                 44                      0.46500                 1.98410                 0.51160                 1.82643                 2019-04-19 13:04:20.311077  
  0.01108                 45                      0.46736                 1.98134                 0.51550                 1.82605                 2019-04-19 13:04:24.814290  
  0.01108                 46                      0.46526                 1.97678                 0.51690                 1.80158                 2019-04-19 13:04:29.340998  
  0.01108                 47                      0.47112                 1.96301                 0.50580                 1.86079                 2019-04-19 13:04:33.878496  
  0.01108                 48                      0.47128                 1.96252                 0.50820                 1.83943                 2019-04-19 13:04:38.347635  
  0.01108                 49                      0.47064                 1.95264                 0.51710                 1.80011                 2019-04-19 13:04:42.852165  
  0.01108                 50                      0.47584                 1.94713                 0.51120                 1.81284                 2019-04-19 13:04:47.365340  
  0.01108                 51                      0.47444                 1.94410                 0.51400                 1.80938                 2019-04-19 13:04:51.819315  
  0.01108                 52                      0.47754                 1.94562                 0.51220                 1.85470                 2019-04-19 13:04:56.297947  
  0.01108                 53                      0.47678                 1.93215                 0.50870                 1.83859                 2019-04-19 13:05:00.806382  
  0.01108                 54                      0.47902                 1.92159                 0.51540                 1.79052                 2019-04-19 13:05:05.363654  
  0.01108                 55                      0.47886                 1.92993                 0.51380                 1.79293                 2019-04-19 13:05:09.856020  
  0.01108                 56                      0.47872                 1.92758                 0.51680                 1.78869                 2019-04-19 13:05:14.418599  
  0.01108                 57                      0.47836                 1.92064                 0.51260                 1.81980                 2019-04-19 13:05:18.937607  
  0.01108                 58                      0.48170                 1.92162                 0.52040                 1.78563                 2019-04-19 13:05:23.420512  
  0.01108                 59                      0.48106                 1.90449                 0.52060                 1.79601                 2019-04-19 13:05:27.957583  
  0.01108                 60                      0.48226                 1.90989                 0.52560                 1.75454                 2019-04-19 13:05:32.437952  
  0.01108                 61                      0.48478                 1.89817                 0.51460                 1.79875                 2019-04-19 13:05:36.993103  
  0.01108                 62                      0.48530                 1.89686                 0.52500                 1.77722                 2019-04-19 13:05:41.529593  
  0.01108                 63                      0.48256                 1.89344                 0.51540                 1.80388                 2019-04-19 13:05:46.044567  
  0.01108                 64                      0.48478                 1.89210                 0.51030                 1.83999                 2019-04-19 13:05:50.601091  
  0.01108                 65                      0.48558                 1.89655                 0.51520                 1.77972                 2019-04-19 13:05:55.118852  
  0.01108                 66                      0.48738                 1.88809                 0.52470                 1.77017                 2019-04-19 13:05:59.644221  
  0.01108                 67                      0.48664                 1.88618                 0.52920                 1.75704                 2019-04-19 13:06:04.087171  
  0.01108                 68                      0.49034                 1.87450                 0.52530                 1.74778                 2019-04-19 13:06:08.624521  
  0.01108                 69                      0.48910                 1.87776                 0.52280                 1.77720                 2019-04-19 13:06:13.190125  
  0.01108                 70                      0.48904                 1.87279                 0.51700                 1.78702                 2019-04-19 13:06:17.635185  
  0.01108                 71                      0.48996                 1.87170                 0.53100                 1.73956                 2019-04-19 13:06:22.172350  
  0.01108                 72                      0.48944                 1.88059                 0.51760                 1.79559                 2019-04-19 13:06:26.645020  
  0.01108                 73                      0.49286                 1.86861                 0.52390                 1.74507                 2019-04-19 13:06:31.171047  
  0.01108                 74                      0.49118                 1.86696                 0.53040                 1.73367                 2019-04-19 13:06:35.739697  
  0.01108                 75                      0.49326                 1.85894                 0.53360                 1.72870                 2019-04-19 13:06:40.317015  
  0.01108                 76                      0.49536                 1.85664                 0.52290                 1.76278                 2019-04-19 13:06:44.887635  
  0.01108                 77                      0.49440                 1.85657                 0.52180                 1.76723                 2019-04-19 13:06:49.474116  
  0.01108                 78                      0.49308                 1.85549                 0.52570                 1.74510                 2019-04-19 13:06:54.047873  
  0.01108                 79                      0.49282                 1.84789                 0.52900                 1.76347                 2019-04-19 13:06:58.521615  
  0.01108                 80                      0.49640                 1.84766                 0.52900                 1.76878                 2019-04-19 13:07:03.115171  
  0.01108                 81                      0.49922                 1.83883                 0.52580                 1.74167                 2019-04-19 13:07:07.674517  
  0.01108                 82                      0.50184                 1.84128                 0.53080                 1.74735                 2019-04-19 13:07:12.201246  
  0.01108                 83                      0.49626                 1.84301                 0.52320                 1.77149                 2019-04-19 13:07:16.658198  
  0.01108                 84                      0.49868                 1.83842                 0.52390                 1.76935                 2019-04-19 13:07:21.162688  
  0.01108                 85                      0.49860                 1.83906                 0.52550                 1.79042                 2019-04-19 13:07:25.674176  
  0.01108                 86                      0.49872                 1.83557                 0.52550                 1.74945                 2019-04-19 13:07:30.183615  
  0.01108                 87                      0.50156                 1.83547                 0.53260                 1.73477                 2019-04-19 13:07:34.650786  
  0.01108                 88                      0.49926                 1.82952                 0.52560                 1.76012                 2019-04-19 13:07:39.162437  
  0.01108                 89                      0.50046                 1.82724                 0.52980                 1.72475                 2019-04-19 13:07:43.710095  
  0.01108                 90                      0.49772                 1.82545                 0.53020                 1.73300                 2019-04-19 13:07:48.236722  
  0.01108                 91                      0.50132                 1.81491                 0.52730                 1.75808                 2019-04-19 13:07:52.760191  
  0.01108                 92                      0.50200                 1.81923                 0.53210                 1.72444                 2019-04-19 13:07:57.260843  
  0.01108                 93                      0.50156                 1.82266                 0.53120                 1.71934                 2019-04-19 13:08:01.777737  
  0.01108                 94                      0.50042                 1.82234                 0.52770                 1.73914                 2019-04-19 13:08:06.265548  
  0.01108                 95                      0.50574                 1.80379                 0.53290                 1.71050                 2019-04-19 13:08:10.727819  
  0.01108                 96                      0.50266                 1.81530                 0.52920                 1.75099                 2019-04-19 13:08:15.202396  
  0.01108                 97                      0.50308                 1.80976                 0.52930                 1.74864                 2019-04-19 13:08:19.730836  
  0.01108                 98                      0.50420                 1.81222                 0.52390                 1.77788                 2019-04-19 13:08:24.205846  
  0.01108                 99                      0.50558                 1.80957                 0.53210                 1.73144                 2019-04-19 13:08:28.725113  
  0.01108                 100                     0.50506                 1.80704                 0.52300                 1.78523                 2019-04-19 13:08:33.303411  
  0.01108                 101                     0.50772                 1.80274                 0.53820                 1.67921                 2019-04-19 13:08:37.902572  
  0.01108                 102                     0.50746                 1.79651                 0.52620                 1.75239                 2019-04-19 13:08:42.507436  
  0.01108                 103                     0.50676                 1.80212                 0.53790                 1.70973                 2019-04-19 13:08:47.042266  
  0.01108                 104                     0.50674                 1.80072                 0.53850                 1.68975                 2019-04-19 13:08:51.617033  
  0.01108                 105                     0.51030                 1.79591                 0.53140                 1.75450                 2019-04-19 13:08:56.146043  
  0.01108                 106                     0.50606                 1.79386                 0.53240                 1.72388                 2019-04-19 13:09:00.657556  
  0.01108                 107                     0.50736                 1.79540                 0.53780                 1.70705                 2019-04-19 13:09:05.254891  
  0.01108                 108                     0.50902                 1.78983                 0.54090                 1.69813                 2019-04-19 13:09:09.784728  
  0.01108                 109                     0.51122                 1.78397                 0.53660                 1.69920                 2019-04-19 13:09:14.246277  
  0.01108                 110                     0.51022                 1.78698                 0.53640                 1.69501                 2019-04-19 13:09:18.694191  
  0.01108                 111                     0.51032                 1.78775                 0.53760                 1.68669                 2019-04-19 13:09:23.188504  
  0.01108                 112                     0.50930                 1.78936                 0.53610                 1.69707                 2019-04-19 13:09:27.797932  
  0.01108                 113                     0.50734                 1.78739                 0.54120                 1.69886                 2019-04-19 13:09:32.377666  
  0.01108                 114                     0.50894                 1.78426                 0.52910                 1.73948                 2019-04-19 13:09:36.956628  
  0.01108                 115                     0.50938                 1.78216                 0.53990                 1.70107                 2019-04-19 13:09:41.449605  
  0.01108                 116                     0.51140                 1.78193                 0.54840                 1.67616                 2019-04-19 13:09:45.900664  
  0.01108                 117                     0.51272                 1.77779                 0.53630                 1.71630                 2019-04-19 13:09:50.399455  
  0.01108                 118                     0.51606                 1.77361                 0.52490                 1.74073                 2019-04-19 13:09:54.850728  
  0.01108                 119                     0.51032                 1.77486                 0.53940                 1.71021                 2019-04-19 13:09:59.438797  
  0.01108                 120                     0.51396                 1.76847                 0.53960                 1.69160                 2019-04-19 13:10:03.963536  
  0.01108                 121                     0.51278                 1.77105                 0.54200                 1.69468                 2019-04-19 13:10:08.476400  
  0.01108                 122                     0.51240                 1.77031                 0.53320                 1.71427                 2019-04-19 13:10:12.964932  
  0.01108                 123                     0.51136                 1.77148                 0.54150                 1.68616                 2019-04-19 13:10:17.454561  
  0.01108                 124                     0.51454                 1.76728                 0.53810                 1.69975                 2019-04-19 13:10:21.943815  
  0.01108                 125                     0.51324                 1.77355                 0.54060                 1.67716                 2019-04-19 13:10:26.432439  
  0.01108                 126                     0.51842                 1.75796                 0.53580                 1.70546                 2019-04-19 13:10:30.954931  
  0.01108                 127                     0.51022                 1.77076                 0.54030                 1.69899                 2019-04-19 13:10:35.507031  
  0.01108                 128                     0.51498                 1.76376                 0.53830                 1.68651                 2019-04-19 13:10:40.025754  
  0.01108                 129                     0.51558                 1.76402                 0.54430                 1.68516                 2019-04-19 13:10:44.611295  
