shuhei:~.$ python nelder.py -model CNN -num 0 -round 0
Will get the positions by Nelder-Mead Method.
Saving the position data as shown below...
  batch_size       lr               momentum         weight_decay     ch1              ch2              ch3              ch4              drop_rate      
  6.852            -1.954           0.896            -4.267           6.468            4.524            5.699            5.894          
  0.01111                 23                      0.43016                 2.13836                 0.47980                 1.95802                 2019-04-19 08:21:39.896200  
  0.01111                 24                      0.43040                 2.12313                 0.48490                 1.92805                 2019-04-19 08:21:44.541701  
  0.01111                 25                      0.43458                 2.10902                 0.48210                 1.95582                 2019-04-19 08:21:49.093401  
  0.01111                 26                      0.43876                 2.09992                 0.47590                 1.96446                 2019-04-19 08:21:53.660944  
  0.01111                 27                      0.44298                 2.08566                 0.47810                 1.96158                 2019-04-19 08:21:58.275477  
  0.01111                 28                      0.44656                 2.07102                 0.48360                 1.94097                 2019-04-19 08:22:02.874535  
  0.01111                 29                      0.44984                 2.06262                 0.48370                 1.94185                 2019-04-19 08:22:07.435359  
  0.01111                 30                      0.44956                 2.05911                 0.49290                 1.89850                 2019-04-19 08:22:12.068016  
  0.01111                 31                      0.45000                 2.05565                 0.48720                 1.93073                 2019-04-19 08:22:16.742895  
  0.01111                 32                      0.45082                 2.04243                 0.48580                 1.92119                 2019-04-19 08:22:21.346787  
  0.01111                 33                      0.45522                 2.03057                 0.48900                 1.92299                 2019-04-19 08:22:25.932784  
  0.01111                 34                      0.45606                 2.01717                 0.50630                 1.84661                 2019-04-19 08:22:30.531452  
  0.01111                 35                      0.45720                 2.01261                 0.51130                 1.84506                 2019-04-19 08:22:35.094253  
  0.01111                 36                      0.46110                 2.01301                 0.50500                 1.85809                 2019-04-19 08:22:39.709279  
  0.01111                 37                      0.45880                 2.00147                 0.50980                 1.84792                 2019-04-19 08:22:44.312920  
  0.01111                 38                      0.46758                 1.98869                 0.50050                 1.90443                 2019-04-19 08:22:48.893644  
  0.01111                 39                      0.46654                 1.98476                 0.50440                 1.86428                 2019-04-19 08:22:53.474483  
  0.01111                 40                      0.46614                 1.97831                 0.50890                 1.83269                 2019-04-19 08:22:58.015661  
  0.01111                 41                      0.46838                 1.97492                 0.49840                 1.87337                 2019-04-19 08:23:02.663501  
  0.01111                 42                      0.46888                 1.96902                 0.51100                 1.81747                 2019-04-19 08:23:07.297261  
  0.01111                 43                      0.47092                 1.96600                 0.50640                 1.83684                 2019-04-19 08:23:11.822603  
  0.01111                 44                      0.47196                 1.95451                 0.49140                 1.88470                 2019-04-19 08:23:16.352534  
  0.01111                 45                      0.47516                 1.95492                 0.50720                 1.84060                 2019-04-19 08:23:20.963995  
  0.01111                 46                      0.47572                 1.95017                 0.51690                 1.80375                 2019-04-19 08:23:25.483056  
  0.01111                 47                      0.47588                 1.93690                 0.51740                 1.82373                 2019-04-19 08:23:29.974841  
  0.01111                 48                      0.47546                 1.93944                 0.50880                 1.82148                 2019-04-19 08:23:34.527215  
  0.01111                 49                      0.47514                 1.93499                 0.50640                 1.84207                 2019-04-19 08:23:39.187535  
  0.01111                 50                      0.47712                 1.93320                 0.51810                 1.80131                 2019-04-19 08:23:43.718594  
  0.01111                 51                      0.48012                 1.92520                 0.51800                 1.80263                 2019-04-19 08:23:48.288559  
  0.01111                 52                      0.48244                 1.91667                 0.51400                 1.80000                 2019-04-19 08:23:52.896771  
  0.01111                 53                      0.48336                 1.91095                 0.51910                 1.79619                 2019-04-19 08:23:57.057578  
  0.01111                 54                      0.48524                 1.90556                 0.51230                 1.82710                 2019-04-19 08:24:01.231142  
  0.01111                 55                      0.48364                 1.91070                 0.51600                 1.78138                 2019-04-19 08:24:05.753938  
  0.01111                 56                      0.48420                 1.90498                 0.50200                 1.87515                 2019-04-19 08:24:10.393653  
  0.01111                 57                      0.48476                 1.90200                 0.51840                 1.80663                 2019-04-19 08:24:14.924603  
  0.01111                 58                      0.49000                 1.88945                 0.52190                 1.78527                 2019-04-19 08:24:19.505839  
  0.01111                 59                      0.48474                 1.88942                 0.52230                 1.76336                 2019-04-19 08:24:24.049910  
  0.01111                 60                      0.48678                 1.88700                 0.51820                 1.78954                 2019-04-19 08:24:28.555700  
  0.01111                 61                      0.48818                 1.88449                 0.52680                 1.77202                 2019-04-19 08:24:33.171315  
  0.01111                 62                      0.48694                 1.88852                 0.52150                 1.79336                 2019-04-19 08:24:37.762354  
  0.01111                 63                      0.48986                 1.87504                 0.50930                 1.81131                 2019-04-19 08:24:42.310071  
  0.01111                 64                      0.48992                 1.88198                 0.51930                 1.80829                 2019-04-19 08:24:46.849150  
  0.01111                 65                      0.49384                 1.87307                 0.51900                 1.80151                 2019-04-19 08:24:51.502902  
  0.01111                 66                      0.49348                 1.86314                 0.51990                 1.81408                 2019-04-19 08:24:56.147071  
  0.01111                 67                      0.49326                 1.86481                 0.52150                 1.78043                 2019-04-19 08:25:00.835262  
  0.01111                 68                      0.49266                 1.86201                 0.51860                 1.80205                 2019-04-19 08:25:05.440274  
  0.01111                 69                      0.49222                 1.85567                 0.52860                 1.75725                 2019-04-19 08:25:09.956414  
  0.01111                 70                      0.49140                 1.86166                 0.52430                 1.75602                 2019-04-19 08:25:14.576317  
  0.01111                 71                      0.49394                 1.85008                 0.53090                 1.74524                 2019-04-19 08:25:19.148267  
  0.01111                 72                      0.49444                 1.85293                 0.52170                 1.77962                 2019-04-19 08:25:23.716084  
  0.01111                 73                      0.49634                 1.84526                 0.52480                 1.78220                 2019-04-19 08:25:28.298223  
  0.01111                 74                      0.49620                 1.84492                 0.52990                 1.74139                 2019-04-19 08:25:32.842742  
  0.01111                 75                      0.49760                 1.83651                 0.52020                 1.79695                 2019-04-19 08:25:37.464582  
  0.01111                 76                      0.49796                 1.83587                 0.52580                 1.76456                 2019-04-19 08:25:41.958776  
  0.01111                 77                      0.49910                 1.83077                 0.53070                 1.73960                 2019-04-19 08:25:46.571152  
  0.01111                 78                      0.49862                 1.83281                 0.51850                 1.78594                 2019-04-19 08:25:51.249511  
  0.01111                 79                      0.50002                 1.83061                 0.53030                 1.76205                 2019-04-19 08:25:55.750623  
  0.01111                 80                      0.50160                 1.83044                 0.53380                 1.73411                 2019-04-19 08:26:00.321788  
  0.01111                 81                      0.50130                 1.82886                 0.53130                 1.75348                 2019-04-19 08:26:04.981524  
  0.01111                 82                      0.50096                 1.82526                 0.52700                 1.74428                 2019-04-19 08:26:09.539073  
  0.01111                 83                      0.50428                 1.81731                 0.53170                 1.76578                 2019-04-19 08:26:14.103361  
  0.01111                 84                      0.50252                 1.82268                 0.52700                 1.75549                 2019-04-19 08:26:18.705321  
  0.01111                 85                      0.50492                 1.81253                 0.53320                 1.72074                 2019-04-19 08:26:23.306387  
  0.01111                 86                      0.50464                 1.81091                 0.53360                 1.72946                 2019-04-19 08:26:27.942379  
  0.01111                 87                      0.50346                 1.81136                 0.53130                 1.74150                 2019-04-19 08:26:32.524285  
  0.01111                 88                      0.50214                 1.82067                 0.53550                 1.73765                 2019-04-19 08:26:37.151069  
  0.01111                 89                      0.50810                 1.79150                 0.53260                 1.72948                 2019-04-19 08:26:41.730444  
  0.01111                 90                      0.50514                 1.80810                 0.53630                 1.72085                 2019-04-19 08:26:46.275592  
  0.01111                 91                      0.50546                 1.80684                 0.53370                 1.75136                 2019-04-19 08:26:50.941677  
  0.01111                 92                      0.50514                 1.80404                 0.52430                 1.77670                 2019-04-19 08:26:55.508045  
  0.01111                 93                      0.50738                 1.79853                 0.53720                 1.70900                 2019-04-19 08:27:00.076345  
  0.01111                 94                      0.50570                 1.80415                 0.53660                 1.72440                 2019-04-19 08:27:04.663028  
  0.01111                 95                      0.51066                 1.78930                 0.53630                 1.71442                 2019-04-19 08:27:09.257755  
  0.01111                 96                      0.51036                 1.78932                 0.53320                 1.74216                 2019-04-19 08:27:13.838578  
  0.01111                 97                      0.50824                 1.79326                 0.52650                 1.76999                 2019-04-19 08:27:18.367029  
  0.01111                 98                      0.50718                 1.79670                 0.53510                 1.74355                 2019-04-19 08:27:23.014831  
  0.01111                 99                      0.50656                 1.79136                 0.53590                 1.73155                 2019-04-19 08:27:27.546898  
  0.01111                 100                     0.51010                 1.78527                 0.52800                 1.74833                 2019-04-19 08:27:32.153515  
  0.01111                 101                     0.51118                 1.78304                 0.53520                 1.71978                 2019-04-19 08:27:36.702202  
  0.01111                 102                     0.50882                 1.78392                 0.53670                 1.72011                 2019-04-19 08:27:41.281039  
  0.01111                 103                     0.51264                 1.77613                 0.53620                 1.72007                 2019-04-19 08:27:45.798549  
  0.01111                 104                     0.51044                 1.78111                 0.53590                 1.72515                 2019-04-19 08:27:50.295382  
  0.01111                 105                     0.51046                 1.78384                 0.53290                 1.75489                 2019-04-19 08:27:54.876916  
  0.01111                 106                     0.51332                 1.77449                 0.53620                 1.71140                 2019-04-19 08:27:59.474511  
  0.01111                 107                     0.51132                 1.77508                 0.53350                 1.72191                 2019-04-19 08:28:04.042387  
  0.01111                 108                     0.51240                 1.77505                 0.52370                 1.76563                 2019-04-19 08:28:08.612421  
  0.01111                 109                     0.51446                 1.77270                 0.53660                 1.71881                 2019-04-19 08:28:13.142756  
  0.01111                 110                     0.51374                 1.77531                 0.53900                 1.71551                 2019-04-19 08:28:17.767230  
  0.01111                 111                     0.51560                 1.77186                 0.53340                 1.73403                 2019-04-19 08:28:22.249695  
  0.01111                 112                     0.51600                 1.76168                 0.53210                 1.75758                 2019-04-19 08:28:26.958240  
  0.01111                 113                     0.51442                 1.76705                 0.53470                 1.73415                 2019-04-19 08:28:31.527469  
  0.01111                 114                     0.51644                 1.76456                 0.53230                 1.73370                 2019-04-19 08:28:35.963731  
  0.01111                 115                     0.51218                 1.76698                 0.53060                 1.76090                 2019-04-19 08:28:40.584092  
  0.01111                 116                     0.51726                 1.76015                 0.53300                 1.75541                 2019-04-19 08:28:45.097778  
  0.01111                 117                     0.51476                 1.76594                 0.52110                 1.80949                 2019-04-19 08:28:49.696941  
  0.01111                 118                     0.51632                 1.76447                 0.53510                 1.71685                 2019-04-19 08:28:54.235934  
  0.01111                 119                     0.51698                 1.75517                 0.52620                 1.76092                 2019-04-19 08:28:58.739357  
  0.01111                 120                     0.51942                 1.75267                 0.54540                 1.70237                 2019-04-19 08:29:03.280285  
  0.01111                 121                     0.51524                 1.75505                 0.53670                 1.72178                 2019-04-19 08:29:07.826368  
  0.01111                 122                     0.51676                 1.74919                 0.53710                 1.70335                 2019-04-19 08:29:12.355633  
  0.01111                 123                     0.51686                 1.75160                 0.54170                 1.71152                 2019-04-19 08:29:16.861706  
  0.01111                 124                     0.51754                 1.75435                 0.53400                 1.74135                 2019-04-19 08:29:21.443810  
  0.01111                 125                     0.51926                 1.74059                 0.52950                 1.75413                 2019-04-19 08:29:25.961387  
  0.01111                 126                     0.51518                 1.75412                 0.54280                 1.70397                 2019-04-19 08:29:30.562201  
  0.01111                 127                     0.52008                 1.74655                 0.52930                 1.76328                 2019-04-19 08:29:35.140147  
  0.01111                 128                     0.51906                 1.74147                 0.54360                 1.69622                 2019-04-19 08:29:39.666837  
  0.01111                 129                     0.51914                 1.74799                 0.53820                 1.71806                 2019-04-19 08:29:44.270544  
  0.01111                 130                     0.51854                 1.74864                 0.53810                 1.70180                 2019-04-19 08:29:48.849567  
  0.01111                 131                     0.51866                 1.74518                 0.54190                 1.76816                 2019-04-19 08:29:53.438101  
  0.01111                 132                     0.52396                 1.73537                 0.53920                 1.72428                 2019-04-19 08:29:58.021588  
  0.01111                 133                     0.51966                 1.73896                 0.54640                 1.68215                 2019-04-19 08:30:02.620765  
  0.01111                 134                     0.52128                 1.73554                 0.54490                 1.69825                 2019-04-19 08:30:07.132211  
  0.01111                 135                     0.52086                 1.73458                 0.54300                 1.69753                 2019-04-19 08:30:11.675867  
  0.01111                 136                     0.52002                 1.73834                 0.53870                 1.72397                 2019-04-19 08:30:16.243308  
  0.01111                 137                     0.52094                 1.74135                 0.54120                 1.69471                 2019-04-19 08:30:20.808485  
  0.01111                 138                     0.52288                 1.73479                 0.54840                 1.69549                 2019-04-19 08:30:25.333817  
  0.01111                 139                     0.51974                 1.73464                 0.53440                 1.74452                 2019-04-19 08:30:29.976897  
  0.01111                 140                     0.51964                 1.73605                 0.54600                 1.68606                 2019-04-19 08:30:34.599782  
  0.01111                 141                     0.52252                 1.73575                 0.54600                 1.69158                 2019-04-19 08:30:39.247959  
  0.01111                 142                     0.52210                 1.73197                 0.54520                 1.68465                 2019-04-19 08:30:43.832559  
  0.01111                 143                     0.52330                 1.72976                 0.54660                 1.68619                 2019-04-19 08:30:48.391489  
  0.01111                 144                     0.52594                 1.72108                 0.54540                 1.69440                 2019-04-19 08:30:53.027039  
  0.01111                 145                     0.52534                 1.71938                 0.54330                 1.69620                 2019-04-19 08:30:57.635952  
  0.01111                 146                     0.52342                 1.72491                 0.54120                 1.73684                 2019-04-19 08:31:02.218373  
  0.01111                 147                     0.52402                 1.71614                 0.54030                 1.72834                 2019-04-19 08:31:06.893693  
  0.01111                 148                     0.52640                 1.71289                 0.54390                 1.71071                 2019-04-19 08:31:11.479545  
  0.01111                 149                     0.52446                 1.71815                 0.54340                 1.72515                 2019-04-19 08:31:16.102562  
  0.01111                 150                     0.52724                 1.72190                 0.54120                 1.71226                 2019-04-19 08:31:20.730606  
  0.01111                 151                     0.52614                 1.71267                 0.54210                 1.69297                 2019-04-19 08:31:25.329059  
  0.01111                 152                     0.52336                 1.72063                 0.53450                 1.73641                 2019-04-19 08:31:29.831273  
  0.01111                 153                     0.52792                 1.71259                 0.54900                 1.68129                 2019-04-19 08:31:34.430027  
  0.01111                 154                     0.52662                 1.71873                 0.54410                 1.68879                 2019-04-19 08:31:39.042309  
  0.01111                 155                     0.52536                 1.71463                 0.54580                 1.69511                 2019-04-19 08:31:43.626840  
  0.01111                 156                     0.52622                 1.71164                 0.54290                 1.69373                 2019-04-19 08:31:48.157336  
  0.01111                 157                     0.52836                 1.71140                 0.54690                 1.69498                 2019-04-19 08:31:52.756585  
  0.01111                 158                     0.52758                 1.71266                 0.54570                 1.68365                 2019-04-19 08:31:57.252774  
  0.01111                 159                     0.53020                 1.70834                 0.54450                 1.69411                 2019-04-19 08:32:01.864609  
  0.01111                 160                     0.52658                 1.70982                 0.54720                 1.68042                 2019-04-19 08:32:06.412471  
Output: 1.680


