shuhei:~.$ python nelder.py -model CNN -num 0 -round 0
Will collect a position from the storage.


shuhei:~.$ python env.py -model CNN -num 0 -round 0 -cuda 1
Collecting Environment Variables and Putting in Shell Scripts.

shuhei:~.$ ./run.sh
shuhei:~.$ CUDA_VISIBLE_DEVICES=1 python train.py -model CNN -num 0 -round 0 -batch_size 41 -lr 0.04132060483420094 -momentum 0.9577674690850686 -weight_decay 0.00023165100091876984 -ch1 16 -ch2 45 -ch3 97 -ch4 17 -drop_rate 0.5924687119656757
Start Training


Files already downloaded and verified
  lr                      epoch                   TrainAcc                TrainLoss               TestAcc                 TestLoss                Time                  
  0.04132                 1                       0.03448                 4.41503                 0.07360                 4.05096                 2019-04-18 13:32:36.669174  
  0.04132                 2                       0.04644                 4.26148                 0.07900                 3.95348                 2019-04-18 13:32:42.881550  
  0.04132                 3                       0.04988                 4.21655                 0.09680                 3.81827                 2019-04-18 13:32:49.121023  
  0.04132                 4                       0.05312                 4.19037                 0.10760                 3.83264                 2019-04-18 13:32:55.373645  
  0.04132                 5                       0.05382                 4.17440                 0.08770                 3.79684                 2019-04-18 13:33:01.889662  
  0.04132                 6                       0.05484                 4.16034                 0.10320                 3.81684                 2019-04-18 13:33:08.223885  
  0.04132                 7                       0.06030                 4.12475                 0.09890                 3.80423                 2019-04-18 13:33:14.630433  
  0.04132                 8                       0.06018                 4.12227                 0.10080                 3.72293                 2019-04-18 13:33:20.910495  
  0.04132                 9                       0.06336                 4.10539                 0.12140                 3.66717                 2019-04-18 13:33:27.361796  
  0.04132                 10                      0.06212                 4.10074                 0.11860                 3.66670                 2019-04-18 13:33:34.029128  
  0.04132                 11                      0.06322                 4.09844                 0.11550                 3.66034                 2019-04-18 13:33:40.465836  
  0.04132                 12                      0.06456                 4.08043                 0.11760                 3.66226                 2019-04-18 13:33:46.726458  
  0.04132                 13                      0.06536                 4.06190                 0.11410                 3.68284                 2019-04-18 13:33:53.151129  
  0.04132                 14                      0.06992                 4.05739                 0.12190                 3.64461                 2019-04-18 13:33:59.637803  
  0.04132                 15                      0.06864                 4.05731                 0.09860                 3.72969                 2019-04-18 13:34:06.085295  
  0.04132                 16                      0.06606                 4.06098                 0.11210                 3.63941                 2019-04-18 13:34:12.433271  
  0.04132                 17                      0.06866                 4.04691                 0.12350                 3.66196                 2019-04-18 13:34:18.829233  
  0.04132                 18                      0.07148                 4.03396                 0.09920                 3.73568                 2019-04-18 13:34:25.108525  
