shuhei:~.$ python nelder.py -model CNN -num 0 -round 0
Will get the positions by Nelder-Mead Method.
Saving the position data as shown below...
  batch_size       lr               momentum         weight_decay     ch1              ch2              ch3              ch4              drop_rate      
  6.990            -1.970           0.918            -5.154           6.344            4.731            5.919            5.595          


shuhei:~.$ python env.py -model CNN -num 0 -round 0 -cuda 1
Collecting Environment Variables and Putting in Shell Scripts.

shuhei:~.$ ./run.sh
shuhei:~.$ CUDA_VISIBLE_DEVICES=1 python train.py -model CNN -num 0 -round 0 -batch_size 127 -lr 0.010718995875123597 -momentum 0.9177630744806056 -weight_decay 7.011328478645287e-06 -ch1 81 -ch2 26 -ch3 60 -ch4 48 -drop_rate 0.5069836475988431
Start Training


Files already downloaded and verified
  lr                      epoch                   TrainAcc                TrainLoss               TestAcc                 TestLoss                Time                  
  0.01072                 1                       0.09080                 4.01155                 0.18710                 3.40427                 2019-04-18 21:35:06.243546  
  0.01072                 2                       0.16052                 3.48761                 0.25360                 2.99962                 2019-04-18 21:35:10.739174  
  0.01072                 3                       0.20280                 3.24483                 0.28170                 2.83394                 2019-04-18 21:35:15.251681  
  0.01072                 4                       0.22806                 3.11056                 0.30010                 2.73319                 2019-04-18 21:35:19.663970  
  0.01072                 5                       0.24448                 3.02004                 0.32450                 2.63294                 2019-04-18 21:35:24.076969  
  0.01072                 6                       0.26150                 2.94359                 0.34430                 2.51439                 2019-04-18 21:35:28.535553  
  0.01072                 7                       0.27464                 2.87663                 0.35950                 2.45445                 2019-04-18 21:35:33.040768  
  0.01072                 8                       0.28594                 2.81408                 0.36450                 2.42660                 2019-04-18 21:35:37.623897  
  0.01072                 9                       0.29586                 2.76752                 0.37990                 2.35393                 2019-04-18 21:35:42.112216  
  0.01072                 10                      0.30324                 2.72759                 0.37800                 2.36649                 2019-04-18 21:35:46.665634  
  0.01072                 11                      0.31190                 2.69375                 0.39340                 2.29731                 2019-04-18 21:35:51.298559  
  0.01072                 12                      0.31854                 2.65694                 0.39410                 2.29999                 2019-04-18 21:35:55.855011  
  0.01072                 13                      0.32686                 2.62639                 0.39940                 2.28605                 2019-04-18 21:36:00.413014  
  0.01072                 14                      0.33142                 2.59934                 0.41180                 2.21504                 2019-04-18 21:36:04.900492  
  0.01072                 15                      0.33592                 2.57573                 0.41650                 2.21390                 2019-04-18 21:36:09.378777  
  0.01072                 16                      0.34004                 2.55269                 0.41840                 2.18221                 2019-04-18 21:36:13.930772  
  0.01072                 17                      0.34788                 2.52511                 0.42380                 2.17476                 2019-04-18 21:36:18.423517  
  0.01072                 18                      0.34736                 2.50497                 0.42220                 2.17336                 2019-04-18 21:36:22.849063  
  0.01072                 19                      0.35388                 2.48622                 0.42500                 2.15087                 2019-04-18 21:36:27.338069  
  0.01072                 20                      0.35602                 2.47175                 0.43500                 2.12849                 2019-04-18 21:36:31.933199  
  0.01072                 21                      0.36232                 2.45534                 0.42190                 2.21579                 2019-04-18 21:36:36.452829  
  0.01072                 22                      0.36524                 2.44242                 0.43270                 2.14068                 2019-04-18 21:36:40.988567  
  0.01072                 23                      0.36614                 2.43067                 0.44930                 2.05298                 2019-04-18 21:36:45.486765  
  0.01072                 24                      0.37078                 2.41012                 0.44800                 2.07332                 2019-04-18 21:36:50.030419  
  0.01072                 25                      0.37136                 2.40880                 0.45210                 2.05314                 2019-04-18 21:36:54.638805  
  0.01072                 26                      0.37488                 2.38510                 0.44810                 2.05803                 2019-04-18 21:36:59.132138  
