shuhei:~.$ python nelder.py -model CNN -num 0 -round 0
Will collect a position from the storage.


shuhei:~.$ python env.py -model CNN -num 0 -round 0 -cuda 1
Collecting Environment Variables and Putting in Shell Scripts.

shuhei:~.$ ./run.sh
shuhei:~.$ CUDA_VISIBLE_DEVICES=1 python train.py -model CNN -num 0 -round 0 -batch_size 152 -lr 0.005707116699857659 -momentum 0.998276324147614 -weight_decay 9.077062760599846e-06 -ch1 47 -ch2 24 -ch3 122 -ch4 25 -drop_rate 0.7641227880083048
Start Training


Files already downloaded and verified
  lr                      epoch                   TrainAcc                TrainLoss               TestAcc                 TestLoss                Time                  
  0.00571                 1                       0.02208                 4.65298                 0.03220                 4.36180                 2019-04-18 11:59:50.329594  
  0.00571                 2                       0.02358                 4.56103                 0.03600                 4.22173                 2019-04-18 11:59:54.793539  
  0.00571                 3                       0.02826                 4.45714                 0.05110                 4.15946                 2019-04-18 11:59:59.205632  
  0.00571                 4                       0.02956                 4.43774                 0.04640                 4.16398                 2019-04-18 12:00:03.622325  
  0.00571                 5                       0.03106                 4.42980                 0.05530                 4.15413                 2019-04-18 12:00:08.085439  
  0.00571                 6                       0.03314                 4.42396                 0.05270                 4.12324                 2019-04-18 12:00:12.569864  
  0.00571                 7                       0.03210                 4.41359                 0.05430                 4.08921                 2019-04-18 12:00:17.035537  
  0.00571                 8                       0.03506                 4.39329                 0.05880                 4.08328                 2019-04-18 12:00:21.590665  
  0.00571                 9                       0.03588                 4.38882                 0.06290                 4.07718                 2019-04-18 12:00:25.967442  
  0.00571                 10                      0.03574                 4.38241                 0.06350                 4.07851                 2019-04-18 12:00:30.231568  
  0.00571                 11                      0.03652                 4.39704                 0.07370                 4.04794                 2019-04-18 12:00:33.910266  
  0.00571                 12                      0.03502                 4.41281                 0.06000                 4.15977                 2019-04-18 12:00:38.354427  
  0.00571                 13                      0.03706                 4.36204                 0.06600                 4.02791                 2019-04-18 12:00:42.864442  
  0.00571                 14                      0.04238                 4.27541                 0.07160                 3.99605                 2019-04-18 12:00:47.288759  
  0.00571                 15                      0.04520                 4.24113                 0.08860                 3.94185                 2019-04-18 12:00:51.854834  
  0.00571                 16                      0.04894                 4.20277                 0.09020                 3.88567                 2019-04-18 12:00:56.342154  
  0.00571                 17                      0.04920                 4.18070                 0.10010                 3.89002                 2019-04-18 12:01:00.812725  
  0.00571                 18                      0.05252                 4.15187                 0.09840                 3.87454                 2019-04-18 12:01:05.222872  
