shuhei:~.$ python nelder.py -model CNN -num 0 -round 0
Will get the positions by Nelder-Mead Method.
Saving the position data as shown below...
  batch_size       lr               momentum         weight_decay     ch1              ch2              ch3              ch4              drop_rate      
  6.882            -1.972           0.893            -4.245           6.537            4.524            5.699            5.940          
  0.01066                 9                       0.35220                 2.50666                 0.39780                 2.32513                 2019-04-19 05:30:24.091468  
  0.01066                 10                      0.36190                 2.45589                 0.41060                 2.27734                 2019-04-19 05:30:28.696059  
  0.01066                 11                      0.36990                 2.41401                 0.42780                 2.17897                 2019-04-19 05:30:33.089812  
  0.01066                 12                      0.37718                 2.37578                 0.41900                 2.22332                 2019-04-19 05:30:37.529529  
  0.01066                 13                      0.38712                 2.34739                 0.42070                 2.20193                 2019-04-19 05:30:42.057178  
  0.01066                 14                      0.38990                 2.31999                 0.44230                 2.10663                 2019-04-19 05:30:46.530113  
  0.01066                 15                      0.39550                 2.30151                 0.43860                 2.11105                 2019-04-19 05:30:51.171812  
  0.01066                 16                      0.40076                 2.26700                 0.46120                 2.08600                 2019-04-19 05:30:55.865099  
  0.01066                 17                      0.40760                 2.24858                 0.45180                 2.08360                 2019-04-19 05:31:00.704288  
  0.01066                 18                      0.41076                 2.22975                 0.44320                 2.10422                 2019-04-19 05:31:05.254745  
  0.01066                 19                      0.41460                 2.21043                 0.45300                 2.07639                 2019-04-19 05:31:09.631781  
  0.01066                 20                      0.42040                 2.19127                 0.46130                 2.02243                 2019-04-19 05:31:14.143177  
  0.01066                 21                      0.42260                 2.17569                 0.46250                 1.99926                 2019-04-19 05:31:18.713451  
  0.01066                 22                      0.42408                 2.15915                 0.46260                 2.01120                 2019-04-19 05:31:23.228948  
  0.01066                 23                      0.42848                 2.14282                 0.47610                 1.96997                 2019-04-19 05:31:27.694768  
  0.01066                 24                      0.43120                 2.13604                 0.47790                 1.95886                 2019-04-19 05:31:32.160937  
  0.01066                 25                      0.43514                 2.11365                 0.48030                 1.96756                 2019-04-19 05:31:36.739855  
  0.01066                 26                      0.43946                 2.10423                 0.46350                 2.02838                 2019-04-19 05:31:41.266281  
  0.01066                 27                      0.44198                 2.09932                 0.47440                 1.99934                 2019-04-19 05:31:45.630470  
  0.01066                 28                      0.44284                 2.08818                 0.48060                 1.96437                 2019-04-19 05:31:50.239658  
  0.01066                 29                      0.44324                 2.08101                 0.47730                 1.96255                 2019-04-19 05:31:54.710952  
  0.01066                 30                      0.44718                 2.06736                 0.49310                 1.90710                 2019-04-19 05:31:59.172904  
  0.01066                 31                      0.45054                 2.05544                 0.50310                 1.85864                 2019-04-19 05:32:03.662035  
  0.01066                 32                      0.45110                 2.04141                 0.49410                 1.90549                 2019-04-19 05:32:08.060127  
  0.01066                 33                      0.45766                 2.02987                 0.49390                 1.88405                 2019-04-19 05:32:12.538199  
  0.01066                 34                      0.45416                 2.02861                 0.49200                 1.92833                 2019-04-19 05:32:17.054036  
  0.01066                 35                      0.45870                 2.01518                 0.49270                 1.92362                 2019-04-19 05:32:21.480034  
  0.01066                 36                      0.45806                 2.01972                 0.48970                 1.92666                 2019-04-19 05:32:25.995836  
  0.01066                 37                      0.45882                 2.00597                 0.49350                 1.89903                 2019-04-19 05:32:30.514430  
  0.01066                 38                      0.46474                 1.99511                 0.49920                 1.87814                 2019-04-19 05:32:34.977741  
  0.01066                 39                      0.46652                 1.99539                 0.48330                 1.95561                 2019-04-19 05:32:39.532893  
  0.01066                 40                      0.46546                 1.98613                 0.50260                 1.83982                 2019-04-19 05:32:44.109825  
  0.01066                 41                      0.46562                 1.98238                 0.50030                 1.89573                 2019-04-19 05:32:48.659983  
  0.01066                 42                      0.46784                 1.97159                 0.50670                 1.82842                 2019-04-19 05:32:53.202202  
  0.01066                 43                      0.47080                 1.96335                 0.50130                 1.88232                 2019-04-19 05:32:57.784833  
  0.01066                 44                      0.47330                 1.95695                 0.50940                 1.84967                 2019-04-19 05:33:02.362840  
  0.01066                 45                      0.47576                 1.95420                 0.50450                 1.86629                 2019-04-19 05:33:06.814341  
  0.01066                 46                      0.47554                 1.94623                 0.51590                 1.83109                 2019-04-19 05:33:11.325157  
  0.01066                 47                      0.47284                 1.94700                 0.51190                 1.83596                 2019-04-19 05:33:15.829906  
  0.01066                 48                      0.47702                 1.93330                 0.50330                 1.86076                 2019-04-19 05:33:20.331736  
  0.01066                 49                      0.47266                 1.93590                 0.50720                 1.83411                 2019-04-19 05:33:24.788983  
  0.01066                 50                      0.47700                 1.93185                 0.51640                 1.80344                 2019-04-19 05:33:29.228937  
  0.01066                 51                      0.47884                 1.92520                 0.51300                 1.82106                 2019-04-19 05:33:33.683469  
  0.01066                 52                      0.48268                 1.91267                 0.51040                 1.84011                 2019-04-19 05:33:38.256167  
  0.01066                 53                      0.48442                 1.90720                 0.51310                 1.83508                 2019-04-19 05:33:42.795267  
  0.01066                 54                      0.48144                 1.91263                 0.50740                 1.83286                 2019-04-19 05:33:47.324825  
  0.01066                 55                      0.48330                 1.90596                 0.51760                 1.80934                 2019-04-19 05:33:51.893804  
  0.01066                 56                      0.48360                 1.90624                 0.52270                 1.77497                 2019-04-19 05:33:56.424805  
  0.01066                 57                      0.48622                 1.89600                 0.50340                 1.86209                 2019-04-19 05:34:00.977779  
  0.01066                 58                      0.48548                 1.89471                 0.52130                 1.78213                 2019-04-19 05:34:05.536512  
  0.01066                 59                      0.48822                 1.88953                 0.50390                 1.85376                 2019-04-19 05:34:10.069560  
  0.01066                 60                      0.48798                 1.87855                 0.52160                 1.79527                 2019-04-19 05:34:14.637196  
  0.01066                 61                      0.49134                 1.87686                 0.52260                 1.78825                 2019-04-19 05:34:19.144971  
  0.01066                 62                      0.48876                 1.88056                 0.50780                 1.83968                 2019-04-19 05:34:23.652106  
  0.01066                 63                      0.48966                 1.87896                 0.51670                 1.79001                 2019-04-19 05:34:28.189780  
  0.01066                 64                      0.49258                 1.86480                 0.51780                 1.78764                 2019-04-19 05:34:32.700769  
  0.01066                 65                      0.49330                 1.86435                 0.51590                 1.82811                 2019-04-19 05:34:37.097329  
  0.01066                 66                      0.49094                 1.87546                 0.52870                 1.75897                 2019-04-19 05:34:41.652926  
  0.01066                 67                      0.49424                 1.86021                 0.51780                 1.79954                 2019-04-19 05:34:46.242739  
  0.01066                 68                      0.49512                 1.85486                 0.52350                 1.75920                 2019-04-19 05:34:50.869595  
  0.01066                 69                      0.49502                 1.85419                 0.52600                 1.77121                 2019-04-19 05:34:55.475883  
  0.01066                 70                      0.49516                 1.85526                 0.52500                 1.76708                 2019-04-19 05:35:00.015670  
  0.01066                 71                      0.49752                 1.84992                 0.52040                 1.77981                 2019-04-19 05:35:04.501576  
  0.01066                 72                      0.49812                 1.84658                 0.53120                 1.78601                 2019-04-19 05:35:08.973129  
  0.01066                 73                      0.49806                 1.84919                 0.51560                 1.79508                 2019-04-19 05:35:13.517179  
  0.01066                 74                      0.49630                 1.84154                 0.52450                 1.76939                 2019-04-19 05:35:18.081058  
  0.01066                 75                      0.49566                 1.84081                 0.52570                 1.77469                 2019-04-19 05:35:22.544123  
  0.01066                 76                      0.49906                 1.83766                 0.52630                 1.77732                 2019-04-19 05:35:27.105309  
  0.01066                 77                      0.49806                 1.83236                 0.52540                 1.75706                 2019-04-19 05:35:31.671494  
  0.01066                 78                      0.50064                 1.83190                 0.52190                 1.80876                 2019-04-19 05:35:36.119850  
  0.01066                 79                      0.50542                 1.82368                 0.52020                 1.80190                 2019-04-19 05:35:40.646142  
  0.01066                 80                      0.50092                 1.82413                 0.52470                 1.78790                 2019-04-19 05:35:45.255907  
  0.01066                 81                      0.50064                 1.81878                 0.52010                 1.78467                 2019-04-19 05:35:49.775405  
  0.01066                 82                      0.50312                 1.82298                 0.51980                 1.82048                 2019-04-19 05:35:54.323617  
  0.01066                 83                      0.50324                 1.81711                 0.52860                 1.77218                 2019-04-19 05:35:58.731099  
  0.01066                 84                      0.50558                 1.81647                 0.53120                 1.76482                 2019-04-19 05:36:03.259027  
  0.01066                 85                      0.50168                 1.82065                 0.52120                 1.81735                 2019-04-19 05:36:07.749675  
  0.01066                 86                      0.50498                 1.81329                 0.52170                 1.77304                 2019-04-19 05:36:12.329672  
  0.01066                 87                      0.50382                 1.81259                 0.52980                 1.77020                 2019-04-19 05:36:16.885271  
  0.01066                 88                      0.50438                 1.80717                 0.52750                 1.75506                 2019-04-19 05:36:21.386959  
  0.01066                 89                      0.50752                 1.79616                 0.52540                 1.77059                 2019-04-19 05:36:25.991232  
  0.01066                 90                      0.50598                 1.80370                 0.53170                 1.75445                 2019-04-19 05:36:30.450253  
  0.01066                 91                      0.50568                 1.79617                 0.53360                 1.73981                 2019-04-19 05:36:34.971497  
  0.01066                 92                      0.50846                 1.79219                 0.52640                 1.80042                 2019-04-19 05:36:39.457787  
  0.01066                 93                      0.50756                 1.79644                 0.52340                 1.80253                 2019-04-19 05:36:43.942548  
  0.01066                 94                      0.50960                 1.79709                 0.53460                 1.73295                 2019-04-19 05:36:48.538824  
  0.01066                 95                      0.50934                 1.79178                 0.52870                 1.75218                 2019-04-19 05:36:53.116209  
  0.01066                 96                      0.50886                 1.78535                 0.53490                 1.74959                 2019-04-19 05:36:57.621043  
  0.01066                 97                      0.50756                 1.78899                 0.53490                 1.72965                 2019-04-19 05:37:01.762896  
  0.01066                 98                      0.50746                 1.78962                 0.53770                 1.72265                 2019-04-19 05:37:06.096821  
  0.01066                 99                      0.51032                 1.78655                 0.52680                 1.76848                 2019-04-19 05:37:10.602993  
  0.01066                 100                     0.51222                 1.78115                 0.54000                 1.72674                 2019-04-19 05:37:15.162325  
  0.01066                 101                     0.51456                 1.77709                 0.51940                 1.81294                 2019-04-19 05:37:19.717668  
  0.01066                 102                     0.51252                 1.77484                 0.52960                 1.73983                 2019-04-19 05:37:24.200736  
  0.01066                 103                     0.51364                 1.76819                 0.53780                 1.73945                 2019-04-19 05:37:28.666330  
  0.01066                 104                     0.51698                 1.76957                 0.52740                 1.77647                 2019-04-19 05:37:33.191080  
  0.01066                 105                     0.51634                 1.76784                 0.53510                 1.75161                 2019-04-19 05:37:37.682575  
  0.01066                 106                     0.51408                 1.76679                 0.53160                 1.75981                 2019-04-19 05:37:42.193489  
  0.01066                 107                     0.51122                 1.77350                 0.52590                 1.77349                 2019-04-19 05:37:46.616233  
  0.01066                 108                     0.51540                 1.76654                 0.53160                 1.72711                 2019-04-19 05:37:51.154681  
  0.01066                 109                     0.51390                 1.77111                 0.53850                 1.71746                 2019-04-19 05:37:55.551883  
  0.01066                 110                     0.51508                 1.75996                 0.53370                 1.73715                 2019-04-19 05:38:00.158109  
  0.01066                 111                     0.51590                 1.76195                 0.53860                 1.72023                 2019-04-19 05:38:04.654720  
  0.01066                 112                     0.51640                 1.76165                 0.52960                 1.74332                 2019-04-19 05:38:09.156861  
  0.01066                 113                     0.51508                 1.76074                 0.53580                 1.74896                 2019-04-19 05:38:13.600251  
  0.01066                 114                     0.51678                 1.75490                 0.53220                 1.73757                 2019-04-19 05:38:18.087537  
  0.01066                 115                     0.51616                 1.76039                 0.53500                 1.76295                 2019-04-19 05:38:22.650494  
  0.01066                 116                     0.51560                 1.75834                 0.53180                 1.77804                 2019-04-19 05:38:27.154288  
  0.01066                 117                     0.51902                 1.75179                 0.54160                 1.71337                 2019-04-19 05:38:31.742792  
  0.01066                 118                     0.52046                 1.75199                 0.52480                 1.77002                 2019-04-19 05:38:36.232922  
  0.01066                 119                     0.52034                 1.74295                 0.53260                 1.73719                 2019-04-19 05:38:40.837785  
  0.01066                 120                     0.51744                 1.74677                 0.53770                 1.70637                 2019-04-19 05:38:45.324964  
  0.01066                 121                     0.51978                 1.74272                 0.53570                 1.72114                 2019-04-19 05:38:49.847054  
  0.01066                 122                     0.51870                 1.75237                 0.52940                 1.76561                 2019-04-19 05:38:54.373214  
  0.01066                 123                     0.52164                 1.74195                 0.53850                 1.72183                 2019-04-19 05:38:58.872560  
  0.01066                 124                     0.52072                 1.74092                 0.53460                 1.75300                 2019-04-19 05:39:03.384950  
  0.01066                 125                     0.51828                 1.74151                 0.53410                 1.74157                 2019-04-19 05:39:07.933465  
  0.01066                 126                     0.52156                 1.73600                 0.54170                 1.71512                 2019-04-19 05:39:12.439404  
  0.01066                 127                     0.52292                 1.73957                 0.54200                 1.70871                 2019-04-19 05:39:17.007155  
  0.01066                 128                     0.52328                 1.73736                 0.53950                 1.74392                 2019-04-19 05:39:21.556302  
  0.01066                 129                     0.52178                 1.73157                 0.53930                 1.70932                 2019-04-19 05:39:26.043070  
  0.01066                 130                     0.52088                 1.73387                 0.54370                 1.69319                 2019-04-19 05:39:30.475312  
  0.01066                 131                     0.52080                 1.73864                 0.53740                 1.71993                 2019-04-19 05:39:35.042257  
  0.01066                 132                     0.52294                 1.73109                 0.53310                 1.74790                 2019-04-19 05:39:39.515841  
  0.01066                 133                     0.52578                 1.72421                 0.53340                 1.75735                 2019-04-19 05:39:44.038125  
  0.01066                 134                     0.52360                 1.72724                 0.54860                 1.69428                 2019-04-19 05:39:48.535489  
  0.01066                 135                     0.52464                 1.72637                 0.54060                 1.71347                 2019-04-19 05:39:52.889304  
  0.01066                 136                     0.52478                 1.72578                 0.53370                 1.76164                 2019-04-19 05:39:57.355230  
  0.01066                 137                     0.52450                 1.72747                 0.54350                 1.69367                 2019-04-19 05:40:01.774553  
  0.01066                 138                     0.52362                 1.72241                 0.54380                 1.68450                 2019-04-19 05:40:06.167469  
  0.01066                 139                     0.52486                 1.71990                 0.54090                 1.70453                 2019-04-19 05:40:10.712861  
  0.01066                 140                     0.52424                 1.72124                 0.53390                 1.75930                 2019-04-19 05:40:15.176763  
  0.01066                 141                     0.52776                 1.71431                 0.53650                 1.73382                 2019-04-19 05:40:19.589626  
  0.01066                 142                     0.52534                 1.72066                 0.52990                 1.74523                 2019-04-19 05:40:24.133309  
  0.01066                 143                     0.52470                 1.72357                 0.54670                 1.68800                 2019-04-19 05:40:28.658567  
  0.01066                 144                     0.52536                 1.71534                 0.54560                 1.70032                 2019-04-19 05:40:33.113162  
  0.01066                 145                     0.52302                 1.72118                 0.54080                 1.69678                 2019-04-19 05:40:37.551208  
  0.01066                 146                     0.52496                 1.71653                 0.52550                 1.77918                 2019-04-19 05:40:42.118405  
  0.01066                 147                     0.52798                 1.71271                 0.54640                 1.70621                 2019-04-19 05:40:46.701916  
  0.01066                 148                     0.52638                 1.71694                 0.53540                 1.73003                 2019-04-19 05:40:51.272840  
  0.01066                 149                     0.53020                 1.70853                 0.54230                 1.71711                 2019-04-19 05:40:55.815997  
  0.01066                 150                     0.52644                 1.70935                 0.53660                 1.73263                 2019-04-19 05:41:00.345529  
  0.01066                 151                     0.52596                 1.71189                 0.55160                 1.68298                 2019-04-19 05:41:04.925114  
  0.01066                 152                     0.52798                 1.70191                 0.54870                 1.68022                 2019-04-19 05:41:09.408298  
  0.01066                 153                     0.53304                 1.69823                 0.54470                 1.71239                 2019-04-19 05:41:13.934081  
  0.01066                 154                     0.53028                 1.70525                 0.53950                 1.79099                 2019-04-19 05:41:18.394513  
  0.01066                 155                     0.53390                 1.70189                 0.54300                 1.70825                 2019-04-19 05:41:22.911339  
  0.01066                 156                     0.52912                 1.71053                 0.54660                 1.69011                 2019-04-19 05:41:27.459497  
  0.01066                 157                     0.52658                 1.70166                 0.53930                 1.71163                 2019-04-19 05:41:31.978031  
  0.01066                 158                     0.52968                 1.70769                 0.54150                 1.75962                 2019-04-19 05:41:36.546984  
  0.01066                 159                     0.52912                 1.69820                 0.54230                 1.71396                 2019-04-19 05:41:41.102828  
  0.01066                 160                     0.53086                 1.69859                 0.54730                 1.69931                 2019-04-19 05:41:45.690445  
Output: 1.680


