shuhei:~.$ python nelder.py -model CNN -num 3 -round 0
Will collect a position from the storage.


shuhei:~.$ python env.py -model CNN -num 3 -round 0 -cuda 1
Collecting Environment Variables and Putting in Shell Scripts.

shuhei:~.$ ./run.sh
shuhei:~.$ CUDA_VISIBLE_DEVICES=1 python train.py -model CNN -num 3 -round 0 -batch_size 198 -lr 0.006711907491883608 -momentum 0.9151755910481489 -weight_decay 0.010276685108448222 -ch1 19 -ch2 79 -ch3 114 -ch4 111 -drop_rate 0.9894077675836052
Start Training


Files already downloaded and verified
  lr                      epoch                   TrainAcc                TrainLoss               TestAcc                 TestLoss                Time                  
  0.00671                 1                       0.00948                 8.11108                 0.01040                 4.60545                 2019-04-19 18:21:45.599182  
  0.00671                 2                       0.00982                 4.61644                 0.01000                 4.60478                 2019-04-19 18:21:50.020216  
  0.00671                 3                       0.01016                 4.60784                 0.01320                 4.60402                 2019-04-19 18:21:54.497885  
  0.00671                 4                       0.01020                 4.60646                 0.01670                 4.60329                 2019-04-19 18:21:58.905830  
  0.00671                 5                       0.01014                 4.60431                 0.02760                 4.60184                 2019-04-19 18:22:03.340341  
  0.00671                 6                       0.01068                 4.60232                 0.03240                 4.59808                 2019-04-19 18:22:07.820498  
  0.00671                 7                       0.01184                 4.59730                 0.02940                 4.58798                 2019-04-19 18:22:12.400424  
  0.00671                 8                       0.01400                 4.58408                 0.03030                 4.55666                 2019-04-19 18:22:16.947567  
  0.00671                 9                       0.01502                 4.55180                 0.02980                 4.48338                 2019-04-19 18:22:21.316483  
  0.00671                 10                      0.01670                 4.51771                 0.03400                 4.42718                 2019-04-19 18:22:25.885056  
  0.00671                 11                      0.01802                 4.49536                 0.03460                 4.40016                 2019-04-19 18:22:30.507991  
  0.00671                 12                      0.01804                 4.48156                 0.04080                 4.37680                 2019-04-19 18:22:35.048335  
  0.00671                 13                      0.01842                 4.47432                 0.04060                 4.36564                 2019-04-19 18:22:39.558172  
  0.00671                 14                      0.01780                 4.47010                 0.04290                 4.36741                 2019-04-19 18:22:44.025343  
  0.00671                 15                      0.01850                 4.46142                 0.04250                 4.36341                 2019-04-19 18:22:48.529577  
  0.00671                 16                      0.01872                 4.45907                 0.04350                 4.34458                 2019-04-19 18:22:53.067156  
  0.00671                 17                      0.01946                 4.45139                 0.04760                 4.35566                 2019-04-19 18:22:57.586138  
  0.00671                 18                      0.01954                 4.44765                 0.04980                 4.34257                 2019-04-19 18:23:02.007196  
  0.00671                 19                      0.01876                 4.44982                 0.04890                 4.32101                 2019-04-19 18:23:06.463943  
  0.00671                 20                      0.02008                 4.44712                 0.05270                 4.33722                 2019-04-19 18:23:10.929172  
  0.00671                 21                      0.01996                 4.44597                 0.05020                 4.32203                 2019-04-19 18:23:15.379069  
  0.00671                 22                      0.01998                 4.43866                 0.04680                 4.30671                 2019-04-19 18:23:19.824532  
