shuhei:~.$ python nelder.py -model CNN -num 3 -round 0
Will get the positions by Nelder-Mead Method.
Saving the position data as shown below...
  batch_size       lr               momentum         weight_decay     ch1              ch2              ch3              ch4              drop_rate      
  7.913            -1.447           0.936            -4.759           5.824            4.640            5.607            6.318          


shuhei:~.$ python env.py -model CNN -num 3 -round 0 -cuda 1
Collecting Environment Variables and Putting in Shell Scripts.

shuhei:~.$ ./run.sh
shuhei:~.$ CUDA_VISIBLE_DEVICES=1 python train.py -model CNN -num 3 -round 0 -batch_size 241 -lr 0.03574899628850522 -momentum 0.936485594430349 -weight_decay 1.7427173294296398e-05 -ch1 56 -ch2 24 -ch3 48 -ch4 79 -drop_rate 0.4714221393416489
Start Training


Files already downloaded and verified
  lr                      epoch                   TrainAcc                TrainLoss               TestAcc                 TestLoss                Time                  
  0.03575                 1                       0.10938                 3.86201                 0.21040                 3.26428                 2019-04-20 01:09:16.194634  
  0.03575                 2                       0.19162                 3.32208                 0.25000                 3.05545                 2019-04-20 01:09:20.700331  
  0.03575                 3                       0.23494                 3.07622                 0.30130                 2.74287                 2019-04-20 01:09:25.092552  
  0.03575                 4                       0.26150                 2.94817                 0.32020                 2.64842                 2019-04-20 01:09:29.570340  
  0.03575                 5                       0.28076                 2.85011                 0.32820                 2.61783                 2019-04-20 01:09:34.152978  
  0.03575                 6                       0.29670                 2.76524                 0.36630                 2.44897                 2019-04-20 01:09:38.570049  
  0.03575                 7                       0.30986                 2.70023                 0.37960                 2.40890                 2019-04-20 01:09:43.064379  
  0.03575                 8                       0.32184                 2.64763                 0.36990                 2.40477                 2019-04-20 01:09:47.575221  
  0.03575                 9                       0.33062                 2.60673                 0.39210                 2.31219                 2019-04-20 01:09:52.151438  
  0.03575                 10                      0.33882                 2.55820                 0.40730                 2.25437                 2019-04-20 01:09:56.619453  
  0.03575                 11                      0.34660                 2.52926                 0.38870                 2.34344                 2019-04-20 01:10:01.028763  
  0.03575                 12                      0.35126                 2.49685                 0.42030                 2.18970                 2019-04-20 01:10:05.474537  
  0.03575                 13                      0.35572                 2.46880                 0.42020                 2.20281                 2019-04-20 01:10:09.979574  
  0.03575                 14                      0.36642                 2.43450                 0.41020                 2.24492                 2019-04-20 01:10:14.488072  
  0.03575                 15                      0.37168                 2.42282                 0.43080                 2.16505                 2019-04-20 01:10:18.915910  
  0.03575                 16                      0.37468                 2.40225                 0.42180                 2.19771                 2019-04-20 01:10:23.410473  
  0.03575                 17                      0.37564                 2.38180                 0.44500                 2.07480                 2019-04-20 01:10:27.831185  
  0.03575                 18                      0.38132                 2.36648                 0.41740                 2.24509                 2019-04-20 01:10:32.291867  
  0.03575                 19                      0.38504                 2.34496                 0.43110                 2.13619                 2019-04-20 01:10:36.674314  
  0.03575                 20                      0.38854                 2.32999                 0.42890                 2.16904                 2019-04-20 01:10:41.200484  
  0.03575                 21                      0.39286                 2.31012                 0.43440                 2.16175                 2019-04-20 01:10:45.767345  
  0.03575                 22                      0.39466                 2.30498                 0.42860                 2.14338                 2019-04-20 01:10:50.180030  
  0.03575                 23                      0.39734                 2.29585                 0.45140                 2.04320                 2019-04-20 01:10:54.635241  
  0.03575                 24                      0.40036                 2.27791                 0.43990                 2.08978                 2019-04-20 01:10:59.081949  
  0.03575                 25                      0.40482                 2.26131                 0.45640                 2.03566                 2019-04-20 01:11:03.492352  
  0.03575                 26                      0.40350                 2.25738                 0.46910                 1.97937                 2019-04-20 01:11:07.994781  
  0.03575                 27                      0.40400                 2.25449                 0.44960                 2.05396                 2019-04-20 01:11:12.435383  
  0.03575                 28                      0.40660                 2.23938                 0.46760                 1.99472                 2019-04-20 01:11:16.945025  
  0.03575                 29                      0.41034                 2.23044                 0.46320                 1.99503                 2019-04-20 01:11:21.348717  
  0.03575                 30                      0.41422                 2.22142                 0.47100                 1.95051                 2019-04-20 01:11:25.771634  
  0.03575                 31                      0.41404                 2.21444                 0.45300                 2.04270                 2019-04-20 01:11:30.214945  
  0.03575                 32                      0.41548                 2.19799                 0.46610                 2.00083                 2019-04-20 01:11:34.767611  
  0.03575                 33                      0.41768                 2.20086                 0.47550                 1.96527                 2019-04-20 01:11:39.324913  
  0.03575                 34                      0.41922                 2.19105                 0.47490                 1.94863                 2019-04-20 01:11:43.750789  
  0.03575                 35                      0.41910                 2.19308                 0.46450                 2.02449                 2019-04-20 01:11:48.259776  
  0.03575                 36                      0.42110                 2.18176                 0.47640                 1.98145                 2019-04-20 01:11:52.819785  
  0.03575                 37                      0.42302                 2.17759                 0.47500                 1.94070                 2019-04-20 01:11:57.281669  
  0.03575                 38                      0.42572                 2.16781                 0.47650                 1.95782                 2019-04-20 01:12:01.742019  
  0.03575                 39                      0.42250                 2.17188                 0.47230                 1.95658                 2019-04-20 01:12:06.181322  
  0.03575                 40                      0.42748                 2.16091                 0.47970                 1.95005                 2019-04-20 01:12:10.583114  
  0.03575                 41                      0.42944                 2.15147                 0.47020                 1.95343                 2019-04-20 01:12:15.071551  
  0.03575                 42                      0.43256                 2.14812                 0.47460                 1.95698                 2019-04-20 01:12:19.610865  
  0.03575                 43                      0.42944                 2.14535                 0.49000                 1.90766                 2019-04-20 01:12:24.009012  
  0.03575                 44                      0.43116                 2.13676                 0.48580                 1.91120                 2019-04-20 01:12:28.346485  
  0.03575                 45                      0.43184                 2.12312                 0.48130                 1.96223                 2019-04-20 01:12:32.752835  
  0.03575                 46                      0.43554                 2.12848                 0.48440                 1.92212                 2019-04-20 01:12:37.282525  
  0.03575                 47                      0.43326                 2.11984                 0.48270                 1.95779                 2019-04-20 01:12:41.745916  
  0.03575                 48                      0.43734                 2.11253                 0.47560                 1.96035                 2019-04-20 01:12:46.153407  
  0.03575                 49                      0.43564                 2.11750                 0.49370                 1.91172                 2019-04-20 01:12:50.528037  
  0.03575                 50                      0.43506                 2.10631                 0.49370                 1.87257                 2019-04-20 01:12:54.989704  
  0.03575                 51                      0.43900                 2.09931                 0.48160                 1.94634                 2019-04-20 01:12:59.346459  
