shuhei:~.$ python nelder.py -model CNN -num 3 -round 0
Will get the positions by Nelder-Mead Method.
Saving the position data as shown below...
  batch_size       lr               momentum         weight_decay     ch1              ch2              ch3              ch4              drop_rate      
  5.891            -1.159           0.874            -3.916           5.837            5.462            4.889            5.995          


shuhei:~.$ python env.py -model CNN -num 3 -round 0 -cuda 1
Collecting Environment Variables and Putting in Shell Scripts.

shuhei:~.$ ./run.sh
shuhei:~.$ CUDA_VISIBLE_DEVICES=1 python train.py -model CNN -num 3 -round 0 -batch_size 59 -lr 0.06926388259866915 -momentum 0.8736920402356235 -weight_decay 0.00012127000578715512 -ch1 57 -ch2 44 -ch3 29 -ch4 63 -drop_rate 0.6991027303280852
Start Training


Files already downloaded and verified
  lr                      epoch                   TrainAcc                TrainLoss               TestAcc                 TestLoss                Time                  
  0.06926                 1                       0.06628                 4.12612                 0.12730                 3.75038                 2019-04-19 19:38:55.765575  
  0.06926                 2                       0.10242                 3.84534                 0.17880                 3.44039                 2019-04-19 19:39:00.934879  
  0.06926                 3                       0.12162                 3.69606                 0.20000                 3.29612                 2019-04-19 19:39:06.066225  
  0.06926                 4                       0.13828                 3.59902                 0.23100                 3.10797                 2019-04-19 19:39:11.256928  
  0.06926                 5                       0.14882                 3.53990                 0.22730                 3.07640                 2019-04-19 19:39:16.487110  
  0.06926                 6                       0.15494                 3.48696                 0.23830                 2.99927                 2019-04-19 19:39:21.748904  
  0.06926                 7                       0.16354                 3.43797                 0.23580                 3.01739                 2019-04-19 19:39:26.985895  
  0.06926                 8                       0.17098                 3.40031                 0.23900                 3.04911                 2019-04-19 19:39:32.218767  
  0.06926                 9                       0.17482                 3.36755                 0.26350                 2.89820                 2019-04-19 19:39:37.456995  
  0.06926                 10                      0.18044                 3.34402                 0.27850                 2.86923                 2019-04-19 19:39:42.595521  
  0.06926                 11                      0.18090                 3.32231                 0.25980                 2.84730                 2019-04-19 19:39:47.775701  
  0.06926                 12                      0.18682                 3.30153                 0.28400                 2.80887                 2019-04-19 19:39:52.819118  
  0.06926                 13                      0.19300                 3.27726                 0.28530                 2.78138                 2019-04-19 19:39:57.919970  
  0.06926                 14                      0.19178                 3.26952                 0.28460                 2.78094                 2019-04-19 19:40:02.964003  
  0.06926                 15                      0.19938                 3.23973                 0.29810                 2.70730                 2019-04-19 19:40:08.114170  
  0.06926                 16                      0.19944                 3.23472                 0.31290                 2.65035                 2019-04-19 19:40:13.179157  
  0.06926                 17                      0.20412                 3.21796                 0.28270                 2.81545                 2019-04-19 19:40:18.227419  
  0.06926                 18                      0.20480                 3.19637                 0.30520                 2.71209                 2019-04-19 19:40:23.360383  
  0.06926                 19                      0.20444                 3.21214                 0.30780                 2.66582                 2019-04-19 19:40:28.384798  
  0.06926                 20                      0.20992                 3.19049                 0.30990                 2.66299                 2019-04-19 19:40:33.489166  
  0.06926                 21                      0.21130                 3.17451                 0.32600                 2.63565                 2019-04-19 19:40:38.689967  
  0.06926                 22                      0.21550                 3.16100                 0.31790                 2.62892                 2019-04-19 19:40:43.825350  
  0.06926                 23                      0.21444                 3.15012                 0.30990                 2.68908                 2019-04-19 19:40:48.889114  
  0.06926                 24                      0.21354                 3.15537                 0.31190                 2.61381                 2019-04-19 19:40:53.964396  
  0.06926                 25                      0.21760                 3.14526                 0.32010                 2.59618                 2019-04-19 19:40:59.093187  
  0.06926                 26                      0.21678                 3.14034                 0.33640                 2.55956                 2019-04-19 19:41:04.262249  
  0.06926                 27                      0.22026                 3.12871                 0.32260                 2.58606                 2019-04-19 19:41:09.426811  
  0.06926                 28                      0.22050                 3.11272                 0.31680                 2.63872                 2019-04-19 19:41:14.512211  
  0.06926                 29                      0.22382                 3.11252                 0.31740                 2.63756                 2019-04-19 19:41:19.523017  
  0.06926                 30                      0.22084                 3.12184                 0.32590                 2.62063                 2019-04-19 19:41:24.522113  
  0.06926                 31                      0.22442                 3.10332                 0.33030                 2.55173                 2019-04-19 19:41:29.632142  
  0.06926                 32                      0.22474                 3.09440                 0.32540                 2.57274                 2019-04-19 19:41:34.655354  
  0.06926                 33                      0.22444                 3.09362                 0.31640                 2.60221                 2019-04-19 19:41:39.876558  
  0.06926                 34                      0.22614                 3.09430                 0.32590                 2.61285                 2019-04-19 19:41:45.085432  
  0.06926                 35                      0.22936                 3.09068                 0.33890                 2.53968                 2019-04-19 19:41:50.268202  
  0.06926                 36                      0.22972                 3.07684                 0.33110                 2.55581                 2019-04-19 19:41:55.515921  
  0.06926                 37                      0.22922                 3.08029                 0.32710                 2.59394                 2019-04-19 19:42:00.653821  
  0.06926                 38                      0.22834                 3.08819                 0.33210                 2.54397                 2019-04-19 19:42:05.780757  
  0.06926                 39                      0.23244                 3.06601                 0.30040                 2.72523                 2019-04-19 19:42:10.910016  
  0.06926                 40                      0.22962                 3.07159                 0.33280                 2.60557                 2019-04-19 19:42:16.119631  
  0.06926                 41                      0.23378                 3.06218                 0.32460                 2.62359                 2019-04-19 19:42:21.369634  
  0.06926                 42                      0.23324                 3.06433                 0.34000                 2.53311                 2019-04-19 19:42:26.636970  
  0.06926                 43                      0.23580                 3.06452                 0.34100                 2.51875                 2019-04-19 19:42:31.693127  
  0.06926                 44                      0.23290                 3.06814                 0.33950                 2.53313                 2019-04-19 19:42:36.785152  
  0.06926                 45                      0.23482                 3.05091                 0.32610                 2.64263                 2019-04-19 19:42:41.859158  
  0.06926                 46                      0.23428                 3.05717                 0.34150                 2.50575                 2019-04-19 19:42:46.963044  
  0.06926                 47                      0.23502                 3.05012                 0.34430                 2.54746                 2019-04-19 19:42:52.060085  
  0.06926                 48                      0.23766                 3.05268                 0.30740                 2.77437                 2019-04-19 19:42:57.100298  
  0.06926                 49                      0.23588                 3.05115                 0.33190                 2.56036                 2019-04-19 19:43:02.242257  
  0.06926                 50                      0.23658                 3.04050                 0.33250                 2.59001                 2019-04-19 19:43:07.416018  
  0.06926                 51                      0.23906                 3.04133                 0.32150                 2.59953                 2019-04-19 19:43:12.748765  
  0.06926                 52                      0.23886                 3.04241                 0.33640                 2.57021                 2019-04-19 19:43:17.968295  
  0.06926                 53                      0.23720                 3.04337                 0.32960                 2.56231                 2019-04-19 19:43:23.372462  
  0.06926                 54                      0.23824                 3.03700                 0.34550                 2.52429                 2019-04-19 19:43:28.594371  
  0.06926                 55                      0.23920                 3.04275                 0.31940                 2.64407                 2019-04-19 19:43:33.802267  
  0.06926                 56                      0.23856                 3.03930                 0.35480                 2.47077                 2019-04-19 19:43:39.059988  
  0.06926                 57                      0.23880                 3.03474                 0.35040                 2.49299                 2019-04-19 19:43:44.245411  
  0.06926                 58                      0.23650                 3.03840                 0.34000                 2.56709                 2019-04-19 19:43:49.403317  
  0.06926                 59                      0.24052                 3.03141                 0.32160                 2.63176                 2019-04-19 19:43:54.666228  
  0.06926                 60                      0.23846                 3.02128                 0.34670                 2.53162                 2019-04-19 19:43:59.928928  
  0.06926                 61                      0.24230                 3.01844                 0.35470                 2.44073                 2019-04-19 19:44:05.228664  
  0.06926                 62                      0.24126                 3.02123                 0.32820                 2.60361                 2019-04-19 19:44:10.416757  
  0.06926                 63                      0.24304                 3.01998                 0.33060                 2.58333                 2019-04-19 19:44:15.623031  
  0.06926                 64                      0.24480                 3.00021                 0.34490                 2.52220                 2019-04-19 19:44:20.796778  
  0.06926                 65                      0.24430                 3.01786                 0.32710                 2.58118                 2019-04-19 19:44:26.072411  
  0.06926                 66                      0.24138                 3.02172                 0.35060                 2.51586                 2019-04-19 19:44:30.908179  
  0.06926                 67                      0.24012                 3.02759                 0.32830                 2.61047                 2019-04-19 19:44:35.964515  
  0.06926                 68                      0.24304                 3.02090                 0.32350                 2.62659                 2019-04-19 19:44:41.252532  
  0.06926                 69                      0.24150                 3.01956                 0.32210                 2.57968                 2019-04-19 19:44:46.395416  
  0.06926                 70                      0.24232                 3.00909                 0.31340                 2.69006                 2019-04-19 19:44:51.651048  
  0.06926                 71                      0.24376                 3.01809                 0.34110                 2.61273                 2019-04-19 19:44:56.910384  
  0.06926                 72                      0.24202                 3.00784                 0.31660                 2.62896                 2019-04-19 19:45:02.131958  
  0.06926                 73                      0.24316                 3.01790                 0.32920                 2.63222                 2019-04-19 19:45:07.428041  
  0.06926                 74                      0.24270                 3.02198                 0.35190                 2.52396                 2019-04-19 19:45:12.645241  
  0.06926                 75                      0.24222                 3.00754                 0.35730                 2.49531                 2019-04-19 19:45:17.824168  
  0.06926                 76                      0.24172                 3.00974                 0.35860                 2.46492                 2019-04-19 19:45:23.191720  
  0.06926                 77                      0.24454                 3.00879                 0.35670                 2.44979                 2019-04-19 19:45:28.351208  
  0.06926                 78                      0.24498                 3.00789                 0.33790                 2.52958                 2019-04-19 19:45:33.576126  
  0.06926                 79                      0.24616                 3.00496                 0.35680                 2.43889                 2019-04-19 19:45:38.769484  
  0.06926                 80                      0.24962                 2.99788                 0.35620                 2.46048                 2019-04-19 19:45:44.041969  
  0.06926                 81                      0.24678                 2.99950                 0.34200                 2.56035                 2019-04-19 19:45:49.273005  
  0.06926                 82                      0.24436                 3.00530                 0.32370                 2.58167                 2019-04-19 19:45:54.454626  
  0.06926                 83                      0.24112                 3.01420                 0.34440                 2.52741                 2019-04-19 19:45:59.702171  
  0.06926                 84                      0.24704                 2.99224                 0.34820                 2.51591                 2019-04-19 19:46:05.030366  
  0.06926                 85                      0.24416                 3.00585                 0.35860                 2.42814                 2019-04-19 19:46:10.374859  
  0.06926                 86                      0.24202                 3.01282                 0.33980                 2.52701                 2019-04-19 19:46:15.534017  
  0.06926                 87                      0.24716                 3.00391                 0.33320                 2.54205                 2019-04-19 19:46:20.951815  
  0.06926                 88                      0.24560                 3.00482                 0.33690                 2.58484                 2019-04-19 19:46:26.174197  
  0.06926                 89                      0.24460                 3.00330                 0.34840                 2.50661                 2019-04-19 19:46:31.313607  
  0.06926                 90                      0.25002                 2.99018                 0.35370                 2.50083                 2019-04-19 19:46:36.306762  
  0.06926                 91                      0.24750                 3.00397                 0.35060                 2.50662                 2019-04-19 19:46:41.359999  
  0.06926                 92                      0.24908                 2.99431                 0.32280                 2.66076                 2019-04-19 19:46:46.473088  
  0.06926                 93                      0.25072                 2.98366                 0.35450                 2.49627                 2019-04-19 19:46:51.703377  
  0.06926                 94                      0.24750                 2.99472                 0.35800                 2.46334                 2019-04-19 19:46:56.907741  
  0.06926                 95                      0.25062                 2.99079                 0.35880                 2.51906                 2019-04-19 19:47:02.009250  
