shuhei:~.$ python nelder.py -model CNN -num 3 -round 0
Will collect a position from the storage.


shuhei:~.$ python env.py -model CNN -num 3 -round 0 -cuda 1
Collecting Environment Variables and Putting in Shell Scripts.

shuhei:~.$ ./run.sh
shuhei:~.$ CUDA_VISIBLE_DEVICES=1 python train.py -model CNN -num 3 -round 0 -batch_size 217 -lr 0.11238789714085046 -momentum 0.8784251066467774 -weight_decay 5.09395684105135e-06 -ch1 103 -ch2 17 -ch3 83 -ch4 59 -drop_rate 0.579591934724245
Start Training


Files already downloaded and verified
  lr                      epoch                   TrainAcc                TrainLoss               TestAcc                 TestLoss                Time                  
  0.11239                 1                       0.08908                 4.00645                 0.16160                 3.45221                 2019-04-19 17:49:24.208046  
  0.11239                 2                       0.15152                 3.54030                 0.20960                 3.21566                 2019-04-19 17:49:28.764844  
  0.11239                 3                       0.18232                 3.35892                 0.23900                 3.05682                 2019-04-19 17:49:33.323136  
  0.11239                 4                       0.20344                 3.24048                 0.28170                 2.85530                 2019-04-19 17:49:37.775745  
  0.11239                 5                       0.22018                 3.14740                 0.30140                 2.75947                 2019-04-19 17:49:42.220423  
  0.11239                 6                       0.23570                 3.07827                 0.30200                 2.79103                 2019-04-19 17:49:46.684093  
  0.11239                 7                       0.24506                 3.01515                 0.31830                 2.66313                 2019-04-19 17:49:51.157681  
  0.11239                 8                       0.25690                 2.96487                 0.33330                 2.60083                 2019-04-19 17:49:55.707938  
  0.11239                 9                       0.26582                 2.91975                 0.34110                 2.60072                 2019-04-19 17:50:00.294111  
  0.11239                 10                      0.27470                 2.88798                 0.36120                 2.49027                 2019-04-19 17:50:05.028090  
  0.11239                 11                      0.28244                 2.84238                 0.34260                 2.62289                 2019-04-19 17:50:09.628147  
  0.11239                 12                      0.28968                 2.81771                 0.33810                 2.61911                 2019-04-19 17:50:14.166777  
  0.11239                 13                      0.29366                 2.78610                 0.35590                 2.51276                 2019-04-19 17:50:18.835268  
  0.11239                 14                      0.29964                 2.76474                 0.36660                 2.46280                 2019-04-19 17:50:23.394581  
  0.11239                 15                      0.30196                 2.74429                 0.33200                 2.69460                 2019-04-19 17:50:28.093949  
  0.11239                 16                      0.30562                 2.72541                 0.39690                 2.32975                 2019-04-19 17:50:32.859610  
  0.11239                 17                      0.31336                 2.69857                 0.38020                 2.41595                 2019-04-19 17:50:37.466635  
  0.11239                 18                      0.31440                 2.68974                 0.40620                 2.25993                 2019-04-19 17:50:42.083178  
  0.11239                 19                      0.31882                 2.66248                 0.39510                 2.28173                 2019-04-19 17:50:46.539675  
  0.11239                 20                      0.32084                 2.66044                 0.40970                 2.27637                 2019-04-19 17:50:51.012652  
  0.11239                 21                      0.32582                 2.63830                 0.40220                 2.31774                 2019-04-19 17:50:55.576295  
  0.11239                 22                      0.32856                 2.63162                 0.40870                 2.27503                 2019-04-19 17:50:59.949783  
  0.11239                 23                      0.32892                 2.61683                 0.39600                 2.31023                 2019-04-19 17:51:04.387675  
  0.11239                 24                      0.33378                 2.60349                 0.40490                 2.29139                 2019-04-19 17:51:08.945230  
  0.11239                 25                      0.33344                 2.59433                 0.39880                 2.31361                 2019-04-19 17:51:13.563090  
  0.11239                 26                      0.33912                 2.57253                 0.38760                 2.33127                 2019-04-19 17:51:18.101658  
  0.11239                 27                      0.33970                 2.57888                 0.42090                 2.18334                 2019-04-19 17:51:22.577639  
  0.11239                 28                      0.33962                 2.56064                 0.40640                 2.26917                 2019-04-19 17:51:27.096493  
  0.11239                 29                      0.34374                 2.55192                 0.43940                 2.13012                 2019-04-19 17:51:31.807395  
  0.11239                 30                      0.34718                 2.53202                 0.42130                 2.22008                 2019-04-19 17:51:36.382261  
  0.11239                 31                      0.34890                 2.52605                 0.41600                 2.25122                 2019-04-19 17:51:40.906501  
  0.11239                 32                      0.34810                 2.52362                 0.43740                 2.11917                 2019-04-19 17:51:45.449385  
  0.11239                 33                      0.35246                 2.50697                 0.44060                 2.12319                 2019-04-19 17:51:50.026314  
  0.11239                 34                      0.35192                 2.50560                 0.42760                 2.18174                 2019-04-19 17:51:54.604880  
  0.11239                 35                      0.35614                 2.49220                 0.43970                 2.10484                 2019-04-19 17:51:59.077527  
  0.11239                 36                      0.35538                 2.49095                 0.41390                 2.25836                 2019-04-19 17:52:03.812580  
  0.11239                 37                      0.35888                 2.48504                 0.44200                 2.11125                 2019-04-19 17:52:08.300829  
  0.11239                 38                      0.35898                 2.48286                 0.43910                 2.11503                 2019-04-19 17:52:12.716238  
  0.11239                 39                      0.35710                 2.48467                 0.42260                 2.19786                 2019-04-19 17:52:17.178943  
  0.11239                 40                      0.36492                 2.45573                 0.43580                 2.11399                 2019-04-19 17:52:21.736778  
  0.11239                 41                      0.36164                 2.46416                 0.42600                 2.18133                 2019-04-19 17:52:26.299386  
  0.11239                 42                      0.36420                 2.45886                 0.43800                 2.12135                 2019-04-19 17:52:30.887231  
  0.11239                 43                      0.36832                 2.44116                 0.43850                 2.11094                 2019-04-19 17:52:35.378883  
  0.11239                 44                      0.36778                 2.44069                 0.44440                 2.10669                 2019-04-19 17:52:40.028435  
  0.11239                 45                      0.36758                 2.43748                 0.45800                 2.03578                 2019-04-19 17:52:44.634779  
  0.11239                 46                      0.36848                 2.43690                 0.44440                 2.16091                 2019-04-19 17:52:49.468943  
  0.11239                 47                      0.37172                 2.42335                 0.45810                 2.05441                 2019-04-19 17:52:54.051387  
  0.11239                 48                      0.37084                 2.42345                 0.44400                 2.09613                 2019-04-19 17:52:58.711838  
  0.11239                 49                      0.37156                 2.41997                 0.43840                 2.09541                 2019-04-19 17:53:03.328138  
  0.11239                 50                      0.37438                 2.40940                 0.44260                 2.14769                 2019-04-19 17:53:07.833097  
  0.11239                 51                      0.37572                 2.41083                 0.45290                 2.09298                 2019-04-19 17:53:12.392934  
