batch_size,lr,momentum,weight_decay,ch1,ch2,ch3,ch4,drop_rate,loss
107,0.12069681139937982,0.8852444134076021,0.00017821519300263277,56,61,33,52,0.33259079939886615,2.1563817353367805
142,0.05521042110787905,0.9517098314115789,5.2645473875634216e-05,101,62,99,52,0.5185786807803843,1.9212626972913742
201,0.0752832167049271,0.9986848407825047,4.966536518176309e-06,247,81,207,59,0.5615177799165156,100000000.0
184,0.07034698235770188,0.9296394097802314,3.153967504434296e-05,38,60,70,31,0.26742236294965205,1.7703652956962586
311,0.11300414932978496,0.9480094886915821,2.868752836931841e-06,32,71,92,22,0.07423042785127565,100000000.0
70,0.029499890348836398,0.8989704463729066,2.884713962084122e-05,70,18,50,21,0.658385585101817,2.4401437908411028
197,0.0203814016125843,0.8850001087307624,0.00020653410859629173,31,31,118,36,0.2860431785240408,1.6666924549341202
350,0.010478925404701437,0.8617855016607154,0.0002324665068340333,21,24,244,33,0.10902233990561916,100000000.0
228,0.012001580056712318,0.8848569158605538,0.0004347723848942603,42,45,89,39,0.4228572678258304,1.7086884614944458
221,0.013387009176187811,0.9001551432390402,0.00013595213534325188,46,57,74,30,0.09848802358013053,1.6864811059117317
358,0.022386559203458715,0.905081874990452,0.0021114060701225394,25,128,97,72,0.03740905871133415,100000000.0
105,0.0275335454428504,0.9004983035272929,8.437620901911044e-05,54,29,59,28,0.5031414535041963,1.9639999195933342
154,0.013593751071485064,0.9559546034173767,9.767821924251443e-06,32,27,69,52,0.18936021934764058,1.6490777847528457
157,0.007571701864519467,1.0051193565547734,5.71657748953484e-07,24,17,70,70,0.031122477785188674,100000000.0
155,0.054656466752627135,1.014896707960784,9.146164767578721e-06,92,101,61,88,-0.06296699084137058,100000000.0
151,0.01680735069386826,0.8741825501875147,0.00032583274776695027,30,30,71,30,0.47531643315210825,1.931974727499485
252,0.11992643748526557,0.8182158109363202,3.230019111299717e-05,70,32,117,14,0.6429951193139471,100000000.0
127,0.013325362930697866,0.952098974458832,0.00017506526718344924,35,48,56,61,0.1941355101868346,1.6629741312861444
247,0.003900759405634076,0.9445546622842163,5.5514223798760066e-05,31,27,176,28,0.32415211834575997,100000000.0
131,0.05117515170774149,0.9000719756267557,0.0001331403247472165,48,50,50,44,0.3304811291355896,1.7995566679120063
265,0.019624761103421005,0.9292060326310729,0.00012976240917910215,32,65,94,58,0.11523250326962842,100000000.0
132,0.025298670483757193,0.9076752358032378,9.396199554535155e-05,47,35,66,33,0.4061642159455543,1.7946752846240996
178,0.035207369178432944,0.9629646049965674,2.5489700570533025e-05,63,65,77,55,0.12769036424248226,1.6955802147626877
200,0.009698226780395504,0.887938384569167,0.0001342762631285836,17,32,52,32,-0.002435953727549789,100000000.0
154,0.035742825311145275,0.935766969700976,6.65304699294804e-05,64,52,84,46,0.38832502215340076,1.6910297671794892
224,0.009660874058275239,0.9475084612593725,4.550902781610656e-05,38,40,117,38,0.19851579636564742,1.6373717708587647
294,0.004197542107624262,0.9712267040756809,2.6606731749760875e-05,34,36,179,36,0.13253312998067635,100000000.0
251,0.015778688785728943,0.9487570289620315,5.488924195495903e-05,37,59,100,53,0.07668861631570334,1.6824045346140861
192,0.004070634625895538,0.9310412148032159,0.0001849505331999547,45,34,102,63,0.17304519228183923,100000000.0
186,0.03450242614861569,0.9299898610359776,4.9080254693733054e-05,39,52,77,37,0.24382807028269884,1.668369882965088
148,0.030170518258101565,0.9858532520952096,8.262804651358503e-06,40,47,78,50,-0.02217397871503507,100000000.0
204,0.015112089341249694,0.9101059999192178,0.00016142780256820085,41,45,86,41,0.311599456190614,1.6866664734125136
196,0.008522428898285455,0.8959992062753408,0.00021240320169342312,24,30,92,33,0.31386161196789786,1.750001919031143
182,0.0246953978597835,0.9462232553162608,4.3307569904831054e-05,49,53,80,48,0.17423317617383616,1.639124103975296
235,0.007732594326528691,0.9255204605965509,7.397251124413377e-05,22,37,84,40,0.005650988283742886,1.7398320906162261
171,0.024376590714936208,0.9332053424248696,6.831766807409736e-05,49,48,84,44,0.2926565136859863,1.6227379362344743
171,0.020339191872395374,0.9563146176017874,2.518400366631211e-05,37,44,81,45,0.07816701146772342,1.687899818599224
195,0.01627709160561588,0.9216581543398602,0.00010145301189465012,40,44,84,42,0.25324134500989137,1.6288185703754425
153,0.023979482731346573,0.9710439211932584,2.8019987992597074e-05,32,33,97,67,0.32566807106259815,1.7022402483105659
201,0.015487189894899599,0.9178773377275948,9.160232802086092e-05,42,49,79,36,0.15528303545074745,1.633194394516945
128,0.020260625168963604,0.9155798818626144,7.776662499058979e-05,41,30,68,35,0.3649329048014797,1.7798660858154296
212,0.016796407139874073,0.9404627421871772,5.988440482803789e-05,37,50,91,47,0.14874968843714742,1.6261305003166198
178,0.00789587135089335,0.9366743567111568,9.090237215454147e-05,38,34,92,52,0.17666492153547278,1.6081862364292145
175,0.0037772460700883823,0.9400166045487465,0.00012371131433418412,38,28,101,63,0.14308334716185975,100000000.0
165,0.010826722086663184,0.9931472752342376,1.8000582451676927e-05,50,59,57,59,0.11014353396333793,1.7780907237529755
188,0.017400021396078016,0.9120369003566312,0.00011221876320755143,35,36,98,40,0.2420682673838651,1.65452115316391
279,0.017571184616510246,0.9171457263723457,1.923798451965596e-05,44,35,136,31,0.21270292612210648,100000000.0
154,0.01427938638188049,0.9433606624372104,0.00010079520812440435,37,44,69,51,0.19877736417065256,1.643477098751068
180,0.012878186126178477,0.9641686364924528,2.930440050875323e-05,45,49,71,51,0.15514996821102872,1.6198496751785278
228,0.016287197535143988,0.9220762741150579,0.00042976457052676295,53,76,102,39,0.20025573821689507,1.6653011341571808
169,0.014222176877975433,0.947485021091797,2.5156832174111204e-05,36,34,76,48,0.19208409906495422,1.6186680714607238
232,0.015491329576003151,0.9355867392406878,3.059401477072902e-05,46,44,105,39,0.18935120114817233,1.6060828619003296
286,0.016135345446934946,0.9316997776424265,1.6855233180986195e-05,51,44,129,34,0.18463811963693222,100000000.0
208,0.008075624878742754,0.9303604761226212,6.59133118154863e-05,34,35,96,39,0.2172549502503967,1.6391001424789429
201,0.010679135815017237,0.9343261709210311,5.934317846758504e-05,37,38,91,41,0.20649950673125655,1.6208571937561036
165,0.021107985449360246,0.9261458723265448,6.653584353767246e-05,43,45,62,51,0.19474648791760968,1.701178239941597
207,0.011745567687211867,0.9421678140261656,5.0042279625048024e-05,39,41,99,40,0.197573469253638,1.6205534972786904
185,0.012382319415228656,0.9611748794802273,2.890000732114443e-05,39,36,96,55,0.24737712301092973,1.599974407494068
177,0.01107176075290884,0.9828236503565435,1.6232808810848645e-05,37,30,107,68,0.2934241667910209,1.6388008103132248
188,0.011086728635995208,0.9661755573435987,1.973998663710564e-05,40,38,93,50,0.14811565300757218,1.6060249060630798
168,0.009796525193757337,0.953084928419931,2.613330334583915e-05,44,31,87,45,0.25246641281818827,1.6024197430610656
208,0.005512359183808215,0.9647600139589185,1.8502613397986633e-05,33,30,95,49,0.09962845404317211,1.6567087841033936
179,0.0168098601852586,0.9410940103083818,4.928423776251303e-05,44,42,86,45,0.24439949877528272,1.6264331479430199
176,0.011013796080754274,0.9571299039500791,2.748186052690834e-05,41,33,91,49,0.249921767914559,1.6061166566848755
186,0.011716629858489815,0.9636752184119131,2.3884843694938606e-05,39,36,94,52,0.19774638800925096,1.603691103029251
207,0.013849858879304506,0.9483808093604575,2.973494998915036e-05,42,39,100,46,0.21836416207955103,1.5709944274425507
181,0.009887830961758722,0.9489246180956921,5.125504093038708e-05,38,34,93,53,0.21202102227320124,1.602017109119892
176,0.01327040078079676,0.9543299502860121,2.6963542682826668e-05,37,34,85,51,0.21973061103794198,1.6222899362564087
182,0.012627819055684482,0.96267175798634,2.9101501494677533e-05,41,41,82,52,0.20126354561097923,1.6208730621576308
195,0.012059741739201796,0.9516713467531964,3.8029228857954124e-05,39,38,97,46,0.22247529613228387,1.6175428136587142
192,0.011499237833011012,0.9477505252006292,4.14127793340799e-05,37,36,93,47,0.22693831487109314,1.6055726251602174
177,0.017373506626085517,0.9471901109525485,4.4434008456417e-05,43,41,89,49,0.27001681834845803,1.638002796435356
196,0.008261706370077698,0.9629674467195728,2.312413593330834e-05,35,32,95,51,0.17350278852705087,1.620435904431343
202,0.00973501652686482,0.9577470510380117,3.68280980011636e-05,40,38,102,49,0.21351614639070218,1.6007095463514327
200,0.009655685795609074,0.9483108640158331,3.595556812798356e-05,36,31,111,47,0.23470601199093669,1.5938309574127196
186,0.015278796096352949,0.9447581569039913,4.991328819317527e-05,43,39,99,47,0.276067485400173,1.6035508720397949
185,0.011032005435432693,0.9545179924594333,3.224098660099263e-05,39,33,97,52,0.23900435318780436,1.6057581663131715
208,0.012084115662853778,0.9484790104868517,4.622676811722366e-05,37,38,105,50,0.20913178924402814,1.5999963848114014
203,0.012310866987965925,0.9497489259835904,4.268800219154563e-05,38,39,101,47,0.21341085642772148,1.6160493754267693
189,0.011338693349077406,0.9533257258404726,3.458459544636525e-05,38,34,98,50,0.23260597899778362,1.5983541090488433
195,0.011773813457620599,0.9577553267179152,3.1929382030551296e-05,41,36,106,52,0.226736375661475,1.608534538269043
192,0.011567275514731579,0.9502517255799507,3.8805958240509746e-05,38,36,96,48,0.22688783006868862,1.611685771560669
203,0.011564163854429372,0.9483458366881453,3.269766077438999e-05,38,34,105,46,0.22653508703524386,1.6090010361790656
197,0.012531532338881423,0.9508532676004651,3.2068227515605977e-05,39,36,98,47,0.22548507053866734,1.6278880317091942
195,0.01309554796483863,0.9547778444203424,2.9314506176640815e-05,40,37,97,50,0.23287064254524037,1.602398279607296
207,0.012936896714889474,0.9484299099236546,3.707493274607111e-05,39,38,102,47,0.2137479756617896,1.607295973443985
204,0.011611572033311203,0.9530639301992346,3.3092017953883234e-05,40,38,100,47,0.2159401542351266,1.6181985266685486
193,0.011702352901992662,0.9486527137280748,3.9039288912029646e-05,39,36,96,49,0.21519259217637615,1.6092901492357254
196,0.01454679242239186,0.9465694831322244,3.852491568086964e-05,42,39,99,46,0.247215823739862,1.616641266822815
196,0.012738668300930425,0.9560280138861853,2.664985239673335e-05,40,37,96,48,0.208055275044401,1.6256041809082031
199,0.01261993744860734,0.9480656672805434,3.5091408099570264e-05,39,37,96,46,0.2226512384753221,1.6107624602794648
202,0.012879906850684943,0.9496610009815043,3.439927844128335e-05,40,38,99,47,0.21908669634864664,1.6069755071401597
205,0.012701558887302537,0.9430713629391881,4.380904842148089e-05,39,37,102,46,0.238967918799412,1.59614657664299
197,0.014215074721890576,0.9438148761239066,3.7550096598570246e-05,39,36,99,46,0.236200320622972,1.6144102982521058
205,0.011288771506945568,0.9496971883001797,3.207149004934485e-05,37,34,100,47,0.20247676153670552,1.6146660088896752
203,0.012027540346680663,0.9489152620081909,3.357567694575792e-05,38,35,99,47,0.21366152708749464,1.6112292803645134
206,0.011131087436227866,0.9535852143938938,3.209614141031378e-05,39,37,100,48,0.20848364386793392,1.586591800928116
200,0.012931072142378633,0.9495225957064324,3.553773813874078e-05,40,39,100,47,0.22987179668795332,1.6153517150878907
202,0.012247325221971155,0.9490670954327513,3.405579546976959e-05,38,35,99,47,0.2177140944876093,1.597125084042549
205,0.01224226344618676,0.9505947300234592,3.377712693685373e-05,39,36,104,48,0.21978494219174521,1.5962892300486564
214,0.013335175610676939,0.9504392427526803,2.9400075714653998e-05,39,37,105,45,0.22826411071632874,1.608404898238182
206,0.013928675002677126,0.9512113211402838,3.428262401654378e-05,40,40,96,48,0.21730584334214656,1.6149615002870559
203,0.012114712963204488,0.9490622078011799,3.3086896037370144e-05,38,35,102,46,0.22422777611196953,1.6309247827410698
206,0.012416279239971824,0.9509830118771756,3.0892995317391584e-05,40,37,100,46,0.21342390297374247,1.6159044363737107
205,0.013263287606634944,0.9457260861498229,3.609237958191453e-05,40,37,100,46,0.22866604043948152,1.6043916661143303
205,0.013021275709121389,0.9494877696919584,3.1691657896748336e-05,40,37,101,46,0.21907455213564814,1.6067312405109406
204,0.013023967366868184,0.9487239523966045,3.182212084595136e-05,39,36,99,46,0.21803912828358019,1.6287252569675446
200,0.013467423334111786,0.9515793268904,2.9523979662624313e-05,40,37,98,47,0.2256174023123957,1.5995031785964966
204,0.013356080722299261,0.9490209051709809,3.198219542361692e-05,40,38,99,46,0.21872542921409882,1.6303260516166687
207,0.0133855965065946,0.9484053596420561,3.320272987354416e-05,40,38,100,46,0.2160560688706703,1.616902030992508
210,0.013590080954086295,0.949410026056569,2.9567038760289683e-05,40,37,102,45,0.2233141363979399,1.6181965016126634
204,0.01265551411207783,0.9483633230243014,3.1181137052530523e-05,39,36,102,46,0.22244962455739745,1.6154774654865265
206,0.013004046153255846,0.9489923537377626,3.095324872034845e-05,39,36,101,45,0.2223867970193249,1.625577117395401
207,0.013331115935671786,0.9493489512546187,3.0918159807982146e-05,41,38,101,45,0.22403924655778684,1.6075742849826813
205,0.013425443355106235,0.949159793806095,3.177803610999623e-05,41,38,99,46,0.2200587888305892,1.588808864593506
200,0.012811759637884015,0.9486865143205165,3.3805338460236447e-05,40,37,98,47,0.21840803888145183,1.5784775114059448
201,0.012881440786773706,0.9497536595524654,3.022422788033216e-05,40,36,99,46,0.2261887664111173,1.6117182434916497
201,0.014001038465963891,0.9469028179118546,3.232636036477641e-05,40,37,99,46,0.23165756862746167,1.5946691940903663
202,0.014048279527484891,0.9491979500730738,3.228538434441271e-05,41,38,96,46,0.22467805683715433,1.6127845510721206
203,0.013686339322675637,0.9489892933108808,3.200570940019474e-05,41,38,98,46,0.2241209487672151,1.5929024553656579
206,0.013989043345098588,0.9476377543801136,3.373415678306617e-05,41,39,99,46,0.22047939995145627,1.6035888399600982
200,0.013662657346647048,0.9476621967058478,3.362202990441394e-05,40,37,97,47,0.2218378427811577,1.6153850388526916
205,0.013413239312890825,0.948927262617426,3.157302625383155e-05,40,37,100,45,0.22348889561362956,1.582022571206093
202,0.0140802511128057,0.9473988211408344,3.277409169306266e-05,41,38,97,46,0.22778350242062556,1.6014771815299988
201,0.01400817187598756,0.9515322235698613,2.8167763298966825e-05,41,38,97,46,0.21799589455704654,1.6105153153538705
204,0.013445710487385505,0.9471776205048326,3.392342769046619e-05,40,37,99,46,0.22599850396887278,1.6054189871788025
203,0.013320700543900204,0.948533661840487,3.170488997743771e-05,40,37,98,46,0.21838610048050144,1.5979303718566895
205,0.013629800864204787,0.9486540359889417,3.0640208169394284e-05,40,37,100,45,0.2209265288465903,1.5847981463074685
205,0.013635999994878188,0.9487703015832762,3.073952365415177e-05,41,38,99,46,0.21921147545507014,1.6014788677096368
204,0.013767856339798643,0.9486850513356692,3.084944356681452e-05,41,38,98,46,0.22124255542338306,1.6154669007778168
203,0.013925243513752789,0.9476418136361561,3.100359186897349e-05,40,37,99,46,0.22501086535350634,1.6213753358721734
