shuhei:~.$ python nelder.py -model CNN -num 1 -round 0
Will collect a position from the storage.


shuhei:~.$ python env.py -model CNN -num 1 -round 0 -cuda 0
Collecting Environment Variables and Putting in Shell Scripts.

shuhei:~.$ ./run.sh
shuhei:~.$ CUDA_VISIBLE_DEVICES=0 python train.py -model CNN -num 1 -round 0 -batch_size 207 -lr 0.013849858879304506 -momentum 0.9483808093604575 -weight_decay 2.973494998915036e-05 -ch1 42 -ch2 39 -ch3 100 -ch4 46 -drop_rate 0.21836416207955103
Start Training


Files already downloaded and verified
  lr                      epoch                   TrainAcc                TrainLoss               TestAcc                 TestLoss                Time                  
  0.01385                 1                       0.13252                 3.74404                 0.22080                 3.22275                 2019-04-19 00:50:26.750962  
  0.01385                 2                       0.23734                 3.07408                 0.30360                 2.76359                 2019-04-19 00:50:30.840352  
  0.01385                 3                       0.29216                 2.80261                 0.33180                 2.65013                 2019-04-19 00:50:35.249035  
  0.01385                 4                       0.32410                 2.64739                 0.35980                 2.51270                 2019-04-19 00:50:39.770130  
  0.01385                 5                       0.34818                 2.52773                 0.39010                 2.35818                 2019-04-19 00:50:44.265934  
  0.01385                 6                       0.37190                 2.42162                 0.42950                 2.17646                 2019-04-19 00:50:48.661508  
  0.01385                 7                       0.38660                 2.34260                 0.42830                 2.15943                 2019-04-19 00:50:53.068632  
  0.01385                 8                       0.40100                 2.27273                 0.43830                 2.11208                 2019-04-19 00:50:57.543641  
  0.01385                 9                       0.41640                 2.20472                 0.45000                 2.06720                 2019-04-19 00:51:01.945904  
  0.01385                 10                      0.42334                 2.17162                 0.45620                 2.05924                 2019-04-19 00:51:06.457243  
  0.01385                 11                      0.43410                 2.11934                 0.47280                 1.99076                 2019-04-19 00:51:10.935024  
  0.01385                 12                      0.44240                 2.08403                 0.48480                 1.94407                 2019-04-19 00:51:15.378495  
  0.01385                 13                      0.44988                 2.05020                 0.49820                 1.89830                 2019-04-19 00:51:19.834489  
  0.01385                 14                      0.45884                 2.01940                 0.49430                 1.88576                 2019-04-19 00:51:24.218544  
  0.01385                 15                      0.46482                 1.98217                 0.48810                 1.91974                 2019-04-19 00:51:28.743005  
  0.01385                 16                      0.46788                 1.96720                 0.51350                 1.83260                 2019-04-19 00:51:33.229755  
  0.01385                 17                      0.47704                 1.92739                 0.50820                 1.85170                 2019-04-19 00:51:37.797641  
  0.01385                 18                      0.48208                 1.91462                 0.50560                 1.85023                 2019-04-19 00:51:42.251628  
  0.01385                 19                      0.48726                 1.89361                 0.51750                 1.79522                 2019-04-19 00:51:46.669699  
  0.01385                 20                      0.48846                 1.87827                 0.50160                 1.91045                 2019-04-19 00:51:51.055072  
  0.01385                 21                      0.49276                 1.85730                 0.51260                 1.81159                 2019-04-19 00:51:55.533664  
  0.01385                 22                      0.49990                 1.84405                 0.52450                 1.80346                 2019-04-19 00:51:59.934325  
  0.01385                 23                      0.50254                 1.82082                 0.51640                 1.84762                 2019-04-19 00:52:04.369793  
  0.01385                 24                      0.50242                 1.82133                 0.52680                 1.76949                 2019-04-19 00:52:08.840110  
  0.01385                 25                      0.50386                 1.80588                 0.51550                 1.79715                 2019-04-19 00:52:13.220677  
  0.01385                 26                      0.51050                 1.78372                 0.53150                 1.74723                 2019-04-19 00:52:17.781018  
  0.01385                 27                      0.51150                 1.78156                 0.53020                 1.78287                 2019-04-19 00:52:22.273213  
  0.01385                 28                      0.51836                 1.75860                 0.53630                 1.76167                 2019-04-19 00:52:26.718911  
  0.01385                 29                      0.52342                 1.74685                 0.52970                 1.75636                 2019-04-19 00:52:31.179626  
  0.01385                 30                      0.52098                 1.74526                 0.53640                 1.74298                 2019-04-19 00:52:35.650115  
  0.01385                 31                      0.52568                 1.72915                 0.53510                 1.75098                 2019-04-19 00:52:40.068510  
  0.01385                 32                      0.52746                 1.72213                 0.53330                 1.77001                 2019-04-19 00:52:44.542133  
  0.01385                 33                      0.52634                 1.71483                 0.54160                 1.73239                 2019-04-19 00:52:49.033106  
  0.01385                 34                      0.53152                 1.69797                 0.54180                 1.70091                 2019-04-19 00:52:53.359772  
  0.01385                 35                      0.53264                 1.68617                 0.53900                 1.70127                 2019-04-19 00:52:57.739934  
  0.01385                 36                      0.53454                 1.68313                 0.54290                 1.67934                 2019-04-19 00:53:02.234436  
  0.01385                 37                      0.53366                 1.68344                 0.53840                 1.71964                 2019-04-19 00:53:06.702756  
  0.01385                 38                      0.53956                 1.65993                 0.54770                 1.69727                 2019-04-19 00:53:11.206207  
  0.01385                 39                      0.54126                 1.66006                 0.55300                 1.67133                 2019-04-19 00:53:15.753627  
  0.01385                 40                      0.54380                 1.65184                 0.55150                 1.66196                 2019-04-19 00:53:20.338999  
  0.01385                 41                      0.54586                 1.64213                 0.55860                 1.65846                 2019-04-19 00:53:24.813290  
  0.01385                 42                      0.54520                 1.63300                 0.54790                 1.68650                 2019-04-19 00:53:29.319146  
  0.01385                 43                      0.54826                 1.63231                 0.55320                 1.64893                 2019-04-19 00:53:33.781527  
  0.01385                 44                      0.54990                 1.62381                 0.55110                 1.68392                 2019-04-19 00:53:38.225257  
  0.01385                 45                      0.55118                 1.62408                 0.55640                 1.64906                 2019-04-19 00:53:42.668881  
  0.01385                 46                      0.55294                 1.61418                 0.55780                 1.63777                 2019-04-19 00:53:47.070997  
  0.01385                 47                      0.55160                 1.60709                 0.55150                 1.71501                 2019-04-19 00:53:51.582222  
  0.01385                 48                      0.55580                 1.60111                 0.55360                 1.66440                 2019-04-19 00:53:55.957149  
  0.01385                 49                      0.55726                 1.59540                 0.56020                 1.67166                 2019-04-19 00:54:00.387583  
  0.01385                 50                      0.55726                 1.58998                 0.55970                 1.66643                 2019-04-19 00:54:04.850804  
  0.01385                 51                      0.55938                 1.58652                 0.55900                 1.67318                 2019-04-19 00:54:09.322362  
  0.01385                 52                      0.56182                 1.56829                 0.55060                 1.68201                 2019-04-19 00:54:13.779322  
  0.01385                 53                      0.55836                 1.58014                 0.55610                 1.68794                 2019-04-19 00:54:18.184295  
  0.01385                 54                      0.56006                 1.57101                 0.56140                 1.64222                 2019-04-19 00:54:22.642903  
  0.01385                 55                      0.56718                 1.55396                 0.56280                 1.64468                 2019-04-19 00:54:27.115372  
  0.01385                 56                      0.56486                 1.56069                 0.56120                 1.64945                 2019-04-19 00:54:31.681947  
  0.01385                 57                      0.56406                 1.56181                 0.56010                 1.63722                 2019-04-19 00:54:36.077194  
  0.01385                 58                      0.56492                 1.55498                 0.55240                 1.69578                 2019-04-19 00:54:40.546108  
  0.01385                 59                      0.56602                 1.54930                 0.56390                 1.64713                 2019-04-19 00:54:44.969287  
  0.01385                 60                      0.56786                 1.54226                 0.56910                 1.62038                 2019-04-19 00:54:49.349940  
  0.01385                 61                      0.56862                 1.53751                 0.56530                 1.64332                 2019-04-19 00:54:53.878142  
  0.01385                 62                      0.56830                 1.53719                 0.56020                 1.65680                 2019-04-19 00:54:58.314198  
  0.01385                 63                      0.57010                 1.54175                 0.56630                 1.65058                 2019-04-19 00:55:02.810877  
  0.01385                 64                      0.56970                 1.52428                 0.56460                 1.61642                 2019-04-19 00:55:07.292898  
  0.01385                 65                      0.57192                 1.52590                 0.56740                 1.64774                 2019-04-19 00:55:11.690129  
  0.01385                 66                      0.57506                 1.51508                 0.56580                 1.63777                 2019-04-19 00:55:16.212079  
  0.01385                 67                      0.57508                 1.50969                 0.56210                 1.64896                 2019-04-19 00:55:20.569177  
  0.01385                 68                      0.57412                 1.51037                 0.56600                 1.64235                 2019-04-19 00:55:25.138757  
  0.01385                 69                      0.57720                 1.50378                 0.56870                 1.62810                 2019-04-19 00:55:29.530766  
  0.01385                 70                      0.57720                 1.50960                 0.56810                 1.62733                 2019-04-19 00:55:33.965250  
  0.01385                 71                      0.57492                 1.51020                 0.56630                 1.63482                 2019-04-19 00:55:38.457356  
  0.01385                 72                      0.57856                 1.49895                 0.57110                 1.61699                 2019-04-19 00:55:42.886840  
  0.01385                 73                      0.58308                 1.48958                 0.56740                 1.65787                 2019-04-19 00:55:47.403863  
  0.01385                 74                      0.57966                 1.49133                 0.56440                 1.70100                 2019-04-19 00:55:51.895994  
  0.01385                 75                      0.58088                 1.48393                 0.56670                 1.63723                 2019-04-19 00:55:56.337703  
  0.01385                 76                      0.58006                 1.48716                 0.56340                 1.64106                 2019-04-19 00:56:00.745539  
  0.01385                 77                      0.58658                 1.47255                 0.57130                 1.62353                 2019-04-19 00:56:05.150523  
  0.01385                 78                      0.58348                 1.47755                 0.57580                 1.60053                 2019-04-19 00:56:09.542611  
  0.01385                 79                      0.58298                 1.47364                 0.56800                 1.65669                 2019-04-19 00:56:13.908612  
  0.01385                 80                      0.58104                 1.48340                 0.57450                 1.62270                 2019-04-19 00:56:18.379600  
  0.01385                 81                      0.58708                 1.46721                 0.56920                 1.62488                 2019-04-19 00:56:22.864564  
  0.01385                 82                      0.58788                 1.46977                 0.57460                 1.63391                 2019-04-19 00:56:27.240014  
  0.01385                 83                      0.58716                 1.46402                 0.57030                 1.66042                 2019-04-19 00:56:31.719077  
  0.01385                 84                      0.58378                 1.47410                 0.56430                 1.65895                 2019-04-19 00:56:36.089564  
  0.01385                 85                      0.58658                 1.45759                 0.57370                 1.61212                 2019-04-19 00:56:40.556769  
  0.01385                 86                      0.58958                 1.45643                 0.55950                 1.67479                 2019-04-19 00:56:44.928767  
  0.01385                 87                      0.58912                 1.46001                 0.57310                 1.64161                 2019-04-19 00:56:49.387771  
  0.01385                 88                      0.58944                 1.45702                 0.57220                 1.62217                 2019-04-19 00:56:53.928273  
  0.01385                 89                      0.59120                 1.44807                 0.57440                 1.62321                 2019-04-19 00:56:58.427294  
  0.01385                 90                      0.59008                 1.45289                 0.56780                 1.61825                 2019-04-19 00:57:02.865640  
  0.01385                 91                      0.58898                 1.45151                 0.57640                 1.62527                 2019-04-19 00:57:07.196590  
  0.01385                 92                      0.59062                 1.44910                 0.57500                 1.61592                 2019-04-19 00:57:11.612790  
  0.01385                 93                      0.59120                 1.43828                 0.57160                 1.63969                 2019-04-19 00:57:16.085099  
  0.01385                 94                      0.59112                 1.44328                 0.57680                 1.62139                 2019-04-19 00:57:20.539047  
  0.01385                 95                      0.59556                 1.42283                 0.57030                 1.63986                 2019-04-19 00:57:25.018970  
  0.01385                 96                      0.59096                 1.43853                 0.57300                 1.63771                 2019-04-19 00:57:29.399487  
  0.01385                 97                      0.59518                 1.43304                 0.57320                 1.66267                 2019-04-19 00:57:33.989105  
  0.01385                 98                      0.59528                 1.42458                 0.57400                 1.66191                 2019-04-19 00:57:38.380945  
  0.01385                 99                      0.59618                 1.42611                 0.57520                 1.60413                 2019-04-19 00:57:42.777043  
  0.01385                 100                     0.59554                 1.42725                 0.57780                 1.61043                 2019-04-19 00:57:47.253943  
  0.01385                 101                     0.59620                 1.42613                 0.57430                 1.62080                 2019-04-19 00:57:51.757751  
  0.01385                 102                     0.59470                 1.42346                 0.57710                 1.63667                 2019-04-19 00:57:56.153236  
  0.01385                 103                     0.59772                 1.41801                 0.57690                 1.62626                 2019-04-19 00:58:00.676917  
  0.01385                 104                     0.59682                 1.41677                 0.57930                 1.62239                 2019-04-19 00:58:05.133483  
  0.01385                 105                     0.59708                 1.41912                 0.57530                 1.60725                 2019-04-19 00:58:09.498993  
  0.01385                 106                     0.59656                 1.41244                 0.58070                 1.60098                 2019-04-19 00:58:13.901886  
  0.01385                 107                     0.59832                 1.41757                 0.57890                 1.61272                 2019-04-19 00:58:18.318993  
  0.01385                 108                     0.59568                 1.41468                 0.57410                 1.60712                 2019-04-19 00:58:22.700333  
  0.01385                 109                     0.59814                 1.41119                 0.57620                 1.61822                 2019-04-19 00:58:27.130031  
  0.01385                 110                     0.60080                 1.39905                 0.57340                 1.64661                 2019-04-19 00:58:31.555223  
  0.01385                 111                     0.60164                 1.39882                 0.57250                 1.63327                 2019-04-19 00:58:36.035687  
  0.01385                 112                     0.60040                 1.39884                 0.57910                 1.61271                 2019-04-19 00:58:40.490366  
  0.01385                 113                     0.60164                 1.39899                 0.57910                 1.59476                 2019-04-19 00:58:44.912467  
  0.01385                 114                     0.59950                 1.40200                 0.57610                 1.61135                 2019-04-19 00:58:49.346281  
  0.01385                 115                     0.60418                 1.39771                 0.57680                 1.59714                 2019-04-19 00:58:53.876369  
  0.01385                 116                     0.60246                 1.39065                 0.57480                 1.62897                 2019-04-19 00:58:58.379651  
  0.01385                 117                     0.60294                 1.39306                 0.57480                 1.63567                 2019-04-19 00:59:02.799755  
  0.01385                 118                     0.60428                 1.39074                 0.57750                 1.59145                 2019-04-19 00:59:07.278447  
  0.01385                 119                     0.60418                 1.37879                 0.57610                 1.62476                 2019-04-19 00:59:11.735053  
  0.01385                 120                     0.60588                 1.38518                 0.57730                 1.61184                 2019-04-19 00:59:16.190822  
  0.01385                 121                     0.60446                 1.38402                 0.57820                 1.59652                 2019-04-19 00:59:20.638026  
  0.01385                 122                     0.60620                 1.38595                 0.58010                 1.59168                 2019-04-19 00:59:25.013594  
  0.01385                 123                     0.60488                 1.38591                 0.57770                 1.61109                 2019-04-19 00:59:29.381515  
  0.01385                 124                     0.60678                 1.37935                 0.57820                 1.66985                 2019-04-19 00:59:33.835937  
  0.01385                 125                     0.60542                 1.37865                 0.57590                 1.64918                 2019-04-19 00:59:38.233332  
  0.01385                 126                     0.60538                 1.37717                 0.57350                 1.64260                 2019-04-19 00:59:42.634120  
  0.01385                 127                     0.60550                 1.37494                 0.58010                 1.63456                 2019-04-19 00:59:47.025368  
  0.01385                 128                     0.60654                 1.37801                 0.57680                 1.64353                 2019-04-19 00:59:51.511934  
  0.01385                 129                     0.60686                 1.37176                 0.57850                 1.65428                 2019-04-19 00:59:55.984436  
  0.01385                 130                     0.60658                 1.38031                 0.57710                 1.62790                 2019-04-19 01:00:00.479674  
  0.01385                 131                     0.60568                 1.37572                 0.58450                 1.60960                 2019-04-19 01:00:05.026076  
  0.01385                 132                     0.60908                 1.37355                 0.58230                 1.62065                 2019-04-19 01:00:09.529836  
  0.01385                 133                     0.61266                 1.35665                 0.58040                 1.63783                 2019-04-19 01:00:14.023447  
  0.01385                 134                     0.61186                 1.35899                 0.58290                 1.59534                 2019-04-19 01:00:18.414557  
  0.01385                 135                     0.60820                 1.37094                 0.57940                 1.62145                 2019-04-19 01:00:22.884152  
  0.01385                 136                     0.61024                 1.36196                 0.57940                 1.61636                 2019-04-19 01:00:27.293151  
  0.01385                 137                     0.60674                 1.36272                 0.58090                 1.64118                 2019-04-19 01:00:31.869674  
  0.01385                 138                     0.60780                 1.36609                 0.57000                 1.65755                 2019-04-19 01:00:36.308451  
  0.01385                 139                     0.61008                 1.36447                 0.58160                 1.65406                 2019-04-19 01:00:40.735681  
  0.01385                 140                     0.60952                 1.36449                 0.57090                 1.65569                 2019-04-19 01:00:45.212371  
  0.01385                 141                     0.61042                 1.36303                 0.58020                 1.63143                 2019-04-19 01:00:49.698922  
  0.01385                 142                     0.61036                 1.35869                 0.57530                 1.62930                 2019-04-19 01:00:54.018745  
  0.01385                 143                     0.61458                 1.34891                 0.57400                 1.63087                 2019-04-19 01:00:58.436917  
  0.01385                 144                     0.61110                 1.36409                 0.58650                 1.57099                 2019-04-19 01:01:02.943290  
  0.01385                 145                     0.61230                 1.35700                 0.57730                 1.63033                 2019-04-19 01:01:07.407903  
  0.01385                 146                     0.61630                 1.34813                 0.58240                 1.62968                 2019-04-19 01:01:11.836093  
  0.01385                 147                     0.61636                 1.34560                 0.58370                 1.61599                 2019-04-19 01:01:16.370122  
  0.01385                 148                     0.61364                 1.34915                 0.58060                 1.61957                 2019-04-19 01:01:20.838276  
  0.01385                 149                     0.61570                 1.33733                 0.58550                 1.65324                 2019-04-19 01:01:25.239834  
  0.01385                 150                     0.61356                 1.34721                 0.58790                 1.60610                 2019-04-19 01:01:29.747552  
  0.01385                 151                     0.61400                 1.33859                 0.58570                 1.59771                 2019-04-19 01:01:34.201471  
  0.01385                 152                     0.61426                 1.34436                 0.57710                 1.63499                 2019-04-19 01:01:38.634958  
  0.01385                 153                     0.61404                 1.35187                 0.58130                 1.63199                 2019-04-19 01:01:43.154860  
  0.01385                 154                     0.61258                 1.34188                 0.58670                 1.61822                 2019-04-19 01:01:47.496329  
  0.01385                 155                     0.61530                 1.33992                 0.58150                 1.66913                 2019-04-19 01:01:51.930352  
  0.01385                 156                     0.61550                 1.34364                 0.58350                 1.61082                 2019-04-19 01:01:56.329049  
  0.01385                 157                     0.61824                 1.33562                 0.58290                 1.64137                 2019-04-19 01:02:00.827734  
  0.01385                 158                     0.61920                 1.33220                 0.58830                 1.61310                 2019-04-19 01:02:05.203910  
  0.01385                 159                     0.61890                 1.33034                 0.58700                 1.61114                 2019-04-19 01:02:09.665148  
  0.01385                 160                     0.61242                 1.34292                 0.57500                 1.64540                 2019-04-19 01:02:14.166644  
Output: 1.571


