shuhei:~.$ python nelder.py -model CNN -num 1 -round 0
Will get the positions by Nelder-Mead Method.
Saving the position data as shown below...
  batch_size       lr               momentum         weight_decay     ch1              ch2              ch3              ch4              drop_rate      
  7.657            -1.810           0.918            -4.038           5.394            5.637            6.310            5.199          


shuhei:~.$ python env.py -model CNN -num 1 -round 0 -cuda 0
Collecting Environment Variables and Putting in Shell Scripts.

shuhei:~.$ ./run.sh
shuhei:~.$ CUDA_VISIBLE_DEVICES=0 python train.py -model CNN -num 1 -round 0 -batch_size 201 -lr 0.015487189894899599 -momentum 0.9178773377275948 -weight_decay 9.160232802086092e-05 -ch1 42 -ch2 49 -ch3 79 -ch4 36 -drop_rate 0.15528303545074745
Start Training


Files already downloaded and verified
  lr                      epoch                   TrainAcc                TrainLoss               TestAcc                 TestLoss                Time                  
  0.01549                 1                       0.12848                 3.75244                 0.22750                 3.14184                 2019-04-18 20:14:48.113095  
  0.01549                 2                       0.23890                 3.07892                 0.30300                 2.74299                 2019-04-18 20:14:52.604687  
  0.01549                 3                       0.28962                 2.81096                 0.35140                 2.56239                 2019-04-18 20:14:57.052025  
  0.01549                 4                       0.32558                 2.63583                 0.37670                 2.41247                 2019-04-18 20:15:01.592728  
  0.01549                 5                       0.34724                 2.52143                 0.38810                 2.34145                 2019-04-18 20:15:06.073384  
  0.01549                 6                       0.36888                 2.41605                 0.40390                 2.28240                 2019-04-18 20:15:10.459032  
  0.01549                 7                       0.38000                 2.35794                 0.41060                 2.25365                 2019-04-18 20:15:14.972731  
  0.01549                 8                       0.39686                 2.28514                 0.42920                 2.20469                 2019-04-18 20:15:19.478977  
  0.01549                 9                       0.41098                 2.22810                 0.44750                 2.09261                 2019-04-18 20:15:23.965018  
  0.01549                 10                      0.42050                 2.18344                 0.45640                 2.03479                 2019-04-18 20:15:28.489022  
  0.01549                 11                      0.42752                 2.14865                 0.44970                 2.08266                 2019-04-18 20:15:32.927207  
  0.01549                 12                      0.43756                 2.09947                 0.46480                 2.02154                 2019-04-18 20:15:37.316244  
  0.01549                 13                      0.44320                 2.07273                 0.46810                 1.95839                 2019-04-18 20:15:41.699203  
  0.01549                 14                      0.45318                 2.03844                 0.46480                 2.03247                 2019-04-18 20:15:46.247120  
  0.01549                 15                      0.45658                 2.01524                 0.48430                 1.95278                 2019-04-18 20:15:50.881378  
  0.01549                 16                      0.46324                 1.99249                 0.48440                 1.94240                 2019-04-18 20:15:55.438681  
  0.01549                 17                      0.46620                 1.97200                 0.49730                 1.88595                 2019-04-18 20:15:59.990144  
  0.01549                 18                      0.47112                 1.94584                 0.48910                 1.93285                 2019-04-18 20:16:04.625518  
  0.01549                 19                      0.47994                 1.92184                 0.49880                 1.86933                 2019-04-18 20:16:09.118637  
  0.01549                 20                      0.47870                 1.90346                 0.50040                 1.90138                 2019-04-18 20:16:13.615255  
  0.01549                 21                      0.48494                 1.88643                 0.50740                 1.84588                 2019-04-18 20:16:18.124422  
  0.01549                 22                      0.48722                 1.86845                 0.51300                 1.82380                 2019-04-18 20:16:22.638214  
