shuhei:~.$ python nelder.py -model CNN -num 1 -round 0
Will get the positions by Nelder-Mead Method.
Saving the position data as shown below...
  batch_size       lr               momentum         weight_decay     ch1              ch2              ch3              ch4              drop_rate      
  7.690            -1.906           0.951            -4.510           5.339            5.247            6.644            5.554          
  0.01242                 38                      0.53230                 1.68843                 0.54120                 1.70979                 2019-04-19 08:26:47.018741  
  0.01242                 39                      0.53716                 1.67986                 0.53510                 1.72824                 2019-04-19 08:26:51.356704  
  0.01242                 40                      0.54028                 1.66422                 0.54140                 1.71857                 2019-04-19 08:26:55.685598  
  0.01242                 41                      0.53932                 1.65897                 0.54710                 1.71518                 2019-04-19 08:27:00.169593  
  0.01242                 42                      0.54290                 1.64556                 0.53520                 1.73418                 2019-04-19 08:27:04.703872  
  0.01242                 43                      0.54220                 1.65478                 0.54510                 1.71210                 2019-04-19 08:27:09.111468  
  0.01242                 44                      0.54474                 1.63786                 0.55310                 1.69655                 2019-04-19 08:27:13.499958  
  0.01242                 45                      0.54470                 1.63159                 0.54420                 1.71764                 2019-04-19 08:27:17.858356  
  0.01242                 46                      0.54678                 1.63385                 0.54680                 1.69818                 2019-04-19 08:27:22.291242  
  0.01242                 47                      0.54808                 1.62450                 0.55070                 1.70090                 2019-04-19 08:27:26.677602  
  0.01242                 48                      0.54996                 1.61210                 0.55370                 1.70220                 2019-04-19 08:27:31.122576  
  0.01242                 49                      0.55000                 1.61219                 0.54820                 1.66110                 2019-04-19 08:27:35.539872  
  0.01242                 50                      0.55438                 1.60403                 0.55140                 1.70924                 2019-04-19 08:27:39.908563  
  0.01242                 51                      0.55122                 1.60767                 0.55630                 1.66314                 2019-04-19 08:27:44.358798  
  0.01242                 52                      0.55470                 1.60338                 0.55440                 1.68945                 2019-04-19 08:27:48.835371  
  0.01242                 53                      0.55936                 1.59069                 0.56040                 1.68367                 2019-04-19 08:27:53.281933  
  0.01242                 54                      0.55812                 1.58582                 0.55670                 1.68872                 2019-04-19 08:27:57.764481  
  0.01242                 55                      0.56124                 1.57053                 0.54980                 1.69527                 2019-04-19 08:28:02.138610  
  0.01242                 56                      0.56120                 1.57309                 0.55850                 1.67658                 2019-04-19 08:28:06.539332  
  0.01242                 57                      0.56080                 1.57026                 0.56000                 1.67419                 2019-04-19 08:28:10.930992  
  0.01242                 58                      0.56336                 1.56378                 0.55040                 1.70048                 2019-04-19 08:28:15.295334  
  0.01242                 59                      0.56018                 1.56589                 0.56490                 1.63372                 2019-04-19 08:28:19.727257  
  0.01242                 60                      0.56520                 1.56163                 0.55620                 1.68271                 2019-04-19 08:28:24.102704  
  0.01242                 61                      0.56408                 1.56190                 0.55310                 1.70502                 2019-04-19 08:28:28.535619  
  0.01242                 62                      0.56814                 1.54038                 0.55570                 1.66216                 2019-04-19 08:28:32.844767  
  0.01242                 63                      0.56568                 1.55080                 0.55500                 1.69591                 2019-04-19 08:28:37.269820  
  0.01242                 64                      0.56336                 1.54510                 0.55000                 1.68951                 2019-04-19 08:28:41.592437  
  0.01242                 65                      0.56866                 1.54530                 0.55720                 1.66406                 2019-04-19 08:28:46.040837  
  0.01242                 66                      0.56920                 1.53387                 0.55590                 1.67807                 2019-04-19 08:28:50.474839  
  0.01242                 67                      0.56774                 1.53968                 0.55960                 1.67041                 2019-04-19 08:28:54.802135  
  0.01242                 68                      0.56854                 1.53720                 0.56110                 1.65465                 2019-04-19 08:28:59.303228  
  0.01242                 69                      0.57032                 1.52068                 0.56230                 1.67224                 2019-04-19 08:29:03.649473  
  0.01242                 70                      0.57226                 1.51916                 0.56360                 1.64871                 2019-04-19 08:29:08.097867  
  0.01242                 71                      0.57200                 1.52045                 0.56680                 1.65433                 2019-04-19 08:29:12.534011  
  0.01242                 72                      0.57108                 1.51554                 0.56550                 1.66749                 2019-04-19 08:29:16.938380  
  0.01242                 73                      0.57440                 1.51292                 0.55550                 1.69260                 2019-04-19 08:29:21.391192  
  0.01242                 74                      0.57418                 1.51129                 0.56600                 1.64764                 2019-04-19 08:29:25.861390  
  0.01242                 75                      0.57538                 1.50977                 0.55870                 1.67489                 2019-04-19 08:29:30.304508  
  0.01242                 76                      0.57818                 1.49729                 0.56760                 1.65316                 2019-04-19 08:29:34.718083  
  0.01242                 77                      0.57756                 1.49558                 0.56200                 1.66686                 2019-04-19 08:29:39.092716  
  0.01242                 78                      0.57542                 1.49653                 0.56280                 1.69168                 2019-04-19 08:29:43.469178  
  0.01242                 79                      0.58020                 1.49131                 0.56980                 1.64088                 2019-04-19 08:29:47.913006  
  0.01242                 80                      0.58044                 1.48889                 0.56390                 1.64454                 2019-04-19 08:29:52.342110  
  0.01242                 81                      0.57848                 1.49060                 0.57210                 1.62854                 2019-04-19 08:29:56.771887  
  0.01242                 82                      0.57978                 1.49562                 0.56590                 1.63684                 2019-04-19 08:30:01.139078  
  0.01242                 83                      0.58282                 1.47739                 0.56430                 1.66513                 2019-04-19 08:30:05.641747  
  0.01242                 84                      0.58090                 1.48110                 0.55960                 1.64487                 2019-04-19 08:30:10.057076  
  0.01242                 85                      0.58164                 1.48068                 0.56870                 1.64528                 2019-04-19 08:30:14.452583  
  0.01242                 86                      0.58534                 1.47302                 0.56850                 1.64222                 2019-04-19 08:30:18.891391  
  0.01242                 87                      0.58458                 1.47177                 0.56790                 1.65648                 2019-04-19 08:30:23.273908  
  0.01242                 88                      0.58420                 1.46645                 0.56640                 1.62412                 2019-04-19 08:30:27.618040  
  0.01242                 89                      0.58342                 1.47096                 0.56550                 1.68077                 2019-04-19 08:30:31.992744  
  0.01242                 90                      0.58270                 1.47091                 0.56490                 1.64730                 2019-04-19 08:30:36.429856  
  0.01242                 91                      0.58844                 1.45710                 0.56260                 1.75009                 2019-04-19 08:30:40.798159  
  0.01242                 92                      0.58626                 1.46302                 0.56580                 1.66688                 2019-04-19 08:30:45.229172  
  0.01242                 93                      0.58568                 1.46316                 0.56370                 1.65334                 2019-04-19 08:30:49.668565  
  0.01242                 94                      0.58472                 1.45806                 0.56140                 1.69975                 2019-04-19 08:30:53.980970  
  0.01242                 95                      0.58574                 1.45760                 0.56610                 1.64214                 2019-04-19 08:30:58.488983  
  0.01242                 96                      0.58678                 1.45058                 0.57140                 1.62167                 2019-04-19 08:31:02.812108  
  0.01242                 97                      0.58672                 1.45330                 0.56730                 1.63889                 2019-04-19 08:31:07.295465  
  0.01242                 98                      0.59066                 1.44827                 0.56960                 1.65296                 2019-04-19 08:31:11.716565  
  0.01242                 99                      0.58888                 1.44115                 0.56620                 1.66162                 2019-04-19 08:31:16.159223  
  0.01242                 100                     0.59184                 1.44393                 0.56410                 1.66625                 2019-04-19 08:31:20.588259  
  0.01242                 101                     0.59056                 1.44358                 0.57480                 1.62592                 2019-04-19 08:31:24.912861  
  0.01242                 102                     0.59258                 1.43544                 0.56490                 1.69793                 2019-04-19 08:31:29.254449  
  0.01242                 103                     0.59094                 1.43755                 0.57180                 1.61590                 2019-04-19 08:31:33.731213  
  0.01242                 104                     0.59196                 1.43302                 0.57380                 1.62681                 2019-04-19 08:31:38.144768  
  0.01242                 105                     0.59212                 1.42696                 0.57200                 1.63457                 2019-04-19 08:31:42.625598  
  0.01242                 106                     0.59392                 1.43022                 0.57300                 1.62262                 2019-04-19 08:31:46.946784  
  0.01242                 107                     0.59302                 1.43580                 0.57010                 1.63550                 2019-04-19 08:31:51.440748  
  0.01242                 108                     0.59374                 1.42848                 0.57060                 1.66022                 2019-04-19 08:31:55.856021  
  0.01242                 109                     0.59542                 1.42056                 0.56690                 1.64989                 2019-04-19 08:32:00.238389  
  0.01242                 110                     0.59642                 1.42107                 0.57270                 1.65931                 2019-04-19 08:32:04.675163  
  0.01242                 111                     0.59574                 1.42199                 0.57180                 1.64964                 2019-04-19 08:32:08.607892  
  0.01242                 112                     0.59644                 1.42666                 0.57650                 1.62404                 2019-04-19 08:32:12.489934  
  0.01242                 113                     0.59802                 1.41227                 0.57190                 1.62688                 2019-04-19 08:32:16.862967  
  0.01242                 114                     0.59574                 1.41945                 0.56560                 1.66775                 2019-04-19 08:32:21.293661  
  0.01242                 115                     0.59752                 1.41568                 0.56920                 1.66684                 2019-04-19 08:32:25.675205  
  0.01242                 116                     0.59698                 1.41859                 0.56780                 1.66749                 2019-04-19 08:32:30.010230  
  0.01242                 117                     0.59966                 1.41147                 0.57140                 1.64466                 2019-04-19 08:32:34.484384  
  0.01242                 118                     0.59984                 1.40138                 0.56520                 1.66494                 2019-04-19 08:32:38.929197  
  0.01242                 119                     0.59764                 1.41040                 0.57020                 1.65075                 2019-04-19 08:32:43.299260  
  0.01242                 120                     0.60146                 1.40742                 0.56670                 1.66802                 2019-04-19 08:32:47.764640  
  0.01242                 121                     0.60080                 1.40675                 0.57150                 1.63384                 2019-04-19 08:32:52.200691  
  0.01242                 122                     0.60002                 1.40591                 0.57540                 1.66067                 2019-04-19 08:32:56.635662  
  0.01242                 123                     0.59880                 1.40381                 0.56860                 1.69591                 2019-04-19 08:33:01.179503  
  0.01242                 124                     0.60300                 1.39539                 0.56930                 1.64599                 2019-04-19 08:33:05.642490  
  0.01242                 125                     0.60106                 1.40097                 0.57140                 1.64831                 2019-04-19 08:33:10.214839  
  0.01242                 126                     0.60164                 1.39650                 0.57500                 1.63863                 2019-04-19 08:33:14.827132  
  0.01242                 127                     0.60122                 1.40337                 0.57300                 1.65990                 2019-04-19 08:33:19.243498  
  0.01242                 128                     0.60470                 1.39035                 0.57130                 1.64198                 2019-04-19 08:33:23.774921  
  0.01242                 129                     0.60502                 1.39270                 0.57920                 1.61756                 2019-04-19 08:33:28.311163  
  0.01242                 130                     0.60476                 1.39128                 0.57320                 1.64990                 2019-04-19 08:33:32.866179  
  0.01242                 131                     0.60408                 1.39204                 0.57110                 1.64978                 2019-04-19 08:33:37.363365  
  0.01242                 132                     0.60416                 1.38602                 0.57250                 1.63465                 2019-04-19 08:33:41.800214  
  0.01242                 133                     0.60270                 1.38948                 0.57240                 1.67384                 2019-04-19 08:33:46.321057  
  0.01242                 134                     0.60570                 1.38623                 0.57530                 1.64787                 2019-04-19 08:33:50.728503  
  0.01242                 135                     0.60346                 1.38889                 0.57300                 1.64913                 2019-04-19 08:33:55.135682  
  0.01242                 136                     0.60480                 1.38333                 0.57240                 1.63919                 2019-04-19 08:33:59.534199  
  0.01242                 137                     0.60560                 1.38300                 0.57100                 1.64117                 2019-04-19 08:34:04.014163  
  0.01242                 138                     0.60524                 1.38221                 0.57300                 1.63163                 2019-04-19 08:34:08.407318  
  0.01242                 139                     0.60622                 1.37194                 0.57460                 1.63372                 2019-04-19 08:34:12.802003  
  0.01242                 140                     0.60590                 1.37791                 0.57260                 1.64939                 2019-04-19 08:34:17.322860  
  0.01242                 141                     0.60836                 1.37331                 0.58140                 1.62542                 2019-04-19 08:34:21.657286  
  0.01242                 142                     0.60714                 1.37453                 0.57620                 1.67509                 2019-04-19 08:34:26.004093  
  0.01242                 143                     0.60418                 1.38002                 0.57630                 1.66803                 2019-04-19 08:34:30.376752  
  0.01242                 144                     0.60496                 1.37378                 0.57050                 1.65328                 2019-04-19 08:34:34.818740  
  0.01242                 145                     0.60826                 1.37111                 0.56670                 1.71054                 2019-04-19 08:34:39.289423  
  0.01242                 146                     0.60802                 1.37092                 0.56810                 1.66551                 2019-04-19 08:34:43.812399  
  0.01242                 147                     0.60772                 1.37673                 0.56660                 1.72155                 2019-04-19 08:34:48.341619  
  0.01242                 148                     0.60954                 1.36990                 0.57150                 1.68684                 2019-04-19 08:34:52.765887  
  0.01242                 149                     0.60690                 1.36932                 0.57510                 1.62075                 2019-04-19 08:34:57.253698  
  0.01242                 150                     0.61102                 1.36793                 0.57570                 1.66302                 2019-04-19 08:35:01.698859  
  0.01242                 151                     0.60964                 1.36334                 0.57350                 1.63564                 2019-04-19 08:35:06.079488  
  0.01242                 152                     0.61138                 1.36082                 0.57630                 1.62364                 2019-04-19 08:35:10.490774  
  0.01242                 153                     0.61068                 1.35831                 0.57160                 1.68530                 2019-04-19 08:35:14.868584  
  0.01242                 154                     0.61124                 1.36101                 0.57200                 1.65280                 2019-04-19 08:35:19.187719  
  0.01242                 155                     0.60928                 1.36517                 0.57630                 1.66170                 2019-04-19 08:35:23.646057  
  0.01242                 156                     0.61084                 1.36110                 0.57620                 1.68774                 2019-04-19 08:35:28.076930  
  0.01242                 157                     0.60934                 1.36308                 0.57090                 1.68777                 2019-04-19 08:35:32.514410  
  0.01242                 158                     0.61004                 1.36063                 0.57960                 1.63306                 2019-04-19 08:35:36.884308  
  0.01242                 159                     0.61040                 1.35855                 0.57520                 1.65478                 2019-04-19 08:35:41.328822  
  0.01242                 160                     0.61298                 1.35024                 0.57070                 1.65003                 2019-04-19 08:35:45.787975  
Output: 1.616


