shuhei:~.$ python nelder.py -model CNN -num 1 -round 0
Will collect a position from the storage.


shuhei:~.$ python env.py -model CNN -num 1 -round 0 -cuda 0
Collecting Environment Variables and Putting in Shell Scripts.

shuhei:~.$ ./run.sh
shuhei:~.$ CUDA_VISIBLE_DEVICES=0 python train.py -model CNN -num 1 -round 0 -batch_size 205 -lr 0.013263287606634944 -momentum 0.9457260861498229 -weight_decay 3.609237958191453e-05 -ch1 40 -ch2 37 -ch3 100 -ch4 46 -drop_rate 0.22866604043948152
Start Training


Files already downloaded and verified
  lr                      epoch                   TrainAcc                TrainLoss               TestAcc                 TestLoss                Time                  
  0.01326                 1                       0.12820                 3.74981                 0.23720                 3.09214                 2019-04-19 08:35:54.795704  
  0.01326                 2                       0.23518                 3.08127                 0.29730                 2.77112                 2019-04-19 08:35:59.226516  
  0.01326                 3                       0.29162                 2.81889                 0.35220                 2.49956                 2019-04-19 08:36:03.677603  
  0.01326                 4                       0.31940                 2.65690                 0.37330                 2.39895                 2019-04-19 08:36:08.201522  
  0.01326                 5                       0.34410                 2.53361                 0.39000                 2.34656                 2019-04-19 08:36:12.582550  
  0.01326                 6                       0.36224                 2.45103                 0.41010                 2.26196                 2019-04-19 08:36:16.973962  
  0.01326                 7                       0.38058                 2.37510                 0.43030                 2.13593                 2019-04-19 08:36:21.466855  
  0.01326                 8                       0.39250                 2.30725                 0.43830                 2.14369                 2019-04-19 08:36:25.814750  
  0.01326                 9                       0.40880                 2.24708                 0.45130                 2.07111                 2019-04-19 08:36:30.281615  
  0.01326                 10                      0.41908                 2.19652                 0.44400                 2.12520                 2019-04-19 08:36:34.714782  
  0.01326                 11                      0.42792                 2.15627                 0.46200                 2.04541                 2019-04-19 08:36:39.144437  
  0.01326                 12                      0.43466                 2.11637                 0.47430                 1.96835                 2019-04-19 08:36:43.593744  
  0.01326                 13                      0.44176                 2.07901                 0.48540                 1.91614                 2019-04-19 08:36:48.007795  
  0.01326                 14                      0.44908                 2.04966                 0.48890                 1.89759                 2019-04-19 08:36:52.359232  
  0.01326                 15                      0.45828                 2.01909                 0.49420                 1.90093                 2019-04-19 08:36:56.772040  
  0.01326                 16                      0.46174                 1.99269                 0.49620                 1.91221                 2019-04-19 08:37:01.189781  
  0.01326                 17                      0.46808                 1.96981                 0.50470                 1.88546                 2019-04-19 08:37:05.621850  
  0.01326                 18                      0.47584                 1.94160                 0.50260                 1.87598                 2019-04-19 08:37:10.063339  
  0.01326                 19                      0.48008                 1.92564                 0.50930                 1.83032                 2019-04-19 08:37:14.574282  
  0.01326                 20                      0.47956                 1.91134                 0.50630                 1.87468                 2019-04-19 08:37:19.069961  
  0.01326                 21                      0.48452                 1.89106                 0.51490                 1.81960                 2019-04-19 08:37:23.522587  
  0.01326                 22                      0.48920                 1.88094                 0.52260                 1.79204                 2019-04-19 08:37:28.050332  
  0.01326                 23                      0.49286                 1.86545                 0.52150                 1.79381                 2019-04-19 08:37:32.486876  
  0.01326                 24                      0.49792                 1.84172                 0.52260                 1.79663                 2019-04-19 08:37:36.874145  
  0.01326                 25                      0.50110                 1.83473                 0.52730                 1.79210                 2019-04-19 08:37:41.295161  
  0.01326                 26                      0.50132                 1.82539                 0.52530                 1.78920                 2019-04-19 08:37:45.746230  
  0.01326                 27                      0.50220                 1.81363                 0.51850                 1.79757                 2019-04-19 08:37:50.158859  
  0.01326                 28                      0.51040                 1.79683                 0.52480                 1.77727                 2019-04-19 08:37:54.698036  
  0.01326                 29                      0.51258                 1.78203                 0.52440                 1.78666                 2019-04-19 08:37:59.117651  
  0.01326                 30                      0.51328                 1.76949                 0.53440                 1.78619                 2019-04-19 08:38:03.634287  
  0.01326                 31                      0.51608                 1.75735                 0.53870                 1.73476                 2019-04-19 08:38:08.114750  
  0.01326                 32                      0.51910                 1.75436                 0.52360                 1.79832                 2019-04-19 08:38:12.671796  
  0.01326                 33                      0.51944                 1.74594                 0.54060                 1.72170                 2019-04-19 08:38:17.205672  
  0.01326                 34                      0.52494                 1.73562                 0.53340                 1.73206                 2019-04-19 08:38:21.600777  
  0.01326                 35                      0.52236                 1.73074                 0.53780                 1.71966                 2019-04-19 08:38:26.017596  
  0.01326                 36                      0.52478                 1.71741                 0.54220                 1.70791                 2019-04-19 08:38:30.478817  
  0.01326                 37                      0.52940                 1.71384                 0.54180                 1.70167                 2019-04-19 08:38:35.015389  
  0.01326                 38                      0.53004                 1.70752                 0.54230                 1.72541                 2019-04-19 08:38:39.393764  
  0.01326                 39                      0.53260                 1.68719                 0.54270                 1.73117                 2019-04-19 08:38:43.769169  
