shuhei:~.$ python nelder.py -model CNN -num 1 -round 0
Will get the positions by Nelder-Mead Method.
Saving the position data as shown below...
  batch_size       lr               momentum         weight_decay     ch1              ch2              ch3              ch4              drop_rate      
  7.669            -1.875           0.949            -4.499           5.357            5.247            6.629            5.539          
  0.01332                 66                      0.56392                 1.55121                 0.55850                 1.68052                 2019-04-19 13:05:03.930544  
  0.01332                 67                      0.56408                 1.54747                 0.55470                 1.70063                 2019-04-19 13:05:08.307872  
  0.01332                 68                      0.56662                 1.53939                 0.55630                 1.64592                 2019-04-19 13:05:12.742754  
  0.01332                 69                      0.56866                 1.53881                 0.55470                 1.66077                 2019-04-19 13:05:17.264982  
  0.01332                 70                      0.56864                 1.52861                 0.56130                 1.63639                 2019-04-19 13:05:21.674470  
  0.01332                 71                      0.57200                 1.53287                 0.56030                 1.69122                 2019-04-19 13:05:26.195130  
  0.01332                 72                      0.57188                 1.52671                 0.55960                 1.66293                 2019-04-19 13:05:30.608409  
  0.01332                 73                      0.56878                 1.53024                 0.55810                 1.70846                 2019-04-19 13:05:35.003088  
  0.01332                 74                      0.57496                 1.52278                 0.56670                 1.60799                 2019-04-19 13:05:39.476388  
  0.01332                 75                      0.57504                 1.51579                 0.56020                 1.64579                 2019-04-19 13:05:43.992818  
  0.01332                 76                      0.57406                 1.51524                 0.56230                 1.65007                 2019-04-19 13:05:48.387785  
  0.01332                 77                      0.57524                 1.51116                 0.56150                 1.64811                 2019-04-19 13:05:52.783771  
  0.01332                 78                      0.57696                 1.50468                 0.56380                 1.64652                 2019-04-19 13:05:57.223476  
  0.01332                 79                      0.57266                 1.50955                 0.56140                 1.61329                 2019-04-19 13:06:01.677321  
  0.01332                 80                      0.58014                 1.49540                 0.57290                 1.62104                 2019-04-19 13:06:06.098491  
  0.01332                 81                      0.57860                 1.49885                 0.56750                 1.62078                 2019-04-19 13:06:10.565048  
  0.01332                 82                      0.57804                 1.49250                 0.56390                 1.63819                 2019-04-19 13:06:14.983323  
  0.01332                 83                      0.57712                 1.49436                 0.56740                 1.64401                 2019-04-19 13:06:19.447136  
  0.01332                 84                      0.58058                 1.48799                 0.56010                 1.66490                 2019-04-19 13:06:24.061282  
  0.01332                 85                      0.58022                 1.48700                 0.56370                 1.64866                 2019-04-19 13:06:28.483180  
  0.01332                 86                      0.58224                 1.48513                 0.55930                 1.68460                 2019-04-19 13:06:32.974768  
  0.01332                 87                      0.57954                 1.49086                 0.55560                 1.67837                 2019-04-19 13:06:37.359240  
  0.01332                 88                      0.58328                 1.47981                 0.56760                 1.62374                 2019-04-19 13:06:41.706864  
  0.01332                 89                      0.58242                 1.48436                 0.57280                 1.59793                 2019-04-19 13:06:46.099610  
  0.01332                 90                      0.58334                 1.47692                 0.55670                 1.66627                 2019-04-19 13:06:50.639490  
  0.01332                 91                      0.58540                 1.46497                 0.56400                 1.65803                 2019-04-19 13:06:54.993919  
  0.01332                 92                      0.58496                 1.46885                 0.56690                 1.66201                 2019-04-19 13:06:59.435517  
  0.01332                 93                      0.58442                 1.46910                 0.57080                 1.63343                 2019-04-19 13:07:03.914485  
  0.01332                 94                      0.58698                 1.46447                 0.56690                 1.62874                 2019-04-19 13:07:08.400186  
  0.01332                 95                      0.58520                 1.47207                 0.56760                 1.63886                 2019-04-19 13:07:12.864429  
  0.01332                 96                      0.58384                 1.46848                 0.56130                 1.67684                 2019-04-19 13:07:17.357650  
  0.01332                 97                      0.58782                 1.45989                 0.56730                 1.63783                 2019-04-19 13:07:21.891631  
  0.01332                 98                      0.58554                 1.46895                 0.56180                 1.67073                 2019-04-19 13:07:26.291608  
  0.01332                 99                      0.58668                 1.45427                 0.56470                 1.64694                 2019-04-19 13:07:30.757566  
  0.01332                 100                     0.59010                 1.45029                 0.56330                 1.68745                 2019-04-19 13:07:35.262737  
  0.01332                 101                     0.58758                 1.45410                 0.56200                 1.62881                 2019-04-19 13:07:39.754957  
  0.01332                 102                     0.58722                 1.45519                 0.56690                 1.64441                 2019-04-19 13:07:44.192804  
  0.01332                 103                     0.58934                 1.45041                 0.56790                 1.62489                 2019-04-19 13:07:48.703952  
  0.01332                 104                     0.59126                 1.44007                 0.56760                 1.64730                 2019-04-19 13:07:53.116814  
  0.01332                 105                     0.59332                 1.44113                 0.56800                 1.64925                 2019-04-19 13:07:57.539700  
  0.01332                 106                     0.59120                 1.43569                 0.57030                 1.63491                 2019-04-19 13:08:01.989158  
  0.01332                 107                     0.59118                 1.44297                 0.56630                 1.65395                 2019-04-19 13:08:06.606113  
  0.01332                 108                     0.59070                 1.44327                 0.56840                 1.64247                 2019-04-19 13:08:11.048362  
  0.01332                 109                     0.58980                 1.44245                 0.56400                 1.64677                 2019-04-19 13:08:15.529645  
  0.01332                 110                     0.59482                 1.42860                 0.56580                 1.65053                 2019-04-19 13:08:19.929805  
  0.01332                 111                     0.59236                 1.43976                 0.56630                 1.62188                 2019-04-19 13:08:24.384620  
  0.01332                 112                     0.59498                 1.42619                 0.56390                 1.64974                 2019-04-19 13:08:28.876596  
  0.01332                 113                     0.59122                 1.43138                 0.57110                 1.62319                 2019-04-19 13:08:33.392889  
  0.01332                 114                     0.59424                 1.43638                 0.57020                 1.63583                 2019-04-19 13:08:37.900084  
  0.01332                 115                     0.59494                 1.42981                 0.56710                 1.62625                 2019-04-19 13:08:42.416463  
  0.01332                 116                     0.59310                 1.42613                 0.56760                 1.65859                 2019-04-19 13:08:46.974695  
  0.01332                 117                     0.59674                 1.42100                 0.57400                 1.62418                 2019-04-19 13:08:51.487849  
  0.01332                 118                     0.59472                 1.42355                 0.56220                 1.65554                 2019-04-19 13:08:55.966021  
  0.01332                 119                     0.59884                 1.41527                 0.57340                 1.65566                 2019-04-19 13:09:00.439393  
  0.01332                 120                     0.59576                 1.42278                 0.56700                 1.63784                 2019-04-19 13:09:04.820005  
  0.01332                 121                     0.59628                 1.41820                 0.57730                 1.59887                 2019-04-19 13:09:09.324285  
  0.01332                 122                     0.59856                 1.41017                 0.56580                 1.62812                 2019-04-19 13:09:13.830087  
  0.01332                 123                     0.59560                 1.42295                 0.56980                 1.66270                 2019-04-19 13:09:18.271901  
  0.01332                 124                     0.59888                 1.40886                 0.57420                 1.62885                 2019-04-19 13:09:22.741074  
  0.01332                 125                     0.59792                 1.41192                 0.57200                 1.63918                 2019-04-19 13:09:27.122212  
  0.01332                 126                     0.60100                 1.40611                 0.57060                 1.69117                 2019-04-19 13:09:31.645556  
  0.01332                 127                     0.60028                 1.40268                 0.57640                 1.63197                 2019-04-19 13:09:36.050889  
  0.01332                 128                     0.59926                 1.40044                 0.57500                 1.62720                 2019-04-19 13:09:40.433678  
  0.01332                 129                     0.59866                 1.40037                 0.56960                 1.64754                 2019-04-19 13:09:44.889501  
  0.01332                 130                     0.59872                 1.40706                 0.57440                 1.61875                 2019-04-19 13:09:49.366036  
  0.01332                 131                     0.60096                 1.40285                 0.57040                 1.62336                 2019-04-19 13:09:53.776879  
  0.01332                 132                     0.60034                 1.39548                 0.57300                 1.61192                 2019-04-19 13:09:58.221009  
  0.01332                 133                     0.59600                 1.40383                 0.56320                 1.67222                 2019-04-19 13:10:02.697298  
  0.01332                 134                     0.60462                 1.38112                 0.56930                 1.65246                 2019-04-19 13:10:07.031617  
  0.01332                 135                     0.60202                 1.38625                 0.57090                 1.61842                 2019-04-19 13:10:11.472718  
  0.01332                 136                     0.60212                 1.39164                 0.57140                 1.62283                 2019-04-19 13:10:15.935814  
  0.01332                 137                     0.60174                 1.39257                 0.56600                 1.63637                 2019-04-19 13:10:20.261640  
  0.01332                 138                     0.60162                 1.39460                 0.57030                 1.64540                 2019-04-19 13:10:24.652878  
  0.01332                 139                     0.60448                 1.38807                 0.56970                 1.62648                 2019-04-19 13:10:29.006032  
  0.01332                 140                     0.60098                 1.39138                 0.57120                 1.63607                 2019-04-19 13:10:33.504841  
  0.01332                 141                     0.60516                 1.38209                 0.57010                 1.64813                 2019-04-19 13:10:38.020517  
  0.01332                 142                     0.60538                 1.38170                 0.57610                 1.65113                 2019-04-19 13:10:42.511933  
  0.01332                 143                     0.60234                 1.38911                 0.57220                 1.65238                 2019-04-19 13:10:46.905990  
  0.01332                 144                     0.60672                 1.37991                 0.58070                 1.64321                 2019-04-19 13:10:51.297799  
  0.01332                 145                     0.60244                 1.38236                 0.57590                 1.64467                 2019-04-19 13:10:55.825955  
  0.01332                 146                     0.60786                 1.37870                 0.57090                 1.65033                 2019-04-19 13:11:00.155179  
  0.01332                 147                     0.60572                 1.37388                 0.57300                 1.61519                 2019-04-19 13:11:04.512861  
  0.01332                 148                     0.60744                 1.37167                 0.57060                 1.66045                 2019-04-19 13:11:08.996358  
  0.01332                 149                     0.60712                 1.37834                 0.57650                 1.63696                 2019-04-19 13:11:13.437026  
  0.01332                 150                     0.60454                 1.38021                 0.57210                 1.64182                 2019-04-19 13:11:18.059750  
  0.01332                 151                     0.60704                 1.36976                 0.57390                 1.62078                 2019-04-19 13:11:22.454587  
  0.01332                 152                     0.60598                 1.37420                 0.57280                 1.66120                 2019-04-19 13:11:26.871244  
  0.01332                 153                     0.60862                 1.36722                 0.56660                 1.66383                 2019-04-19 13:11:31.377111  
  0.01332                 154                     0.60346                 1.38458                 0.57150                 1.66339                 2019-04-19 13:11:35.821062  
  0.01332                 155                     0.60412                 1.38419                 0.57000                 1.65565                 2019-04-19 13:11:40.336982  
  0.01332                 156                     0.60522                 1.37443                 0.56630                 1.70459                 2019-04-19 13:11:44.764308  
  0.01332                 157                     0.61004                 1.36633                 0.57910                 1.61267                 2019-04-19 13:11:49.155879  
  0.01332                 158                     0.60968                 1.36885                 0.57150                 1.65197                 2019-04-19 13:11:53.491005  
  0.01332                 159                     0.61006                 1.36095                 0.57670                 1.60242                 2019-04-19 13:11:57.908764  
  0.01332                 160                     0.60854                 1.37038                 0.57430                 1.61534                 2019-04-19 13:12:02.336360  
Output: 1.598


