shuhei:~.$ python nelder.py -model CNN -num 1 -round 0
Will collect a position from the storage.


shuhei:~.$ python env.py -model CNN -num 1 -round 0 -cuda 0
Collecting Environment Variables and Putting in Shell Scripts.

shuhei:~.$ ./run.sh
shuhei:~.$ CUDA_VISIBLE_DEVICES=0 python train.py -model CNN -num 1 -round 0 -batch_size 204 -lr 0.01265551411207783 -momentum 0.9483633230243014 -weight_decay 3.1181137052530523e-05 -ch1 39 -ch2 36 -ch3 102 -ch4 46 -drop_rate 0.22244962455739745
Start Training


Files already downloaded and verified
  lr                      epoch                   TrainAcc                TrainLoss               TestAcc                 TestLoss                Time                  
  0.01266                 1                       0.13972                 3.71198                 0.24240                 3.13041                 2019-04-19 09:59:28.168371  
  0.01266                 2                       0.24370                 3.05668                 0.27830                 2.86527                 2019-04-19 09:59:32.620083  
  0.01266                 3                       0.28976                 2.82296                 0.33270                 2.61389                 2019-04-19 09:59:37.070603  
  0.01266                 4                       0.31776                 2.66378                 0.32080                 2.78482                 2019-04-19 09:59:41.408294  
  0.01266                 5                       0.34476                 2.55193                 0.36410                 2.54147                 2019-04-19 09:59:45.852764  
  0.01266                 6                       0.36504                 2.45383                 0.35150                 2.67610                 2019-04-19 09:59:50.357124  
  0.01266                 7                       0.37742                 2.37820                 0.41940                 2.24658                 2019-04-19 09:59:54.838452  
  0.01266                 8                       0.39194                 2.31275                 0.42630                 2.20730                 2019-04-19 09:59:59.232060  
  0.01266                 9                       0.40506                 2.25294                 0.44580                 2.09846                 2019-04-19 10:00:03.651324  
  0.01266                 10                      0.41524                 2.20514                 0.46350                 2.04521                 2019-04-19 10:00:08.037842  
  0.01266                 11                      0.42346                 2.16453                 0.46730                 2.01597                 2019-04-19 10:00:12.538030  
  0.01266                 12                      0.43298                 2.11703                 0.46590                 2.05624                 2019-04-19 10:00:16.929257  
  0.01266                 13                      0.44108                 2.09458                 0.46300                 2.03330                 2019-04-19 10:00:21.369379  
  0.01266                 14                      0.44800                 2.06588                 0.47390                 2.01416                 2019-04-19 10:00:25.774387  
  0.01266                 15                      0.45440                 2.03505                 0.44980                 2.12762                 2019-04-19 10:00:30.197970  
  0.01266                 16                      0.46022                 2.00778                 0.47680                 2.01396                 2019-04-19 10:00:34.601762  
  0.01266                 17                      0.46916                 1.97867                 0.48670                 1.97847                 2019-04-19 10:00:38.981667  
  0.01266                 18                      0.46944                 1.96975                 0.47320                 2.00394                 2019-04-19 10:00:43.415747  
  0.01266                 19                      0.47762                 1.94321                 0.50810                 1.86518                 2019-04-19 10:00:47.873121  
  0.01266                 20                      0.47954                 1.92142                 0.49810                 1.90204                 2019-04-19 10:00:52.256896  
  0.01266                 21                      0.48056                 1.91263                 0.50180                 1.86887                 2019-04-19 10:00:56.666438  
  0.01266                 22                      0.48824                 1.89020                 0.49800                 1.91504                 2019-04-19 10:01:01.161115  
  0.01266                 23                      0.49116                 1.88524                 0.50870                 1.83492                 2019-04-19 10:01:05.548660  
  0.01266                 24                      0.49232                 1.86025                 0.48760                 2.10427                 2019-04-19 10:01:09.987960  
  0.01266                 25                      0.49632                 1.84861                 0.51590                 1.81664                 2019-04-19 10:01:14.458759  
  0.01266                 26                      0.50290                 1.82701                 0.51310                 1.84433                 2019-04-19 10:01:18.873817  
  0.01266                 27                      0.50472                 1.81775                 0.51950                 1.83048                 2019-04-19 10:01:23.260870  
  0.01266                 28                      0.50284                 1.81486                 0.52090                 1.81274                 2019-04-19 10:01:27.645569  
  0.01266                 29                      0.50996                 1.79128                 0.52460                 1.83365                 2019-04-19 10:01:32.101350  
  0.01266                 30                      0.50982                 1.79280                 0.53140                 1.78027                 2019-04-19 10:01:36.602657  
  0.01266                 31                      0.51218                 1.77743                 0.51340                 1.93674                 2019-04-19 10:01:41.114843  
  0.01266                 32                      0.51606                 1.76942                 0.52390                 1.82536                 2019-04-19 10:01:45.520385  
  0.01266                 33                      0.51986                 1.74691                 0.52950                 1.76596                 2019-04-19 10:01:49.919627  
  0.01266                 34                      0.51926                 1.74783                 0.53500                 1.78634                 2019-04-19 10:01:54.305876  
  0.01266                 35                      0.52094                 1.73941                 0.52110                 1.84530                 2019-04-19 10:01:58.798950  
  0.01266                 36                      0.52156                 1.73606                 0.52970                 1.77119                 2019-04-19 10:02:03.298752  
  0.01266                 37                      0.52710                 1.71791                 0.52890                 1.82946                 2019-04-19 10:02:07.739265  
  0.01266                 38                      0.52718                 1.72064                 0.54270                 1.72485                 2019-04-19 10:02:12.156846  
  0.01266                 39                      0.52968                 1.70764                 0.53120                 1.78816                 2019-04-19 10:02:16.537594  
  0.01266                 40                      0.53046                 1.70190                 0.52740                 1.82303                 2019-04-19 10:02:21.005198  
  0.01266                 41                      0.53426                 1.68819                 0.55020                 1.69776                 2019-04-19 10:02:25.447271  
