shuhei:~.$ python nelder.py -model CNN -num 1 -round 0
Will collect a position from the storage.


shuhei:~.$ python env.py -model CNN -num 1 -round 0 -cuda 0
Collecting Environment Variables and Putting in Shell Scripts.

shuhei:~.$ ./run.sh
shuhei:~.$ CUDA_VISIBLE_DEVICES=0 python train.py -model CNN -num 1 -round 0 -batch_size 150 -lr 0.011344494914528455 -momentum 0.8272778309297583 -weight_decay 0.001072127989786957 -ch1 21 -ch2 20 -ch3 75 -ch4 21 -drop_rate 0.6547442411499346
Start Training


Files already downloaded and verified
  lr                      epoch                   TrainAcc                TrainLoss               TestAcc                 TestLoss                Time                  
  0.01134                 1                       0.03568                 4.47534                 0.09280                 4.09465                 2019-04-18 13:25:56.068126  
  0.01134                 2                       0.06750                 4.16069                 0.14950                 3.72342                 2019-04-18 13:26:00.407079  
  0.01134                 3                       0.08736                 3.94977                 0.17470                 3.52645                 2019-04-18 13:26:04.787408  
  0.01134                 4                       0.10414                 3.80917                 0.19610                 3.34785                 2019-04-18 13:26:09.166727  
  0.01134                 5                       0.11366                 3.72558                 0.20620                 3.31365                 2019-04-18 13:26:13.517612  
  0.01134                 6                       0.12148                 3.66752                 0.21690                 3.20509                 2019-04-18 13:26:17.786801  
  0.01134                 7                       0.12862                 3.61292                 0.23370                 3.16385                 2019-04-18 13:26:22.206663  
  0.01134                 8                       0.13530                 3.57283                 0.23660                 3.08339                 2019-04-18 13:26:26.628175  
  0.01134                 9                       0.13916                 3.53852                 0.24640                 3.06559                 2019-04-18 13:26:30.992226  
  0.01134                 10                      0.14490                 3.50621                 0.25750                 2.98633                 2019-04-18 13:26:35.288820  
  0.01134                 11                      0.15040                 3.46869                 0.26480                 2.95555                 2019-04-18 13:26:39.634410  
  0.01134                 12                      0.15300                 3.45322                 0.24830                 2.98234                 2019-04-18 13:26:43.963018  
  0.01134                 13                      0.15956                 3.42278                 0.25700                 2.93849                 2019-04-18 13:26:48.278097  
  0.01134                 14                      0.16244                 3.40110                 0.27230                 2.90495                 2019-04-18 13:26:52.527054  
  0.01134                 15                      0.16416                 3.37199                 0.25480                 2.93541                 2019-04-18 13:26:56.791317  
  0.01134                 16                      0.16976                 3.34647                 0.27460                 2.85578                 2019-04-18 13:27:01.047005  
  0.01134                 17                      0.17246                 3.34432                 0.28000                 2.81108                 2019-04-18 13:27:05.328424  
  0.01134                 18                      0.17244                 3.32315                 0.27790                 2.85470                 2019-04-18 13:27:09.604115  
  0.01134                 19                      0.17638                 3.30710                 0.29540                 2.74616                 2019-04-18 13:27:13.857924  
  0.01134                 20                      0.18000                 3.28715                 0.31000                 2.74674                 2019-04-18 13:27:18.183480  
  0.01134                 21                      0.18294                 3.26376                 0.28990                 2.81748                 2019-04-18 13:27:22.698449  
  0.01134                 22                      0.18326                 3.25671                 0.28650                 2.82845                 2019-04-18 13:27:27.157459  
  0.01134                 23                      0.18464                 3.24554                 0.29390                 2.77835                 2019-04-18 13:27:31.480118  
  0.01134                 24                      0.18698                 3.24091                 0.27830                 2.83001                 2019-04-18 13:27:35.748463  
  0.01134                 25                      0.19124                 3.22733                 0.30620                 2.68881                 2019-04-18 13:27:39.978987  
  0.01134                 26                      0.19192                 3.21608                 0.31620                 2.68167                 2019-04-18 13:27:44.276037  
  0.01134                 27                      0.19112                 3.20445                 0.29010                 2.78959                 2019-04-18 13:27:48.593177  
  0.01134                 28                      0.19462                 3.20127                 0.31910                 2.66543                 2019-04-18 13:27:52.912797  
  0.01134                 29                      0.19668                 3.18495                 0.31800                 2.66035                 2019-04-18 13:27:57.237491  
  0.01134                 30                      0.19442                 3.18639                 0.28450                 2.89679                 2019-04-18 13:28:01.570138  
  0.01134                 31                      0.19812                 3.17383                 0.31440                 2.76830                 2019-04-18 13:28:05.898482  
  0.01134                 32                      0.19954                 3.17223                 0.32220                 2.66639                 2019-04-18 13:28:10.108365  
