shuhei:~.$ python nelder.py -model CNN -num 1 -round 0
Will collect a position from the storage.


shuhei:~.$ python env.py -model CNN -num 1 -round 0 -cuda 0
Collecting Environment Variables and Putting in Shell Scripts.

shuhei:~.$ ./run.sh
shuhei:~.$ CUDA_VISIBLE_DEVICES=0 python train.py -model CNN -num 1 -round 0 -batch_size 204 -lr 0.013023967366868184 -momentum 0.9487239523966045 -weight_decay 3.182212084595136e-05 -ch1 39 -ch2 36 -ch3 99 -ch4 46 -drop_rate 0.21803912828358019
Start Training


Files already downloaded and verified
  lr                      epoch                   TrainAcc                TrainLoss               TestAcc                 TestLoss                Time                  
  0.01302                 1                       0.12836                 3.76032                 0.16630                 3.69264                 2019-04-19 08:59:46.138866  
  0.01302                 2                       0.23532                 3.09620                 0.22120                 3.49661                 2019-04-19 08:59:50.628157  
  0.01302                 3                       0.28322                 2.85402                 0.29620                 2.85168                 2019-04-19 08:59:55.134276  
  0.01302                 4                       0.31388                 2.68850                 0.35470                 2.52325                 2019-04-19 08:59:59.688870  
  0.01302                 5                       0.33986                 2.55954                 0.37060                 2.45969                 2019-04-19 09:00:04.138834  
  0.01302                 6                       0.36038                 2.46632                 0.37310                 2.46501                 2019-04-19 09:00:08.635895  
  0.01302                 7                       0.37906                 2.37898                 0.40830                 2.26607                 2019-04-19 09:00:13.100726  
  0.01302                 8                       0.39294                 2.31272                 0.42470                 2.17400                 2019-04-19 09:00:17.444269  
  0.01302                 9                       0.40546                 2.26179                 0.42590                 2.18329                 2019-04-19 09:00:21.872986  
  0.01302                 10                      0.41470                 2.20388                 0.45540                 2.05368                 2019-04-19 09:00:26.362138  
  0.01302                 11                      0.42684                 2.16418                 0.46110                 2.05030                 2019-04-19 09:00:30.840952  
  0.01302                 12                      0.43388                 2.12274                 0.46020                 2.05642                 2019-04-19 09:00:35.314057  
  0.01302                 13                      0.44238                 2.08586                 0.44400                 2.23139                 2019-04-19 09:00:39.874584  
  0.01302                 14                      0.44968                 2.05344                 0.47310                 2.00931                 2019-04-19 09:00:44.391924  
  0.01302                 15                      0.45664                 2.02404                 0.48670                 1.94589                 2019-04-19 09:00:48.893524  
  0.01302                 16                      0.45906                 2.00967                 0.44920                 2.16971                 2019-04-19 09:00:53.386501  
  0.01302                 17                      0.46488                 1.98218                 0.49880                 1.88425                 2019-04-19 09:00:57.871691  
  0.01302                 18                      0.47152                 1.96036                 0.48970                 1.93541                 2019-04-19 09:01:02.224832  
  0.01302                 19                      0.47604                 1.93110                 0.47810                 2.04391                 2019-04-19 09:01:06.709027  
  0.01302                 20                      0.47698                 1.92837                 0.49260                 1.94214                 2019-04-19 09:01:11.196878  
  0.01302                 21                      0.48478                 1.89834                 0.49150                 1.91191                 2019-04-19 09:01:15.531073  
  0.01302                 22                      0.48524                 1.89372                 0.48810                 1.94870                 2019-04-19 09:01:19.960592  
  0.01302                 23                      0.49006                 1.87023                 0.49070                 1.93274                 2019-04-19 09:01:24.360994  
  0.01302                 24                      0.49504                 1.84374                 0.49310                 2.00951                 2019-04-19 09:01:28.912635  
  0.01302                 25                      0.49970                 1.83723                 0.50170                 1.90052                 2019-04-19 09:01:33.389712  
  0.01302                 26                      0.50292                 1.81870                 0.50510                 1.89080                 2019-04-19 09:01:37.910530  
  0.01302                 27                      0.50546                 1.80601                 0.51670                 1.85141                 2019-04-19 09:01:42.333936  
  0.01302                 28                      0.50812                 1.80009                 0.51240                 1.83568                 2019-04-19 09:01:46.713016  
  0.01302                 29                      0.51096                 1.78345                 0.48840                 2.01534                 2019-04-19 09:01:51.095966  
  0.01302                 30                      0.51050                 1.78263                 0.51680                 1.81731                 2019-04-19 09:01:55.575228  
  0.01302                 31                      0.51326                 1.77177                 0.51740                 1.80871                 2019-04-19 09:02:00.105346  
  0.01302                 32                      0.51972                 1.75335                 0.52220                 1.84295                 2019-04-19 09:02:04.554560  
  0.01302                 33                      0.51774                 1.75782                 0.51570                 1.81539                 2019-04-19 09:02:09.035091  
  0.01302                 34                      0.52434                 1.73767                 0.50980                 1.90719                 2019-04-19 09:02:13.441088  
  0.01302                 35                      0.52304                 1.73163                 0.52680                 1.76607                 2019-04-19 09:02:17.831972  
  0.01302                 36                      0.52234                 1.72721                 0.53900                 1.71737                 2019-04-19 09:02:22.189318  
  0.01302                 37                      0.53084                 1.70531                 0.52540                 1.84096                 2019-04-19 09:02:26.721286  
  0.01302                 38                      0.52836                 1.70707                 0.54130                 1.72353                 2019-04-19 09:02:31.171469  
  0.01302                 39                      0.53284                 1.69337                 0.53380                 1.78023                 2019-04-19 09:02:35.533148  
  0.01302                 40                      0.53170                 1.69025                 0.54490                 1.72721                 2019-04-19 09:02:40.079297  
  0.01302                 41                      0.53424                 1.68287                 0.53440                 1.79361                 2019-04-19 09:02:44.488786  
  0.01302                 42                      0.53424                 1.67656                 0.53660                 1.76378                 2019-04-19 09:02:48.906144  
  0.01302                 43                      0.53664                 1.67447                 0.53800                 1.76568                 2019-04-19 09:02:53.439987  
  0.01302                 44                      0.53766                 1.66094                 0.53170                 1.78363                 2019-04-19 09:02:57.871340  
  0.01302                 45                      0.53780                 1.66776                 0.54100                 1.74051                 2019-04-19 09:03:02.299678  
  0.01302                 46                      0.54082                 1.65570                 0.53660                 1.80120                 2019-04-19 09:03:06.766118  
  0.01302                 47                      0.54236                 1.65247                 0.54660                 1.72127                 2019-04-19 09:03:11.149282  
  0.01302                 48                      0.54426                 1.64252                 0.54580                 1.71642                 2019-04-19 09:03:15.607403  
  0.01302                 49                      0.54536                 1.63412                 0.54100                 1.76408                 2019-04-19 09:03:20.069105  
  0.01302                 50                      0.54944                 1.62954                 0.54620                 1.72634                 2019-04-19 09:03:24.499666  
  0.01302                 51                      0.54778                 1.62575                 0.54100                 1.72470                 2019-04-19 09:03:28.957242  
  0.01302                 52                      0.54750                 1.62149                 0.54360                 1.75828                 2019-04-19 09:03:33.410788  
  0.01302                 53                      0.55008                 1.61726                 0.55030                 1.68740                 2019-04-19 09:03:37.818843  
  0.01302                 54                      0.54948                 1.61338                 0.53750                 1.75301                 2019-04-19 09:03:42.313012  
  0.01302                 55                      0.55128                 1.60969                 0.54630                 1.71159                 2019-04-19 09:03:46.778775  
  0.01302                 56                      0.55242                 1.59628                 0.55420                 1.68552                 2019-04-19 09:03:51.149377  
  0.01302                 57                      0.55414                 1.59445                 0.53560                 1.75130                 2019-04-19 09:03:55.593879  
  0.01302                 58                      0.55618                 1.59076                 0.54760                 1.74438                 2019-04-19 09:04:00.014648  
  0.01302                 59                      0.55516                 1.58910                 0.55270                 1.69349                 2019-04-19 09:04:04.493233  
  0.01302                 60                      0.55784                 1.57874                 0.54760                 1.71058                 2019-04-19 09:04:08.875426  
  0.01302                 61                      0.55786                 1.58078                 0.55370                 1.69865                 2019-04-19 09:04:13.238819  
  0.01302                 62                      0.55594                 1.58095                 0.55470                 1.67055                 2019-04-19 09:04:17.690674  
  0.01302                 63                      0.55892                 1.57639                 0.55040                 1.71143                 2019-04-19 09:04:22.161321  
  0.01302                 64                      0.56058                 1.56513                 0.55440                 1.67359                 2019-04-19 09:04:26.572309  
  0.01302                 65                      0.56098                 1.57157                 0.55010                 1.73933                 2019-04-19 09:04:30.978754  
  0.01302                 66                      0.56504                 1.55041                 0.53460                 1.80534                 2019-04-19 09:04:35.353079  
  0.01302                 67                      0.56086                 1.56899                 0.55900                 1.69314                 2019-04-19 09:04:39.741608  
  0.01302                 68                      0.56504                 1.55586                 0.55150                 1.66827                 2019-04-19 09:04:44.240801  
  0.01302                 69                      0.56484                 1.54840                 0.54670                 1.73116                 2019-04-19 09:04:48.677874  
  0.01302                 70                      0.56372                 1.55060                 0.56150                 1.67078                 2019-04-19 09:04:53.126492  
