shuhei:~.$ python nelder.py -model CNN -num 1 -round 0
Will get the positions by Nelder-Mead Method.
Saving the position data as shown below...
  batch_size       lr               momentum         weight_decay     ch1              ch2              ch3              ch4              drop_rate      
  7.669            -1.937           0.948            -4.485           5.281            5.120            6.719            5.539          
  0.01156                 16                      0.45778                 2.01743                 0.48660                 1.92859                 2019-04-19 04:14:40.824369  
  0.01156                 17                      0.46460                 1.99371                 0.49890                 1.91566                 2019-04-19 04:14:45.289155  
  0.01156                 18                      0.47024                 1.96549                 0.49580                 1.89095                 2019-04-19 04:14:49.821531  
  0.01156                 19                      0.47542                 1.93945                 0.50630                 1.86764                 2019-04-19 04:14:54.262795  
  0.01156                 20                      0.47922                 1.92913                 0.49730                 1.87481                 2019-04-19 04:14:58.677216  
  0.01156                 21                      0.48464                 1.91167                 0.50190                 1.88379                 2019-04-19 04:15:03.050636  
  0.01156                 22                      0.48680                 1.88694                 0.50520                 1.84754                 2019-04-19 04:15:07.614465  
  0.01156                 23                      0.49254                 1.87267                 0.50870                 1.85642                 2019-04-19 04:15:12.089971  
  0.01156                 24                      0.49374                 1.85492                 0.51750                 1.79170                 2019-04-19 04:15:16.587400  
  0.01156                 25                      0.49884                 1.84154                 0.51810                 1.80236                 2019-04-19 04:15:21.118626  
  0.01156                 26                      0.49984                 1.83099                 0.51220                 1.82715                 2019-04-19 04:15:25.715050  
  0.01156                 27                      0.50050                 1.82128                 0.52220                 1.77491                 2019-04-19 04:15:30.211259  
  0.01156                 28                      0.50814                 1.80180                 0.51710                 1.82280                 2019-04-19 04:15:34.753865  
  0.01156                 29                      0.50380                 1.80335                 0.52190                 1.80992                 2019-04-19 04:15:39.339838  
  0.01156                 30                      0.51120                 1.78115                 0.52010                 1.80519                 2019-04-19 04:15:43.747887  
  0.01156                 31                      0.51218                 1.77528                 0.53310                 1.74854                 2019-04-19 04:15:48.125281  
  0.01156                 32                      0.51622                 1.76970                 0.53760                 1.70615                 2019-04-19 04:15:52.524344  
  0.01156                 33                      0.52142                 1.74495                 0.53690                 1.75542                 2019-04-19 04:15:56.913698  
  0.01156                 34                      0.52270                 1.74494                 0.53530                 1.74396                 2019-04-19 04:16:01.429298  
  0.01156                 35                      0.52306                 1.73303                 0.52920                 1.76508                 2019-04-19 04:16:05.888998  
  0.01156                 36                      0.52718                 1.71814                 0.53690                 1.72557                 2019-04-19 04:16:10.441893  
  0.01156                 37                      0.52476                 1.72121                 0.53590                 1.75359                 2019-04-19 04:16:14.930013  
  0.01156                 38                      0.52852                 1.70564                 0.52550                 1.77675                 2019-04-19 04:16:19.359265  
  0.01156                 39                      0.53054                 1.69703                 0.54630                 1.68762                 2019-04-19 04:16:23.802135  
  0.01156                 40                      0.53262                 1.68857                 0.53880                 1.71027                 2019-04-19 04:16:28.247501  
  0.01156                 41                      0.53506                 1.68502                 0.53770                 1.75115                 2019-04-19 04:16:32.679452  
  0.01156                 42                      0.53924                 1.66644                 0.54820                 1.69973                 2019-04-19 04:16:37.077521  
  0.01156                 43                      0.53924                 1.67058                 0.54010                 1.69878                 2019-04-19 04:16:40.823841  
  0.01156                 44                      0.54036                 1.66325                 0.54610                 1.69660                 2019-04-19 04:16:44.724748  
  0.01156                 45                      0.54012                 1.65356                 0.54390                 1.68348                 2019-04-19 04:16:49.135232  
  0.01156                 46                      0.54048                 1.65528                 0.54380                 1.69252                 2019-04-19 04:16:53.529033  
  0.01156                 47                      0.54564                 1.64353                 0.54010                 1.72744                 2019-04-19 04:16:57.946027  
  0.01156                 48                      0.54450                 1.64346                 0.53960                 1.73807                 2019-04-19 04:17:02.398201  
  0.01156                 49                      0.54534                 1.63284                 0.54150                 1.70918                 2019-04-19 04:17:06.838245  
  0.01156                 50                      0.54642                 1.62651                 0.53910                 1.72229                 2019-04-19 04:17:11.223658  
  0.01156                 51                      0.54864                 1.62044                 0.54420                 1.71798                 2019-04-19 04:17:15.729987  
  0.01156                 52                      0.55058                 1.61783                 0.54840                 1.69108                 2019-04-19 04:17:20.166529  
  0.01156                 53                      0.54896                 1.61830                 0.54920                 1.69844                 2019-04-19 04:17:24.639119  
  0.01156                 54                      0.55342                 1.60204                 0.55010                 1.70426                 2019-04-19 04:17:29.193684  
  0.01156                 55                      0.55498                 1.60543                 0.55000                 1.70211                 2019-04-19 04:17:33.541140  
  0.01156                 56                      0.55496                 1.59930                 0.53980                 1.73534                 2019-04-19 04:17:37.966472  
  0.01156                 57                      0.55678                 1.59080                 0.55090                 1.68179                 2019-04-19 04:17:42.364478  
  0.01156                 58                      0.55802                 1.58575                 0.54340                 1.71634                 2019-04-19 04:17:46.786000  
  0.01156                 59                      0.55498                 1.59364                 0.55830                 1.66569                 2019-04-19 04:17:51.178948  
  0.01156                 60                      0.55612                 1.58353                 0.54640                 1.72928                 2019-04-19 04:17:55.661372  
  0.01156                 61                      0.55666                 1.58024                 0.55710                 1.66791                 2019-04-19 04:18:00.087630  
  0.01156                 62                      0.56074                 1.57305                 0.55010                 1.68410                 2019-04-19 04:18:04.595511  
  0.01156                 63                      0.56084                 1.56694                 0.55260                 1.68702                 2019-04-19 04:18:09.057358  
  0.01156                 64                      0.56394                 1.55938                 0.55090                 1.67960                 2019-04-19 04:18:13.482897  
  0.01156                 65                      0.56114                 1.56383                 0.55160                 1.70739                 2019-04-19 04:18:17.941386  
  0.01156                 66                      0.56306                 1.56149                 0.55300                 1.70835                 2019-04-19 04:18:22.350436  
  0.01156                 67                      0.56190                 1.55622                 0.55860                 1.66053                 2019-04-19 04:18:26.790698  
  0.01156                 68                      0.56554                 1.54826                 0.55680                 1.66693                 2019-04-19 04:18:31.191057  
  0.01156                 69                      0.56530                 1.54471                 0.55970                 1.64412                 2019-04-19 04:18:35.512877  
  0.01156                 70                      0.56566                 1.54525                 0.55920                 1.64055                 2019-04-19 04:18:39.888989  
  0.01156                 71                      0.56700                 1.54037                 0.55770                 1.64196                 2019-04-19 04:18:44.328261  
  0.01156                 72                      0.56670                 1.53795                 0.55550                 1.66867                 2019-04-19 04:18:48.816431  
  0.01156                 73                      0.56918                 1.53021                 0.55640                 1.65987                 2019-04-19 04:18:53.316986  
  0.01156                 74                      0.56968                 1.52398                 0.56480                 1.66894                 2019-04-19 04:18:57.827672  
  0.01156                 75                      0.56972                 1.53642                 0.56230                 1.63652                 2019-04-19 04:19:02.343769  
  0.01156                 76                      0.56922                 1.52679                 0.56520                 1.62748                 2019-04-19 04:19:06.845257  
  0.01156                 77                      0.57074                 1.51670                 0.56090                 1.64371                 2019-04-19 04:19:11.388767  
  0.01156                 78                      0.57116                 1.51867                 0.55700                 1.64128                 2019-04-19 04:19:15.894286  
  0.01156                 79                      0.57330                 1.51637                 0.56340                 1.62787                 2019-04-19 04:19:20.367416  
  0.01156                 80                      0.57244                 1.51449                 0.55950                 1.64498                 2019-04-19 04:19:24.852866  
  0.01156                 81                      0.57744                 1.50610                 0.56040                 1.66980                 2019-04-19 04:19:29.321290  
  0.01156                 82                      0.57284                 1.51029                 0.56190                 1.66849                 2019-04-19 04:19:33.878881  
  0.01156                 83                      0.57652                 1.50353                 0.56330                 1.63126                 2019-04-19 04:19:38.325420  
  0.01156                 84                      0.57756                 1.50155                 0.56620                 1.64087                 2019-04-19 04:19:42.755062  
  0.01156                 85                      0.57574                 1.50344                 0.55620                 1.71097                 2019-04-19 04:19:47.173884  
  0.01156                 86                      0.57734                 1.49538                 0.55540                 1.68199                 2019-04-19 04:19:51.589828  
  0.01156                 87                      0.57830                 1.49416                 0.56020                 1.68527                 2019-04-19 04:19:56.007298  
  0.01156                 88                      0.57806                 1.49699                 0.55710                 1.66988                 2019-04-19 04:20:00.454207  
  0.01156                 89                      0.57894                 1.49146                 0.55990                 1.65198                 2019-04-19 04:20:04.854076  
  0.01156                 90                      0.58140                 1.47685                 0.56120                 1.65578                 2019-04-19 04:20:09.256564  
  0.01156                 91                      0.58334                 1.48998                 0.56110                 1.64961                 2019-04-19 04:20:13.679581  
  0.01156                 92                      0.58300                 1.48076                 0.56030                 1.66533                 2019-04-19 04:20:18.129199  
  0.01156                 93                      0.58542                 1.46630                 0.56620                 1.65190                 2019-04-19 04:20:22.635379  
  0.01156                 94                      0.58122                 1.47950                 0.56760                 1.63199                 2019-04-19 04:20:27.059227  
  0.01156                 95                      0.58402                 1.47847                 0.55510                 1.69152                 2019-04-19 04:20:31.516055  
  0.01156                 96                      0.58372                 1.47046                 0.56600                 1.64029                 2019-04-19 04:20:35.972199  
  0.01156                 97                      0.58242                 1.46921                 0.56760                 1.64945                 2019-04-19 04:20:40.428322  
  0.01156                 98                      0.58694                 1.47070                 0.56530                 1.65451                 2019-04-19 04:20:44.790533  
  0.01156                 99                      0.58708                 1.46320                 0.56630                 1.63509                 2019-04-19 04:20:49.150592  
  0.01156                 100                     0.58534                 1.46549                 0.56200                 1.67351                 2019-04-19 04:20:53.629870  
  0.01156                 101                     0.58956                 1.45674                 0.56720                 1.63225                 2019-04-19 04:20:58.036747  
  0.01156                 102                     0.58910                 1.45093                 0.56960                 1.62910                 2019-04-19 04:21:02.538271  
  0.01156                 103                     0.58680                 1.45521                 0.57380                 1.62786                 2019-04-19 04:21:06.993038  
  0.01156                 104                     0.59002                 1.44873                 0.55810                 1.68871                 2019-04-19 04:21:11.500707  
  0.01156                 105                     0.58970                 1.45098                 0.56800                 1.66318                 2019-04-19 04:21:16.008294  
  0.01156                 106                     0.58798                 1.44783                 0.56840                 1.66087                 2019-04-19 04:21:20.344439  
  0.01156                 107                     0.58836                 1.45398                 0.56630                 1.64278                 2019-04-19 04:21:24.684466  
  0.01156                 108                     0.58936                 1.44751                 0.56990                 1.62012                 2019-04-19 04:21:29.091680  
  0.01156                 109                     0.58922                 1.44516                 0.56640                 1.63829                 2019-04-19 04:21:33.481643  
  0.01156                 110                     0.59046                 1.44352                 0.56860                 1.63754                 2019-04-19 04:21:37.853109  
  0.01156                 111                     0.59024                 1.43872                 0.56940                 1.64298                 2019-04-19 04:21:42.320681  
  0.01156                 112                     0.58814                 1.44198                 0.56830                 1.64756                 2019-04-19 04:21:46.811373  
  0.01156                 113                     0.59094                 1.44130                 0.57220                 1.63524                 2019-04-19 04:21:51.206175  
  0.01156                 114                     0.59044                 1.44166                 0.56170                 1.66014                 2019-04-19 04:21:55.676336  
  0.01156                 115                     0.59428                 1.43499                 0.56830                 1.61918                 2019-04-19 04:22:00.012306  
  0.01156                 116                     0.59576                 1.42717                 0.57590                 1.63732                 2019-04-19 04:22:04.405419  
  0.01156                 117                     0.59422                 1.43057                 0.56730                 1.62850                 2019-04-19 04:22:08.828336  
  0.01156                 118                     0.59658                 1.42006                 0.56900                 1.63316                 2019-04-19 04:22:13.166321  
  0.01156                 119                     0.59614                 1.42673                 0.57420                 1.60900                 2019-04-19 04:22:17.511731  
  0.01156                 120                     0.59342                 1.43244                 0.57400                 1.62781                 2019-04-19 04:22:21.963601  
  0.01156                 121                     0.59304                 1.43260                 0.56690                 1.64394                 2019-04-19 04:22:26.482894  
  0.01156                 122                     0.59470                 1.42469                 0.57100                 1.64123                 2019-04-19 04:22:30.880648  
  0.01156                 123                     0.59572                 1.42025                 0.57620                 1.61011                 2019-04-19 04:22:35.258417  
  0.01156                 124                     0.59604                 1.41996                 0.57190                 1.64539                 2019-04-19 04:22:39.478927  
  0.01156                 125                     0.59470                 1.42181                 0.56900                 1.64331                 2019-04-19 04:22:43.910825  
  0.01156                 126                     0.59716                 1.42131                 0.57260                 1.65405                 2019-04-19 04:22:48.374424  
  0.01156                 127                     0.59746                 1.41461                 0.57110                 1.66438                 2019-04-19 04:22:52.850784  
  0.01156                 128                     0.59878                 1.41229                 0.57030                 1.66489                 2019-04-19 04:22:57.239717  
  0.01156                 129                     0.59662                 1.41573                 0.57110                 1.63093                 2019-04-19 04:23:01.816202  
  0.01156                 130                     0.60242                 1.40200                 0.57030                 1.63192                 2019-04-19 04:23:06.238653  
  0.01156                 131                     0.59952                 1.41469                 0.57750                 1.62112                 2019-04-19 04:23:10.722652  
  0.01156                 132                     0.60234                 1.40628                 0.57070                 1.65549                 2019-04-19 04:23:15.087895  
  0.01156                 133                     0.59924                 1.40953                 0.57760                 1.64287                 2019-04-19 04:23:19.507414  
  0.01156                 134                     0.60142                 1.40026                 0.57530                 1.62498                 2019-04-19 04:23:23.964219  
  0.01156                 135                     0.59952                 1.40807                 0.56790                 1.65712                 2019-04-19 04:23:28.392435  
  0.01156                 136                     0.59928                 1.40647                 0.57230                 1.64791                 2019-04-19 04:23:32.825015  
  0.01156                 137                     0.60060                 1.40031                 0.56020                 1.70151                 2019-04-19 04:23:37.299105  
  0.01156                 138                     0.60210                 1.39969                 0.58110                 1.61290                 2019-04-19 04:23:41.772403  
  0.01156                 139                     0.59964                 1.40204                 0.57260                 1.62811                 2019-04-19 04:23:46.146052  
  0.01156                 140                     0.60044                 1.39843                 0.57400                 1.61724                 2019-04-19 04:23:50.576160  
  0.01156                 141                     0.60358                 1.39251                 0.57570                 1.65361                 2019-04-19 04:23:55.088064  
  0.01156                 142                     0.60228                 1.39629                 0.57490                 1.65789                 2019-04-19 04:23:59.617322  
  0.01156                 143                     0.60382                 1.39316                 0.57350                 1.66091                 2019-04-19 04:24:04.029748  
  0.01156                 144                     0.60134                 1.39187                 0.57500                 1.64051                 2019-04-19 04:24:08.422113  
  0.01156                 145                     0.60338                 1.38994                 0.57410                 1.63173                 2019-04-19 04:24:12.794423  
  0.01156                 146                     0.60268                 1.39777                 0.57090                 1.66444                 2019-04-19 04:24:17.163763  
  0.01156                 147                     0.60346                 1.38249                 0.57490                 1.61885                 2019-04-19 04:24:21.559412  
  0.01156                 148                     0.60200                 1.38731                 0.56580                 1.66598                 2019-04-19 04:24:26.013966  
  0.01156                 149                     0.60624                 1.38116                 0.57740                 1.62056                 2019-04-19 04:24:30.380926  
  0.01156                 150                     0.60208                 1.38478                 0.57510                 1.61324                 2019-04-19 04:24:34.741015  
  0.01156                 151                     0.60524                 1.38568                 0.57080                 1.62741                 2019-04-19 04:24:39.201729  
  0.01156                 152                     0.60368                 1.38315                 0.56780                 1.69083                 2019-04-19 04:24:43.610122  
  0.01156                 153                     0.60680                 1.38072                 0.57630                 1.63581                 2019-04-19 04:24:47.963545  
  0.01156                 154                     0.60762                 1.37781                 0.57720                 1.60990                 2019-04-19 04:24:52.363700  
  0.01156                 155                     0.60580                 1.37866                 0.57660                 1.64314                 2019-04-19 04:24:56.742343  
  0.01156                 156                     0.60750                 1.37925                 0.57550                 1.64285                 2019-04-19 04:25:01.165961  
  0.01156                 157                     0.60842                 1.37620                 0.57730                 1.63443                 2019-04-19 04:25:05.562454  
  0.01156                 158                     0.60856                 1.37169                 0.57220                 1.62151                 2019-04-19 04:25:09.975157  
  0.01156                 159                     0.61048                 1.37052                 0.56770                 1.67797                 2019-04-19 04:25:14.473431  
  0.01156                 160                     0.60766                 1.37631                 0.56790                 1.64520                 2019-04-19 04:25:18.906900  
Output: 1.609


