shuhei:~.$ python nelder.py -model CNN -num 1 -round 0
Will get the positions by Nelder-Mead Method.
Saving the position data as shown below...
  batch_size       lr               momentum         weight_decay     ch1              ch2              ch3              ch4              drop_rate      
  7.665            -1.890           0.950            -4.463           5.349            5.264            6.643            5.567          


shuhei:~.$ python env.py -model CNN -num 1 -round 0 -cuda 0
Collecting Environment Variables and Putting in Shell Scripts.

shuhei:~.$ ./run.sh
shuhei:~.$ CUDA_VISIBLE_DEVICES=0 python train.py -model CNN -num 1 -round 0 -batch_size 202 -lr 0.012879906850684943 -momentum 0.9496610009815043 -weight_decay 3.439927844128335e-05 -ch1 40 -ch2 38 -ch3 99 -ch4 47 -drop_rate 0.21908669634864664
Start Training


Files already downloaded and verified
  lr                      epoch                   TrainAcc                TrainLoss               TestAcc                 TestLoss                Time                  
  0.01288                 1                       0.13014                 3.74233                 0.24400                 3.09274                 2019-04-19 06:01:11.498246  
  0.01288                 2                       0.23758                 3.07992                 0.28710                 2.83366                 2019-04-19 06:01:15.877659  
  0.01288                 3                       0.29000                 2.82631                 0.34790                 2.53573                 2019-04-19 06:01:20.381612  
  0.01288                 4                       0.31944                 2.65813                 0.36060                 2.53811                 2019-04-19 06:01:24.893903  
  0.01288                 5                       0.34772                 2.52786                 0.40790                 2.29027                 2019-04-19 06:01:29.433146  
  0.01288                 6                       0.36614                 2.43414                 0.41450                 2.23545                 2019-04-19 06:01:33.862551  
  0.01288                 7                       0.38500                 2.36065                 0.42560                 2.17084                 2019-04-19 06:01:38.214848  
  0.01288                 8                       0.39868                 2.29125                 0.44390                 2.09968                 2019-04-19 06:01:42.662866  
  0.01288                 9                       0.40964                 2.23367                 0.45350                 2.04327                 2019-04-19 06:01:47.163901  
  0.01288                 10                      0.42274                 2.17969                 0.46780                 2.00218                 2019-04-19 06:01:51.759989  
  0.01288                 11                      0.43092                 2.13772                 0.45730                 2.05909                 2019-04-19 06:01:56.287580  
  0.01288                 12                      0.43790                 2.09756                 0.47470                 1.94338                 2019-04-19 06:02:00.832699  
  0.01288                 13                      0.44734                 2.05824                 0.48080                 1.96163                 2019-04-19 06:02:05.305624  
  0.01288                 14                      0.45592                 2.02829                 0.47510                 1.98146                 2019-04-19 06:02:09.865424  
  0.01288                 15                      0.46202                 2.00192                 0.48990                 1.90380                 2019-04-19 06:02:14.303551  
  0.01288                 16                      0.46678                 1.97241                 0.49300                 1.91583                 2019-04-19 06:02:18.773268  
  0.01288                 17                      0.47092                 1.94741                 0.50350                 1.86189                 2019-04-19 06:02:23.227660  
  0.01288                 18                      0.47622                 1.93300                 0.50360                 1.87814                 2019-04-19 06:02:27.772451  
  0.01288                 19                      0.48440                 1.90439                 0.51400                 1.83815                 2019-04-19 06:02:32.240512  
  0.01288                 20                      0.48596                 1.89325                 0.50950                 1.83196                 2019-04-19 06:02:36.728839  
  0.01288                 21                      0.49160                 1.86190                 0.50410                 1.86429                 2019-04-19 06:02:41.269252  
  0.01288                 22                      0.49368                 1.85555                 0.51150                 1.85041                 2019-04-19 06:02:45.782980  
  0.01288                 23                      0.49916                 1.83617                 0.51960                 1.79645                 2019-04-19 06:02:50.319357  
  0.01288                 24                      0.50266                 1.82327                 0.50550                 1.90074                 2019-04-19 06:02:54.744560  
  0.01288                 25                      0.50694                 1.80563                 0.51740                 1.79812                 2019-04-19 06:02:59.318377  
  0.01288                 26                      0.50986                 1.78938                 0.52760                 1.79904                 2019-04-19 06:03:03.719394  
  0.01288                 27                      0.50796                 1.78634                 0.52580                 1.76316                 2019-04-19 06:03:08.256177  
  0.01288                 28                      0.51198                 1.77514                 0.52500                 1.78435                 2019-04-19 06:03:12.660007  
  0.01288                 29                      0.51816                 1.75532                 0.53190                 1.74029                 2019-04-19 06:03:17.116488  
  0.01288                 30                      0.52026                 1.74648                 0.53040                 1.75069                 2019-04-19 06:03:21.584722  
  0.01288                 31                      0.51892                 1.74803                 0.53310                 1.76349                 2019-04-19 06:03:25.942516  
  0.01288                 32                      0.52508                 1.72130                 0.52990                 1.76404                 2019-04-19 06:03:30.434202  
  0.01288                 33                      0.52672                 1.71777                 0.54150                 1.72277                 2019-04-19 06:03:34.905248  
  0.01288                 34                      0.52736                 1.71871                 0.53750                 1.74411                 2019-04-19 06:03:39.361117  
  0.01288                 35                      0.52892                 1.69961                 0.53620                 1.74969                 2019-04-19 06:03:43.841031  
  0.01288                 36                      0.53332                 1.69427                 0.53740                 1.71527                 2019-04-19 06:03:48.382324  
  0.01288                 37                      0.53362                 1.67922                 0.54090                 1.72749                 2019-04-19 06:03:52.866971  
  0.01288                 38                      0.53352                 1.67597                 0.54410                 1.69618                 2019-04-19 06:03:57.305223  
  0.01288                 39                      0.53922                 1.66931                 0.53710                 1.72909                 2019-04-19 06:04:01.913419  
  0.01288                 40                      0.53968                 1.65434                 0.54440                 1.70165                 2019-04-19 06:04:06.365930  
  0.01288                 41                      0.54218                 1.65040                 0.54950                 1.69609                 2019-04-19 06:04:10.800040  
  0.01288                 42                      0.54302                 1.64778                 0.54580                 1.70161                 2019-04-19 06:04:15.302990  
  0.01288                 43                      0.54380                 1.63645                 0.54880                 1.70219                 2019-04-19 06:04:19.909144  
  0.01288                 44                      0.54384                 1.63841                 0.54920                 1.69298                 2019-04-19 06:04:24.471828  
  0.01288                 45                      0.54666                 1.62734                 0.54840                 1.71252                 2019-04-19 06:04:29.011955  
  0.01288                 46                      0.54592                 1.62373                 0.54920                 1.67284                 2019-04-19 06:04:33.530748  
  0.01288                 47                      0.55022                 1.60996                 0.55170                 1.68111                 2019-04-19 06:04:38.075108  
  0.01288                 48                      0.55224                 1.61378                 0.54430                 1.73387                 2019-04-19 06:04:42.472140  
  0.01288                 49                      0.55022                 1.60697                 0.54470                 1.68243                 2019-04-19 06:04:46.899448  
  0.01288                 50                      0.55286                 1.60624                 0.54450                 1.69921                 2019-04-19 06:04:51.411525  
  0.01288                 51                      0.55516                 1.59255                 0.55370                 1.66993                 2019-04-19 06:04:55.862543  
  0.01288                 52                      0.55946                 1.58004                 0.55130                 1.70114                 2019-04-19 06:05:00.360500  
  0.01288                 53                      0.56050                 1.57510                 0.56120                 1.64757                 2019-04-19 06:05:04.890457  
  0.01288                 54                      0.56030                 1.57030                 0.54950                 1.70250                 2019-04-19 06:05:09.493337  
  0.01288                 55                      0.55806                 1.57404                 0.55710                 1.68800                 2019-04-19 06:05:13.993521  
  0.01288                 56                      0.56172                 1.56636                 0.55300                 1.68264                 2019-04-19 06:05:18.371042  
  0.01288                 57                      0.56132                 1.56111                 0.54870                 1.71372                 2019-04-19 06:05:22.861631  
  0.01288                 58                      0.56260                 1.55542                 0.55090                 1.71385                 2019-04-19 06:05:27.327623  
  0.01288                 59                      0.56434                 1.55272                 0.56060                 1.67599                 2019-04-19 06:05:31.786145  
  0.01288                 60                      0.56392                 1.55177                 0.54940                 1.70419                 2019-04-19 06:05:36.359473  
  0.01288                 61                      0.56498                 1.55022                 0.55840                 1.66880                 2019-04-19 06:05:40.762490  
  0.01288                 62                      0.56976                 1.54526                 0.55430                 1.70237                 2019-04-19 06:05:45.234951  
  0.01288                 63                      0.56734                 1.54599                 0.55040                 1.69639                 2019-04-19 06:05:49.715407  
  0.01288                 64                      0.57086                 1.52285                 0.56740                 1.64097                 2019-04-19 06:05:54.145199  
  0.01288                 65                      0.57230                 1.52617                 0.55430                 1.67979                 2019-04-19 06:05:58.650627  
  0.01288                 66                      0.57116                 1.52857                 0.55450                 1.68329                 2019-04-19 06:06:03.147391  
  0.01288                 67                      0.57190                 1.52123                 0.55790                 1.67535                 2019-04-19 06:06:07.715696  
  0.01288                 68                      0.57218                 1.51779                 0.55930                 1.65123                 2019-04-19 06:06:12.182751  
  0.01288                 69                      0.57274                 1.52245                 0.56260                 1.65707                 2019-04-19 06:06:16.117832  
  0.01288                 70                      0.57534                 1.51101                 0.55900                 1.66939                 2019-04-19 06:06:19.968183  
  0.01288                 71                      0.57430                 1.51179                 0.56210                 1.66196                 2019-04-19 06:06:24.327812  
  0.01288                 72                      0.57342                 1.51024                 0.56670                 1.65628                 2019-04-19 06:06:28.807014  
  0.01288                 73                      0.57572                 1.50021                 0.56630                 1.66098                 2019-04-19 06:06:33.190472  
  0.01288                 74                      0.57864                 1.49857                 0.56970                 1.64832                 2019-04-19 06:06:37.652410  
  0.01288                 75                      0.57842                 1.49615                 0.55750                 1.69355                 2019-04-19 06:06:42.160918  
  0.01288                 76                      0.57916                 1.49448                 0.56520                 1.65688                 2019-04-19 06:06:46.601193  
  0.01288                 77                      0.58010                 1.49132                 0.56800                 1.61886                 2019-04-19 06:06:50.968238  
  0.01288                 78                      0.58124                 1.48480                 0.56140                 1.66690                 2019-04-19 06:06:55.458969  
  0.01288                 79                      0.57950                 1.48821                 0.56030                 1.67452                 2019-04-19 06:06:59.877051  
