shuhei:~.$ python nelder.py -model CNN -num 1 -round 0
Will collect a position from the storage.


shuhei:~.$ python env.py -model CNN -num 1 -round 0 -cuda 0
Collecting Environment Variables and Putting in Shell Scripts.

shuhei:~.$ ./run.sh
shuhei:~.$ CUDA_VISIBLE_DEVICES=0 python train.py -model CNN -num 1 -round 0 -batch_size 199 -lr 0.01261993744860734 -momentum 0.9480656672805434 -weight_decay 3.5091408099570264e-05 -ch1 39 -ch2 37 -ch3 96 -ch4 46 -drop_rate 0.2226512384753221
Start Training


Files already downloaded and verified
  lr                      epoch                   TrainAcc                TrainLoss               TestAcc                 TestLoss                Time                  
  0.01262                 1                       0.13626                 3.71821                 0.23960                 3.11408                 2019-04-19 05:49:07.632454  
  0.01262                 2                       0.24146                 3.06203                 0.28540                 2.84940                 2019-04-19 05:49:12.226580  
  0.01262                 3                       0.28708                 2.81544                 0.34950                 2.53831                 2019-04-19 05:49:16.730314  
  0.01262                 4                       0.31868                 2.65311                 0.37760                 2.38443                 2019-04-19 05:49:21.244145  
  0.01262                 5                       0.34088                 2.54352                 0.40120                 2.29309                 2019-04-19 05:49:25.666797  
  0.01262                 6                       0.36366                 2.43951                 0.42240                 2.23100                 2019-04-19 05:49:30.079301  
  0.01262                 7                       0.38256                 2.36867                 0.42530                 2.18286                 2019-04-19 05:49:34.571498  
  0.01262                 8                       0.39290                 2.30581                 0.42930                 2.20248                 2019-04-19 05:49:39.029692  
  0.01262                 9                       0.40416                 2.25020                 0.45360                 2.06781                 2019-04-19 05:49:43.470104  
  0.01262                 10                      0.41918                 2.18637                 0.43880                 2.12666                 2019-04-19 05:49:47.889321  
  0.01262                 11                      0.42688                 2.15768                 0.47160                 1.97739                 2019-04-19 05:49:52.378215  
  0.01262                 12                      0.43700                 2.11629                 0.46160                 2.05077                 2019-04-19 05:49:56.924904  
  0.01262                 13                      0.44636                 2.07110                 0.48370                 1.92846                 2019-04-19 05:50:01.352313  
  0.01262                 14                      0.44686                 2.05579                 0.48680                 1.90680                 2019-04-19 05:50:05.831822  
  0.01262                 15                      0.46004                 2.01320                 0.48580                 1.92811                 2019-04-19 05:50:10.295213  
  0.01262                 16                      0.46256                 1.99289                 0.50110                 1.85281                 2019-04-19 05:50:14.780071  
  0.01262                 17                      0.46808                 1.97012                 0.49490                 1.88440                 2019-04-19 05:50:19.199335  
