shuhei:~.$ python nelder.py -model CNN -num 1 -round 0
Will collect a position from the storage.


shuhei:~.$ python env.py -model CNN -num 1 -round 0 -cuda 0
Collecting Environment Variables and Putting in Shell Scripts.

shuhei:~.$ ./run.sh
shuhei:~.$ CUDA_VISIBLE_DEVICES=0 python train.py -model CNN -num 1 -round 0 -batch_size 71 -lr 0.02969387282913891 -momentum 0.8577598126697273 -weight_decay 0.005915287418757577 -ch1 17 -ch2 37 -ch3 23 -ch4 42 -drop_rate 0.4327004825081217
Start Training


Files already downloaded and verified
  lr                      epoch                   TrainAcc                TrainLoss               TestAcc                 TestLoss                Time                  
  0.02969                 1                       0.09324                 3.94744                 0.13470                 3.65500                 2019-04-18 11:47:35.518584  
  0.02969                 2                       0.14140                 3.59262                 0.14310                 3.54687                 2019-04-18 11:47:40.372803  
  0.02969                 3                       0.15528                 3.49660                 0.15320                 3.63993                 2019-04-18 11:47:45.150311  
  0.02969                 4                       0.16878                 3.42590                 0.18380                 3.30113                 2019-04-18 11:47:50.057966  
  0.02969                 5                       0.17326                 3.39721                 0.21590                 3.16832                 2019-04-18 11:47:54.835310  
  0.02969                 6                       0.17996                 3.35946                 0.19670                 3.26771                 2019-04-18 11:47:59.738998  
  0.02969                 7                       0.17920                 3.34226                 0.21490                 3.18130                 2019-04-18 11:48:04.861254  
  0.02969                 8                       0.18662                 3.32457                 0.19330                 3.26165                 2019-04-18 11:48:10.052887  
  0.02969                 9                       0.18982                 3.30648                 0.20230                 3.19355                 2019-04-18 11:48:15.159863  
  0.02969                 10                      0.19162                 3.29912                 0.22420                 3.11446                 2019-04-18 11:48:20.014100  
  0.02969                 11                      0.19248                 3.28192                 0.19540                 3.36570                 2019-04-18 11:48:24.719057  
  0.02969                 12                      0.19658                 3.27192                 0.19200                 3.30840                 2019-04-18 11:48:29.481508  
  0.02969                 13                      0.19492                 3.26018                 0.21080                 3.19622                 2019-04-18 11:48:34.234055  
  0.02969                 14                      0.20020                 3.25456                 0.21190                 3.23381                 2019-04-18 11:48:39.141325  
  0.02969                 15                      0.20002                 3.24804                 0.21070                 3.20165                 2019-04-18 11:48:43.915513  
  0.02969                 16                      0.20050                 3.24181                 0.17450                 3.46776                 2019-04-18 11:48:48.728669  
  0.02969                 17                      0.20364                 3.23785                 0.17050                 3.55096                 2019-04-18 11:48:53.431716  
  0.02969                 18                      0.20258                 3.23958                 0.23250                 3.09201                 2019-04-18 11:48:58.125851  
  0.02969                 19                      0.20084                 3.23481                 0.21850                 3.16617                 2019-04-18 11:49:02.764668  
  0.02969                 20                      0.20700                 3.22209                 0.21000                 3.16972                 2019-04-18 11:49:07.526156  
  0.02969                 21                      0.20504                 3.22201                 0.21980                 3.14988                 2019-04-18 11:49:12.243995  
  0.02969                 22                      0.20768                 3.21171                 0.22070                 3.17761                 2019-04-18 11:49:16.940104  
  0.02969                 23                      0.20722                 3.21132                 0.23430                 3.03163                 2019-04-18 11:49:21.709033  
  0.02969                 24                      0.20590                 3.22397                 0.20630                 3.22117                 2019-04-18 11:49:26.493884  
  0.02969                 25                      0.20728                 3.21228                 0.24290                 2.99128                 2019-04-18 11:49:31.193312  
  0.02969                 26                      0.20952                 3.20334                 0.17140                 3.59994                 2019-04-18 11:49:35.886436  
  0.02969                 27                      0.20740                 3.20931                 0.23430                 3.04243                 2019-04-18 11:49:40.669810  
  0.02969                 28                      0.20880                 3.20441                 0.21010                 3.22418                 2019-04-18 11:49:45.377904  
  0.02969                 29                      0.20700                 3.20527                 0.24920                 3.01667                 2019-04-18 11:49:50.113288  
  0.02969                 30                      0.20520                 3.21159                 0.21940                 3.11484                 2019-04-18 11:49:54.976386  
  0.02969                 31                      0.20926                 3.20340                 0.19480                 3.35152                 2019-04-18 11:49:59.791607  
  0.02969                 32                      0.21166                 3.20454                 0.22930                 3.17139                 2019-04-18 11:50:04.552505  
  0.02969                 33                      0.21220                 3.19567                 0.21600                 3.21475                 2019-04-18 11:50:09.360274  
  0.02969                 34                      0.20752                 3.19879                 0.20920                 3.25458                 2019-04-18 11:50:14.247698  
  0.02969                 35                      0.20996                 3.19938                 0.19380                 3.39056                 2019-04-18 11:50:18.957889  
  0.02969                 36                      0.21040                 3.19309                 0.17820                 3.48690                 2019-04-18 11:50:23.652878  
  0.02969                 37                      0.21022                 3.19936                 0.22350                 3.13479                 2019-04-18 11:50:28.404616  
  0.02969                 38                      0.21094                 3.19909                 0.23640                 3.04558                 2019-04-18 11:50:33.226794  
  0.02969                 39                      0.21140                 3.19212                 0.23960                 3.07135                 2019-04-18 11:50:38.017802  
  0.02969                 40                      0.21198                 3.18589                 0.21580                 3.17188                 2019-04-18 11:50:42.822076  
  0.02969                 41                      0.21272                 3.19352                 0.21200                 3.28930                 2019-04-18 11:50:47.643150  
  0.02969                 42                      0.21224                 3.18348                 0.20820                 3.24470                 2019-04-18 11:50:52.397089  
  0.02969                 43                      0.21406                 3.18596                 0.21980                 3.17244                 2019-04-18 11:50:57.088123  
  0.02969                 44                      0.21310                 3.18564                 0.23540                 3.02625                 2019-04-18 11:51:01.786678  
  0.02969                 45                      0.21008                 3.18925                 0.15270                 3.98803                 2019-04-18 11:51:06.527951  
  0.02969                 46                      0.20870                 3.19815                 0.24250                 3.05106                 2019-04-18 11:51:11.243224  
  0.02969                 47                      0.21398                 3.18018                 0.22300                 3.14886                 2019-04-18 11:51:15.980198  
  0.02969                 48                      0.21138                 3.18758                 0.19410                 3.32470                 2019-04-18 11:51:21.181944  
  0.02969                 49                      0.21254                 3.18392                 0.25410                 2.97056                 2019-04-18 11:51:26.227314  
  0.02969                 50                      0.21288                 3.18653                 0.18630                 3.47265                 2019-04-18 11:51:31.116327  
  0.02969                 51                      0.21382                 3.18189                 0.20900                 3.21975                 2019-04-18 11:51:36.384776  
  0.02969                 52                      0.20898                 3.19063                 0.21750                 3.18892                 2019-04-18 11:51:41.407624  
